"Fbln7-73929875","Odz3-752"
"2010300C02Rik-70743898","Sart3-74819691"
"Mafb-73771240","Prpsap2-293663"
"Lynx1-655","Slc2a3-1840"
"Sod1-994","Vash2-1667"
"Gnrh1-75080152","Syt1-1014"
"Btd-2069","Trim25-1545"
"9930013L23Rik-72128775","Kcnh3-74641310"
"Meis2-1231","Usp48-149"
"Sh2b3-1633","Supt5h-2647"
"Rgs3-1822","Rora-2537"
"Pomc-2493","Syngr3-1860"
"Scarb1-2551","Stat1-2635"
"Cdh13-77869863","Susd2-75146000"
"Hoxd9-1623","Stx1a-2645"
"Rabep2-1970","Ubxn11-322"
"Rabep2-1970","Scarb1-2551"
"Gpr126-73520982","Lhx6-635"
"Magi1-73519705","Syt3-1026"
"Bcan-154","Cyp26b1-79568022"
"Fgfr2-445","Plk1-2487"
"Pax6-764","Pip4k2c-799"
"Alkbh6-77414882","Sept5-958"
"Otud6b-83158","Rnasek-75934529"
"Ano2-71587834","Ddx3x-337"
"Cep72-74988742","Pdxk-788"
"Anxa1-70813897","Sema5b-953"
"Lypd6b-73635774","Pgrmc1-2478"
"Phyhip-544328","Pmch-55"
"Alpk2-74988275","Lhx2-79568024"
"Kdm4b-2331","Pmp22-825"
"Mif-2407","Pcdhb17-1908"
"Gnao1-506","Gpr89-67881554"
"3830406C13Rik-77414919","Fhdc1-73925717"
"Hs3st1-2305","Slc12a2-74882926"
"Brd8-1673","Zbtb20-1143"
"Kcnmb4-72283793","Slc19a2-2585"
"A130014H13Rik-75041574","Ttll6-74363338"
"Mm.86217-74641161","Zim2-76135811"
"LOC433740-77340490","Mtif2-677"
"Aqp9-2037","Dgkg-343"
"Fam105a-74819326","Trem2-67870433"
"Inpp1-67870434","Ltb-74363350"
"Actr2-67","Slco4a1-2625"
"Hes3-2287","Tcerg1-1872"
"Aldh1l1-1724","Gnat1-2265"
"Gnaz-1730","Stx1a-2645"
"Dok2-2155","Hip1-2293"
"Anxa6-77332100","Wwox-72077451"
"Ankrd54-1677","Rgs4-1569"
"Gpr171-1713","Wnt3-2731"
"Pax3-2464","Samd11-70928360"
"0610010F05Rik-74957923","Tacr1-79591721"
"Pcsk2-72080025","Vash2-1667"
"Cdk5-244","Pdyn-71717084"
"Nrtn-741","Tomm70a-320"
"Dlx6as1-2000","Sept7-961"
"0610010F05Rik-74957923","Rarres1-75084131"
"Gng3-1209","Prune2-57"
"Hes6-1504","Pvalb-868"
"1500002O20Rik-1954","Tmeff1-1299"
"Arnt2-71358590","Thpo-2671"
"Ccdc85a-75081006","Laptm4b-75651225"
"Fgf13-427","Ripply3-367"
"Btg2-72283802","Junb-2335"
"1600021P15Rik-71924290","E130012A19Rik-74363349"
"Pmch-55","Szt2-1446"
"Plxdc1-814","Serpini1-963"
"Papola-1251","Scube3-74988656"
"Cmtm3-2099","Lphn2-1768"
"C130018E23Rik*-75144623","Dkk1-2149"
"Anln-33","Cnih2-2109"
"Cox7b-67870085","Sema7a-955"
"Dpysl4-1345","Irf9-2329"
"Cpe-1691","Cst3-69120555"
"Gca-74641159","Tcerg1-1872"
"Evi5-71670743","Hip1-2293"
"Cbfa2t3-75038485","Gtf3c2-7"
"Nr1h3-112205214","Ptprt-866"
"Gpc4-1617","Tbc1d1-71670698"
"Ptprm-864","Tfam-67936016"
"Sfrp1-2563","Zfand5-1140"
"E2f4-67855419","Pde11a-75081007"
"Grik4-75551478","Mm.86217-74641161"
"Syt13-1864","Wif1-1111"
"Ppp1r7-832","Rasgrp1-76115742"
"Otp-2454","Plg-2485"
"Chst2-266","Dmwd-2151"
"Syt1-1014","Tbc1d1-71670698"
"Enox2-70928339","Gphn-1211"
"Mylk3-73992942","Ntf5-1393"
"Col16a1-74273122","Slc2a3-1840"
"Mri1-75773703","Nkx2-1-74988460"
"Ephb3-1492","Thap1-44"
"Mapk14-2399","Tspo-79556668"
"Cd33-75043153","Slc39a3-2619"
"Rbm19-71016585","Znrf1-74581382"
"Rtn2-909","Sema5a-80516967"
"Tbc1d1-71670698","Tmem47-75081394"
"B4galt3-357099","Zfp790-356855"
"Mlxipl-1932","Slco4a1-2625"
"Htr2b-79556708","Tmem33-356284"
"Hes1-556","Wnt8a-1115"
"Cldn1-70612723","Satb1-927"
"Anxa11-2029","Sh2b3-1633"
"Ccnl2-211","Sdc3-71358662"
"Dnahc11-73520976","Sorcs3-75988635"
"Oprm1-79912572","Tulp4-2699"
"Cdkn2c-1683","Fgf13-427"
"Dok4-1486","Syt1-1014"
"Pitrm1-74273117","Yeats2-74988249"
"Cdkn2d-1603","Ddx3x-337"
"Lypd6b-73635774","Tat-2657"
"Abhd8-2012","Syt6-1032"
"Lepre1-2371","Pitx1-199398"
"Lrsam1-74583161","Ttc3-1079"
"Ninj1-71670490","Slc12a8-1836"
"Otp-2454","Phyhip-544328"
"2310046A06Rik-73931408","Wnt3-2731"
"Unc5d-71924239","Zmiz1-74988259"
"Clec11a-112195815","Znrf1-74581382"
"Otp-2454","Papola-1251"
"Etv6-1353","Ripply3-367"
"Sox9-1422","Wdr31-2719"
"Camkk2-70743899","Cx3cl1-2135"
"Dph2-2161","Eif2ak3-2181"
"Clock-273","Sfn-2561"
"Ascl5-ps-74988285","Hes1-556"
"Pip4k2c-799","Rfxank-67881545"
"Mlx-77414147","Plxna3-1403"
"Eif5a-2183","Szt2-1446"
"Cpe-1691","Slc10a3-74047876"
"Anxa6-77332100","Sdccag3-2075"
"Nkiras2-2429","Sdc3-71358662"
"Gls-500","Raf1-1816"
"Cd44-79556644","Mgat2-74988614"
"Akap8-91","Hes6-1504"
"Cdh13-234","Irx2-1752"
"Itga3-598","Trip4-1924"
"Nr1d1-1243","Phyhip-544328"
"Sart3-74819691","Szt2-1446"
"Ets1-2199","Sqrdl-74047907"
"Sox14-73636036","Srp54a-2629"
"Ndufv3-12","Zbtb20-1143"
"Rcsd1-75934525","Vim-79907904"
"Phf6-72080044","Serpinb8-293668"
"Scnn1g-1918","Syt12-1291"
"Tcf19-2659","Wnt4-1444"
"Anxa6-77332100","C130018E23Rik*-75144623"
"Anxa6-77332100","Col18a1-287"
"Ccdc37-74581372","Sprr1a-1534"
"E2f1-2171","Rarg-130913"
"E2f4-67855419","Otud6b-83158"
"Gad1-479","Pcdhga12-770"
"Btd-2069","Stc1-2639"
"Nrtn-741","Pfn2-1261"
"Nxf7-75988557","Syt6-1032"
"Fbln2-321208","Zfp280c-1669"
"Gss-74273307","Rgs3-1822"
"Gnrh1-75080152","Mtf1-2409"
"Prune2-57","Ttbk2-75147759"
"Cdkn2d-1603","Wbscr17-1934"
"Kcnj14-67853369","Rnasek-75934529"
"Mrpl12-70743841","Ptpn2-77413686"
"Alg5-75774105","Lman2-73718047"
"Aktip-1355","Foxi1-2232"
"B3gat2-74658033","Txnip-1084"
"Cdkn2d-1603","Tyr-2703"
"Cmtm3-2099","Kdelr1-130912"
"Cd47-357100","Dlx5-1450"
"Aldh2-74819240","Eif4a3-2143"
"Cep72-74988742","Vezt-74819329"
"Ephb3-1492","Srpr-1593"
"Ier2-71836849","Tnrc6a-314"
"Per1-791","Prkcb-72129247"
"Tpbg-76085743","Trim25-1545"
"Enox2-70928339","Srpr-1593"
"Cds2-250","Pparg-2495"
"Mtif2-677","Slc12a2-74882926"
"Plxdc1-814","Svil-77332748"
"Fcrls-1896","Stmn4-1006"
"Pou2f1-1563","Tacr3-1297"
"Kcne3-2337","Rara-1528"
"Kctd16-73636009","Rabep2-1970"
"Glra1-72108824","Hmg20a-357093"
"Gata2-100","Yme1l1-356849"
"Nrtn-741","Tyr-2703"
"Kdr-2347","Pcdhga12-770"
"9430020K01Rik-75988537","Tubb4a-1081"
"Six1-1834","Wnt7b-1113"
"Prkcb-72129247","Wash-1796"
"Stc1-2639","Tmbim6-2663"
"Bcl6-75651139","Gad1-479"
"Aldh2-74819240","Dok4-1486"
"Kcnc4-1756","Stx1a-2645"
"Arhgap12-71836846","Dcaf4-2717"
"Acvrl1-79488929","Lmo1-1373"
"Actr2-67","Kcnh3-74641310"
"ND3-675","Slc7a6-293662"
"Cyp4f15-1189","Slc25a25-544516"
"Runx2-1278","Tfam-67936016"
"Cdkn2b-1476","Nudc-2442"
"Phyhip-544328","Sdccag3-2075"
"Gm4887-73931418","Mlx-77414147"
"Actr2-67","Gls-500"
"Med24-2675","Sobp-71920521"
"Dcn-329","Mri1-75773703"
"Kcnc4-1756","Sytl5-73930809"
"Fxyd5-74819694","Sar1a-321204"
"Homer3-356087","Slc22a23-72128754"
"Fxyd5-74819694","Grp-1363"
"Nes-1387","Sar1a-321204"
"Eif4a3-2143","Ipo4-74658174"
"Kcnmb4-72283793","Ppm1a-2497"
"Fancd2-73635979","Scn3b-73512195"
"Cdca7-26","Scarb1-2551"
"Pitx1-199398","Sox14-73636036"
"Lxn-72340108","Plcd3-276272"
"Itm2c-77414652","Lrrtm3-73931637"
"Cck-200","Clk2-356286"
"Sart3-74819691","Wif1-1111"
"Rgs16-1567","Wnt4-1444"
"Fcrls-1896","Tmbim6-2663"
"Bcl6-75651139","Vtn-67752116"
"Kctd17-72340180","Meis3-74047845"
"Anln-33","Runx2-1278"
"Anxa11-2029","Svil-77332748"
"Pparg-2495","Tnfrsf1a-2689"
"Cd47-357100","Traip-77887842"
"Odz3-752","Ptgds-851"
"Spata13-73997152","Tmem47-75081394"
"1600021P15Rik-71924290","Mm.86217-74641161"
"Sox9-1422","Vtn-67752116"
"Enox2-70928339","Hmx3-74641309"
"Hmx3-74641309","Sema5a-80516967"
"Mif-2407","Tmeff1-1299"
"Sema3c-939","Slc26a7-2595"
"1700086L19Rik-1643","Cdk5r1-247"
"Ephb3-1492","Wnt3-2731"
"Acta1-60","Akap8-91"
"Cbfa2t3-75038485","Mtif2-677"
"Pde9a-785","Rcsd1-75934525"
"Hmx3-74641309","Wash-1796"
"Arhgef2-2043","Kdr-2347"
"Gnrh1-75080152","Stat1-2635"
"Il17rd-74958537","Nr1h3-112205214"
"Impact-594","Sqrdl-74047907"
"Adipor1-61210","Tnrc6a-314"
"Htr1b-584","Vsx2-1687"
"Eps8-1705","Limk1-640"
"Ntf5-1393","Triap1-74658242"
"Copa-1689","Med8-112196048"
"Glrx-73931409","Notch3-1788"
"Aff4-2363","Otud6b-83158"
"9930013L23Rik-72128775","Cdh13-234"
"0610010F05Rik-74957923","Klhl1-73520995"
"Slc16a4-2579","Zfp61-75749409"
"Cdkn1a-2085","Kctd16-73636009"
"Irf9-2329","Lhcgr-77869818"
"Clock-273","Vash2-1667"
"Gm6740-1902","Nxph3-356852"
"Dmwd-2151","En2-74988733"
"Dpysl5-73635770","Fbxo2-2210"
"Sema5a-80516967","Syngr3-1860"
"Col16a1-74273122","Rtn2-909"
"Ltb-74363350","Papola-1251"
"Hectd2-2002","Pdyn-71717084"
"Dph2-2161","Usp25-2713"
"Clk2-356286","Lhcgr-77869818"
"Ccnd2-205","Dok2-2155"
"Dtnbp1-75651202","Pitx1-199398"
"Kdm4b-2331","Tomm70a-320"
"Slc19a2-2585","Tmbim6-2663"
"2010300C02Rik-70743898","Ano2-71587834"
"Clic6-1984","Six1-1834"
"Otud6b-83158","Tubb4a-1081"
"Heg1-74958616","Zbtb48-1940"
"Ifnar1-588","Slco1a5-67850945"
"Lhcgr-77869818","Ngfr-705"
"Aldh1l1-1724","Slco4a1-2625"
"Cyp26b1-79568022","Glrx-73931409"
"Axin2-74819487","Bcan-154"
"Plxdc1-814","Stat1-2635"
"Ptprt-866","Stx1a-2645"
"Cds2-250","Ppp1r1a-75773706"
"Gpc4-1617","Rgs4-1569"
"Fhl1-2218","Nrsn2-79912548"
"Dtnbp1-75651202","Mrpl12-70743841"
"Ier2-71836849","Ntf5-1393"
"E4f1-1199","Sema3f-72007563"
"Ptpn18-2509","Tmem90b-73931426"
"Lman2-73718047","Rab6a-74047909"
"Alg5-75774105","Cd33-75043153"
"Rpf2-293465","Ybx1-743"
"Fam195a-1996","Rabep2-1970"
"Pde1a-782","Ubxn11-322"
"Fgf12-424","Tpbg-76085743"
"Rgs19-112203487","Srpr-1593"
"Serpina3n-75043155","Ttll6-74363338"
"Ociad2-75041527","Vstm2b-77869820"
"Efna3-381","Gpr89-67881554"
"Ephb6-2191","Ptprt-866"
"Ccng1-324210","Ttc3-1079"
"Fbln2-321208","Gdi2-491"
"Irx2-1752","Lhcgr-77869818"
"Creb3l1-112197858","Scn3b-73512195"
"Cd33-75043153","Tac2-77279001"
"Cds2-250","Pmch-55"
"Gabra6-75551467","Gli3-1615"
"Aqp4-79556722","Phox2b-2480"
"Dlx2-1482","Terf2ip-112196711"
"Cdkn1a-2085","Mdk-1227"
"Cdkn2b-1476","Thbs4-77874596"
"Kctd16-73636009","Mif-2407"
"Gng3-1209","Srp54a-2629"
"Mapk14-2399","Rgs3-1822"
"Agpat3-85","Lphn2-1768"
"Cyp26b1-79568022","Olfm1-760"
"Magi1-73519705","Papola-1251"
"Mtf1-2409","Prlr-1268"
"Pafah1b1-2460","Tsc22d4-1464"
"Rgs19-112203487","Zbtb48-1940"
"Dmwd-2151","Ngef-72119591"
"Cdh13-77869863","Tmem86b-72472763"
"Ndufv3-12","Ramp1-1912"
"Hes6-1504","Igfbpl1-1974"
"Ifngr2-1460","Ptpn2-77413686"
"Lypd6b-73635774","Pde9a-785"
"Ppp1r7-832","Tubb4a-1081"
"Il17rd-74958537","Rgs4-1569"
"Hes7-2289","Htr2b-79556708"
"Tnfrsf1a-2689","Tpbg-76085743"
"Anln-33","Gng3-1209"
"F3-77280341","Hmx3-74641309"
"Pcsk2-72080025","Slc39a3-2619"
"Mdk-1227","Mlxipl-1932"
"Heg1-74958616","Mtf1-2409"
"Arf1-199390","Fgf13-427"
"Ano2-71587834","Rara-1528"
"Cmtm3-2099","Fam89b-1898"
"Fam195a-1996","Gm6740-1902"
"Bcl6-75651139","Sema3c-939"
"Prnp-1405","Tmem218-1960"
"Nudc-2442","Prnp-1405"
"Hes6-1504","Kcne3-2337"
"Dok2-2155","Slc5a1-2621"
"Dcaf4-2717","Pgrmc1-2478"
"Sfn-2561","Srp54a-2629"
"Meis2-1231","Tspo-79556668"
"Gpr146-2059","Hgf-558"
"Ldb3-2369","Tfap2a-2661"
"Fam160a1-74363337","Mmel1-76135804"
"Cdca7-26","Vash2-1667"
"Col16a1-74273122","Sprr1a-1534"
"Dmrt3-74819342","Sar1a-321204"
"Lrmp-74274684","Zic1-72103843"
"Gcg-75749416","Grik4-75551478"
"Clic5-77874610","Igfn1-75988547"
"Gphn-1211","Srgap3-316"
"Ephb6-2191","Hgf-558"
"ND3-675","Per1-791"
"Arf1-199390","Map3k7-2393"
"Pafah1b1-2460","Serpinb8-293668"
"Hes1-556","Mri1-75773703"
"Fam195a-1996","Rara-1528"
"Bcl7b-1601","Unc5d-71924239"
"Lphn2-1768","Stat1-2635"
"D930028M14Rik-73512190","Wnt7b-1113"
"Hcrtr2-80517329","Sox9-1422"
"Ptpn3-74511860","Rapgef4-74749895"
"Cnih2-2109","Raf1-1816"
"Sema3c-939","Tecr-544902"
"Frrs1-2557","Tubb4a-1081"
"Dcaf4-2717","Lmo4-2385"
"3830406C13Rik-77414919","Fam46a-75042237"
"Fezf2-75651163","Sorcs3-75988635"
"Cryzl1-304","Heg1-74958616"
"Pmaip1-823","Tmem90b-73931426"
"Aldh2-74819240","Atxn1-932"
"Nr1h3-112205214","Pitx1-199398"
"Pdyn-71717084","Polr1e-75774108"
"Pde9a-785","Vtn-67752116"
"AW046396-72340236","Setbp1-1532"
"Dlx1-348","Gm261-73636032"
"Sdccag3-2075","Vsnl1-1106"
"Copa-1689","Slco1a5-67850945"
"Ggt7-75145998","Zim2-76135811"
"Itm2c-77414652","Ripply3-367"
"Polr1e-75774108","Yme1l1-356849"
"Hmga1-2295","Sema5a-80516967"
"Brd8-1673","Gabrb2-472"
"Gad1-479","Psap-846"
"Dkk1-2149","Fam89b-1898"
"Hmg20a-357093","Nfix-2423"
"Cep72-74988742","Syt10-79556609"
"Efna5-383","Lynx1-655"
"Hectd2-2002","Pir-67870113"
"Xbp1-1119","Zbtb20-1143"
"Papola-1251","Slc8a1-73512193"
"Chrnb2-2097","Plk2-74743272"
"Impact-594","Lancl3-73925716"
"Fbln2-321208","Pde11a-75081007"
"Apba2-2031","Syt3-1026"
"Apba2-2031","Ninj1-71670490"
"Bcl11a-71836837","Setbp1-1532"
"Ddx3x-337","Hes3-2287"
"Gm261-73636032","Ifnar1-588"
"Grb7-112204995","Syt13-1020"
"Eif5a-2183","Gnat1-2265"
"Kcnj15-2339","Pcsk2-72080025"
"Agtr1b-74724627","Ubxn11-322"
"Itm2c-77414652","Phyhip-544328"
"Cysltr1-75651227","Klhl1-73520995"
"2010300C02Rik-70743898","Ubxn11-322"
"Clic5-77874610","Gng7-1734"
"Agtr1b-74724627","Cnih2-2109"
"Cck-200","Tmem47-75081394"
"Slc6a15-73929609","Susd2-75146000"
"Tcf4-1044","Tnrc6a-314"
"Gm10413-73929885","Plg-2485"
"Bdnf-79587720","Hs3st1-2305"
"C130060K24Rik-1164","Srpr-1593"
"B3gat2-74658033","Tacr3-1297"
"Chrna4-1173","Kcnc4-1756"
"Arf1-199390","Meis2-1231"
"Plg-2485","Runx2-1278"
"Bzw1-324215","Kcnj14-67853369"
"Crym-73592526","Mrpl12-70743841"
"Akap8-91","Ptpn2-77413686"
"Otp-2454","Rfx1-895"
"Arf1-199390","Tfam-67936016"
"Plk2-74743272","Tfam-67936016"
"Garnl3-73994668","Magel2-79591571"
"Cry2-302","Nr1h3-112205214"
"Ano2-71587834","Serpinb1b-544327"
"Gng3-1209","Ipo4-74658174"
"Brd8-1673","Kdelr1-130912"
"Med8-112196048","Slc4a10-1922"
"Arhgef2-2043","Hes3-2287"
"Hes3-2287","Phf6-72080044"
"Sfrp1-2563","Stx1a-2645"
"Kcnj14-67853369","Yme1l1-356849"
"Alkbh6-77414882","Pdxk-788"
"Fhdc1-73925717","Grik3-75749418"
"Evi5-71670743","Lrrc3-112649047"
"Gad1-479","Sfn-2561"
"Pmaip1-823","Syt12-1291"
"Cdkn2b-1476","Syt13-1864"
"Bcl7b-1601","Plk1-2487"
"Map3k7-2393","Rgs3-1822"
"Stc1-2639","Syt4-2651"
"Cadps-72119581","Cd24a-79591541"
"Gata2-100","Ldb3-2369"
"Pmp22-825","Sar1a-321204"
"Grb7-112204995","Taf1d-1317"
"Pygb-276075","Tm7sf3-77874614"
"Cldn1-70612723","Otc-74581369"
"Cnr1-283","Hoxd9-1623"
"Lepre1-2371","Sprr1a-1534"
"Coro1c-75651191","Cyp4f15-1189"
"Dok2-2155","Sept7-961"
"Rasal2-71670719","Trim9-1074"
"Syt13-1864","Trim25-1545"
"Nxph4-73521000","Pde11a-75081007"
"Pcp4-772","Pde11a-75081007"
"Nfib-1555","Omg-2450"
"Cox7b-67870085","Lamb1-71670482"
"Acta1-60","Syt2-1023"
"Psap-846","Syt13-1864"
"Tcf19-2659","Ttc3-1079"
"Nes-1387","Tulp4-2699"
"Alg5-75774105","Pgrmc1-2478"
"Plk1-2487","Slc19a2-2585"
"A4galt-71717165","Grik4-75551478"
"Col27a1-74272916","Oxtr-75081001"
"Cnr1-283","Cryaa-2127"
"Cdkn2c-1683","Nr3c2-730"
"Lypd6b-73635774","Rtn2-909"
"Gjb5-2259","Pomc-2493"
"2610019F03Rik-74724511","Slc26a7-2595"
"Lynx1-655","Ptpn18-2509"
"Ctps-1185","Inpp1-67870434"
"Notch3-1788","Rela-2523"
"Fkbp10-2220","Gabre-75749417"
"Grin2b-74988710","Vav3-76085746"
"Anp32a-94","Sod1-994"
"Ldb3-2369","Traip-77887842"
"En2-74988733","Sart3-74819691"
"Gnao1-506","Vtn-67752116"
"Col16a1-74273122","Gabrb2-472"
"Pax6-764","Slc22a23-72128754"
"B3gnt2-75988600","Szt2-1446"
"Igf2-2313","Pcp2-77413702"
"Efna3-381","Rxrg-917"
"Acta1-60","Kcnc4-1756"
"Igfbpl1-1974","Srgap3-316"
"Gnat1-2265","Mcm3ap-665"
"Syt13-1020","Trim9-1074"
"Cdkn2c-1683","Tsc22d1-1051"
"Asb6-1599","Dph2-2161"
"Notch3-1788","Srp54a-2629"
"D8Ertd82e-73931630","Ndufv3-12"
"Efna3-381","Lrrtm3-73931637"
"E4f1-1199","Ntf5-1393"
"Gabra6-75551467","Ucn3-1091"
"E2f1-2171","Fam195a-1996"
"Plcz1-74988296","Pomc-2493"
"Fbln2-321208","Tfap2a-2661"
"Kcnh3-74641310","Rgs4-1569"
"Dmwd-2151","Madcam1-2389"
"Frrs1-2557","Nin-76115736"
"Meis2-1231","Syngr3-1860"
"Gjb5-2259","Serpina3n-75043155"
"Ccdc37-74581372","Slc39a3-2619"
"Med24-2675","Srp54a-2629"
"Gca-74641159","Palmd-74581442"
"Ephb6-2191","Vtn-67752116"
"Cdk5r1-247","Gm261-73636032"
"Arhgap17-1413","Sept5-958"
"Dmrt3-74819342","Nfia-1239"
"Cdh13-234","Xbp1-1119"
"Slc12a8-1836","Tmem90b-73931426"
"Dlx6as1-2000","Syt10-79556609"
"Dkk1-2149","Slc39a3-2619"
"Serpinb1b-544327","Xbp1-1119"
"Apba2-2031","Arf3-655120"
"Rfxank-67881545","Rspo1-73636101"
"Cx3cl1-2135","Rgs16-1567"
"Aff4-2363","Pir-67870113"
"Tbc1d1-71670698","Usp25-2713"
"Akap8-91","Sdccag3-2075"
"Gm10413-73929885","Scnn1g-1918"
"Mafb-73771240","Slc26a8-2597"
"Gcg-75749416","Zim2-76135811"
"Lrsam1-74583161","ND3-675"
"Pitrm1-74273117","Tspo-79556668"
"Mtif2-677","Ptgds-851"
"Chga-2093","Papola-1251"
"Cd33-75043153","Gphn-1211"
"Grp-1363","Kdelr1-130912"
"Col27a1-74272916","Sobp-71920521"
"Hnrpdl-571","Setbp1-1532"
"Ascl5-ps-74988285","Med8-112196048"
"Crym-73592526","Prlr-1268"
"Cdkn2d-1603","Nudc-2442"
"Nxph4-73521000","Slco1a5-67850945"
"Nr1h3-112205214","Rara-1528"
"Bcl11a-71836837","Filip1l-74363347"
"Plcd3-276272","Vezt-74819329"
"B4galt3-357099","Clic5-77874610"
"Gnaz-1730","Stmn2-74819695"
"5330421K23Rik*-75043138","Sytl3-2653"
"Cbfa2t3-75038485","Pdxk-788"
"Hnrpdl-571","Triap1-74658242"
"Dcaf4-2717","Dner-1699"
"Chga-2093","Oxtr-75081001"
"Nrf1-2438","Vim-79907904"
"Lhcgr-77869818","Unc5d-71924239"
"Dcn-329","Ptgds-851"
"Aff4-2363","Ldb3-2369"
"Grik3-75749418","Nmb-71836874"
"Med8-112196048","Mylk3-73992942"
"9130024F11Rik-51","Camkk2-70743899"
"Btd-2069","Grp-1363"
"Dbp-1193","Slc39a3-2619"
"Nxph3-356852","Tmeff1-1299"
"Guk1-2279","Trem2-67870433"
"Fam50a-74882206","Tmem131-74882216"
"C130060K24Rik-1164","Serpina3n-75043155"
"Col18a1-287","Sytl5-73930809"
"Scn3b-73512195","Tmem215-73636150"
"Bsg-166","Nkx2-1-74988460"
"Dgkg-343","Fam105a-74819326"
"Cd47-357100","Pdxk-788"
"Lrrtm3-73931637","Zbtb20-1143"
"Agpat3-85","Sdccag3-2075"
"Dcaf4-2717","Tmem218-1960"
"Cdkn1a-2085","LOC545352-74988758"
"Akap8-91","Syt12-1291"
"Cnih2-2109","Syt13-1020"
"Arf1-199390","Lmo4-2385"
"Clock-273","Ngfr-705"
"Hmx3-74641309","Vsnl1-1106"
"Esr1-79591677","Tmem215-73636150"
"Pwp2-112645814","Ttll6-74363338"
"Anxa1-70813897","Stxbp1-1009"
"Cdk5r1-247","Dlx1-348"
"Hmga1-2295","Per1-791"
"Arhgef2-2043","Wwox-72077451"
"Lmod2-73636019","Ostf1-73907505"
"Aldh5a1-77925007","LOC434300-75988611"
"Lrrc3-112649047","Magel2-79591571"
"Pde1a-782","Thap1-44"
"Fkbp10-2220","Nmb-71836874"
"Lrrtm3-73931637","Sytl5-73930809"
"Itm2c-77414652","Oprm1-79912572"
"Palmd-74581442","Rfx1-895"
"Slc6a6-1850","Tmbim6-2663"
"Cryaa-2127","Tmem218-1960"
"Cx3cl1-2135","Dtnbp1-75651202"
"Axin2-74819487","Dph2-2161"
"Arnt2-71358590","Cyp26b1-79568022"
"2610019F03Rik-74724511","Srpr-1593"
"Nxph3-356852","Zbtb48-1940"
"Gnat1-2265","Slc19a2-2585"
"Alg5-75774105","Fez2-74272477"
"Heg1-74958616","Vim-79907904"
"Ciao1-2051","Nfia-1239"
"7420498E04Rik*-75043148","Dlx2-1482"
"Prdx4-74819229","Rgs16-1567"
"Galns-70612726","Vash2-1667"
"Fancd2-73635979","Lrrn1-72129293"
"Cryzl1-304","Mif-2407"
"Col27a1-74272916","Kcnmb4-72283793"
"9430020K01Rik-75988537","LOC433740-77340490"
"Otc-74581369","Pygb-276075"
"Chrna4-1173","Plp1-79556704"
"Scarb1-2551","Tmeff1-1299"
"A130014H13Rik-75041574","Sox9-1422"
"Hmga1-2295","Lepre1-2371"
"Mif-2407","Pitrm1-74273117"
"Gabra6-75551467","Pot1b-73925715"
"Il17rc-2319","Ybx1-743"
"Cd44-224","P2rx3-75888751"
"Tcf19-2659","Tsc22d1-1051"
"Igfbpl1-1974","Ramp1-1912"
"Cnih2-2109","Kcnmb4-72283793"
"Slc6a6-1850","Thap1-44"
"Cdkn2d-1603","Phyhip-544328"
"Fez2-74272477","Raf1-1816"
"Pitrm1-74273117","Sar1a-321204"
"Gpr89-67881554","Ndufv3-12"
"Prrg2-276063","Vim-79907904"
"Anxa6-77332100","Plcz1-74988296"
"Syt2-1023","Wif1-1111"
"Cdkn2b-1476","Ngef-72119591"
"Dtnbp1-75651202","Stat1-2635"
"Creb3l1-112197858","Tnip2-74425540"
"Nr1d1-1243","Sdccag3-2075"
"Cdkn2d-1603","Fez2-74272477"
"Cdk5-244","Nxph4-73521000"
"Otp-2454","Rtn2-909"
"Syt12-1291","Usp25-2713"
"Dok4-1486","Palmd-74581442"
"Ascl5-ps-74988285","Cdk5-244"
"Rab1-878","Txnip-1084"
"Clic6-1984","Wnt8a-1115"
"Gpr146-2059","Raf1-1816"
"Dph2-2161","Scnn1g-1918"
"Dnahc11-73520976","LOC433093-71924514"
"Cmtm3-2099","Thap1-44"
"Mdk-1227","Ptpn2-77413686"
"Mapk14-2399","Vash2-1667"
"Nxph3-356852","Prrg2-276063"
"Cdh13-234","Nfia-1239"
"Gca-74641159","Wdr31-2719"
"Crym-73592526","Oxtr-75081001"
"Eif4a3-2143","Kcnj15-2339"
"Arhgap12-71836846","Oprm1-79912572"
"Magel2-79591571","Vezt-74819329"
"Col16a1-74273122","Ergic1-1952"
"Fgfr2-445","Stmn4-1006"
"Hes7-2289","Pitx2-79556607"
"Capsl-75079776","Rfxank-67881545"
"Cdc25b-74274686","Dnahc11-73520976"
"Slc12a2-74882926","Tnrc6a-314"
"2010300C02Rik-70743898","Per1-791"
"Camkk2-70743899","Slco4a1-2625"
"Cryaa-2127","Fgfr2-445"
"Grb10-522","Zmiz1-74988259"
"Syt3-1026","Tfam-67936016"
"Mylk3-73992942","Nkx2-1-74988460"
"Cdh13-234","Gm10413-73929885"
"Glra1-72108824","Slc22a23-72128754"
"Serpina3n-75043155","Stc1-2639"
"Oxtr-75081001","Pot1b-73925715"
"Akap8-91","Irf9-2329"
"Fancd2-73635979","Ggt7-75145998"
"Cnr1-283","Dcaf4-2717"
"Efna5-383","Gm10413-73929885"
"Pmaip1-823","Rgs3-1822"
"Nr1d1-1243","Sar1a-321204"
"En2-74988733","Syt13-1864"
"Rbbp6-170","Tspo-79556668"
"Bpgm-77414641","Sqrdl-74047907"
