"Fam46a-73520967","Galp-79556611"
"1200011I18Rik-77414569","Atpif1-75774682"
"Baalc-73520964","Fkbp10-2220"
"Chst11-73931625","Cyhr1-77414565"
"Col5a1-75147768","Prss39-74749944"
"Copg2-74819259","Ebpl-112650122"
"Drd3-75038431","Nmbr-77332086"
"Calb1-71717640","Meis2-1231"
"Cul4a-75749399","Kcnj14-67853369"
"Matk-76135823","Ttc9b-71249081"
"D0H4S114-72472773","Gabre-75749417"
"Clta-74819690","Slit2-79591683"
"Cul4a-75749399","Srsf9-75043152"
"Med8-112196048","Scd1-71836746"
"Gpr83-72338696","Sox2-77280331"
"Rassf4-74988636","Rgs2-73635771"
"Gm10413-73929885","Gpr146-77371845"
"Gpr156-74641322","Nell1-74357567"
"Grk5-77371851","Slc12a2-74882926"
"B3galt5-77280578","Kank4-76085741"
"Chat-252","Sik3-74881867"
"Mdk-1227","Tmem29-75080656"
"Acsl5-73931635","Pacrg-74743258"
"Ptbp1-356857","Rasa4-74425552"
"Filip1l-74363347","LOC545810-71924492"
"Crispld1-72077456","Zfand3-77414923"
"Med23-112649261","Rpl23-74819237"
"Sypl-75233089","Syt12-79556632"
"Phox2b-2480","Rarg-130913"
"Slc25a5-2591","Ywhae-2739"
"1600021P15Rik-71924290","Rmnd1-77371805"
"Bmp3-72472749","Tbl3-77413694"
"Hmgcr-75079789","L3mbtl4-72472779"
"Bcas1-77371831","Mmel1-76135804"
"Atp6v0a2-357094","Lgi3-73520996"
"Camk1d-73992927","Chd7-71836884"
"Lrrtm3-73931637","Nomo1-1697"
"Eps8l1-1707","Galns-70612726"
"Rnh1-74800925","Tspo-2071"
"Lass4-176962","Rarb-75038442"
"LOC433311-74988757","Npy1r-72103807"
"Adamts18-75651128","Slc6a2-73615562"
"Gm6753-77340486","Thbs4-112651416"
"Igsf11-72103820","Zfp358-2743"
"Slc7a6-293662","Spsb4-75773701"
"9830001H06Rik-77340458","Tspyl4-67936212"
"9630013P03Rik*-77280434","Mgat5-73931638"
"Rock2-75988621","Smpd4-75651226"
"Rasgrp1-76115742","Rock2-75988621"
"Fam46a-73520967","Zfp238-2741"
"Gpr137-75651149","Il17ra-73520990"
"Ddn-73636031","Rab3c-73521805"
"Ids-73994671","Rnh1-74800925"
"Clta-74819690","Lrrc3-112649047"
"Rorb-2539","Tmem109-74988461"
"Col24a1-73636093","Eif3j-321196"
"Bid-71836838","Diras1-72103819"
"Pomp-75774685","St8sia6-73929596"
"Eps8l2-74658244","Slc12a2-74882926"
"Gpr146-77371845","Sox10-79556652"
"Tpm3-275873","Vim-79907904"
"Avil-72340234","Stra6-75041492"
"Bsn-73992923","Dpp4-79568049"
"Gpr156-74641322","Pld5-77280438"
"Efnb3-79556601","Pitpnc1-75144644"
"Alg14-75081004","Ptbp1-356857"
"Sox2ot-74658020","Trp53-67855414"
"C130096N06Rik-73635978","LOC433740-77340490"
"Asb8-276276","Ttll6-74363338"
"P2ry14-76135748","Tbr1-79591351"
"Fam19a4-72472752","Isl1-596"
"Rasgrp1-76115742","Thsd7a-71924155"
"Etv1-73512203","Strada-74819330"
"Kctd16-73636009","LOC380720-73931422"
"Caml-79568047","Vamp1-75651233"
"Filip1l-74363347","Ttc9b-71249081"
"Aars-74641317","Hpcal4-73520985"
"4930451C15Rik-74750011","Tmem91-75651161"
"Paf1-293469","Slc7a6-293662"
"Fam124a-72472790","Serpinb8-293668"
"Ina-71836833","Pdgfra-77280309"
"Aco1-76135819","Gm17746-73931423"
"Obfc1-1938","Per2-793"
"Cops7b-356493","Cyr61-80343407"
"Ryr1-71247657","Srsf9-75043152"
"Clic5-77874610","Clta-74819690"
"Sox11-79912528","Stat5a-77413690"
"Npepps-844","Serinc1-77413696"
"Sntb1-71670741","Tmem159-76135828"
"Eps8l2-74658244","Grk5-77371851"
"Gata2-100","Kcns3-77371817"
"Hspb1-74363357","Ripply3-367"
"Nr1d1-1243","Psmd4-2503"
"Chst11-73931625","Map2k4-276073"
"B3galt5-77280578","Tspan32-72129242"
"Chrm5-75826557","Cpne8-73520974"
"Cyp39a1-77874608","Dnahc11-73520976"
"Fam69c-73636086","Jdp2-73930842"
"P2rx7-75551477","Pde5a-73931641"
"Col5a1-75147768","P2rx5-75551475"
"Gpr137-75651149","Mecp2-79908808"
"Chst1-71836872","F11r-75773698"
"Ddit4l-71836878","Pacrg-74743258"
"Dpy19l1-75042226","Robo1-73521820"
"Itgav-74658082","Stat5a-77413690"
"Gphn-1211","Stac2-293472"
"Ctsb-67779877","Hpcal4-73520985"
"Gpr3-74511769","Isyna1-75145997"
"Gldc-77887886","Rpl8-74749928"
"Mrpl39-673","Mxra7-77332080"
"Obfc1-1938","Wif1-1111"
"Sfn-2561","Slc6a9-1420"
"1500002O20Rik-1954","Dlx5-1450"
"6330407J23Rik-1988","Sypl-75233089"
"Dhdds-70612728","Rpl11-276067"
"Ndrg2-79568051","Pttg1-293036"
"Flot1-67752111","Ppapdc1a-74881927"
"Gas1-2251","Runx2-1278"
"Cntfr-75651138","Trp53-67855414"
"Rgs2-73635771","Sh3d19-74425516"
"Chn1-73718053","Rpl23-74819237"
"Arid5a-75042267","Etfa-74581380"
"9630013P03Rik*-77280434","Pacrg-74743258"
"Cd44-79556644","Heg1-74958616"
"Efnb3-79556601","Rassf4-74988636"
"Jund-606","Polr1e-75774108"
"Dok1-75042248","Eif5a-2183"
"Eps8l1-1707","Per2-793"
"1500032L24Rik-75651168","Pmm1-67936010"
"Rassf4-74988636","Scube3-74988656"
"Caml-79568047","Stra6-75041492"
"Dbh-326","Odz4-754"
"Il17rb-2317","Tcf3-67850951"
"Pgr15l-73615804","Zfp238-2741"
"Gng2-67936006","Pacrg-74743258"
"Grid1-74724739","Xk-71670735"
"Ogfrl1-73818756","Robo1-73521820"
"Hlf-565","Yme1l1-356849"
"Ascl2-1156","Cd44-224"
"Slc7a6-293662","Sub1-356490"
"Nin-76115736","Trav3-3-71670720"
"Gpr88-79567811","Prlr-72340223"
"Avil-72340234","Vamp1-75651233"
"B4galt5-73635976","Sox14-73636036"
"Cytip-1270","Sfn-2561"
"Rfx4-71249068","Tmem29-75080656"
"Adora2a-72109410","Tmem29-75080656"
"AW046396-72340236","Vamp1-75651233"
"Igsf5-592","Wrb-1117"
"Ebpl-112650122","Pomc-2493"
"Nfix-77413698","Ntrk1-71670679"
"B3gnt2-75988600","Clta-74819690"
"Alg14-75081004","Thrsp-77874606"
"Ddit4l-71836878","Slit2-79591683"
"Nin-76115736","Nova1-73931640"
"Abcd1-356086","Meis2-1231"
"Itpr3-74047776","Slc25a36-67881555"
"Ngef-72129292","Sox2-77280331"
"Ero1lb-72340145","Etv1-73512203"
"Palm3-74958547","Rab3c-73521805"
"Golga7b-76097699","Kctd16-73636009"
"Dcbld2-73992944","Tmem159-76135828"
"Ece2-77332686","Tspo-2071"
"Bmp3-72472749","Syt4-2651"
"Asb8-276276","Ddit4l-71836878"
"C530008M17Rik-75080646","Crlf1-72283808"
"Blnk-74819692","Ogfrl1-73818756"
"Mtap1a-76115734","Slc22a3-73931644"
"Grin2b-74988710","Myo10-74743255"
"Ms4a6b-293474","Runx2-79556626"
"Atp6v0a2-357094","Zfp365-73929873"
"Kcnh8-70562113","St8sia6-73929596"
"Cish-70634310","Rassf3-71836799"
"Gpr156-74641322","Greb1-71924412"
"Lmod2-73636019","Ysk4-75988578"
"1110037F02Rik-74988462","Palm3-74958547"
"Mfsd6-75651167","Nin-76115736"
"Pomp-75774685","Slit2-79591683"
"Ctgf-79556634","Pip5k1b-77887888"
"Acta1-60","Slc29a1-1838"
"Ccdc88c-74363346","Serpinb6a-74425564"
"Hdac6-74819462","Htr3a-74724760"
"Selk-74800903","Sypl-75233089"
"Otx2-112194935","Palm3-74958547"
"Cblb-74988451","Smpd4-75651226"
"7420498E04Rik*-75043148","Mmgt1-77414585"
"Chat-252","Rasa4-74425552"
"1500002O20Rik-1954","1600021P15Rik-71924290"
"Fam114a2-79583813","Slc35c2-2615"
"Chchd3-67870084","Gm6753-77340486"
"Gabrr2-79589524","Ptgs2-71016664"
"Gabbr2-71247614","Rcsd1-75934525"
"Epha8-72472794","Pdgfra-77280309"
"Magi1-73519705","Prox1-73520980"
"Btg1-73718576","Ttc27-74819241"
"Cit-75079801","Tspo-2071"
"Pacrg-74743258","Slc35c2-2615"
"AI450948-71250311","Shb-71670695"
"Bcl6-75651139","Grsf1-73994670"
"Caml-79568047","Nell1-74357567"
"Eef1g-74819238","Ifit2-74988457"
"Lcat-75042269","Reps2-76135799"
"Rock2-75988621","Zfpm2-75651162"
"Efnb3-79556601","Mmel1-76135804"
"Htr5b-71247644","Sox11-79912528"
"Cyhr1-77414565","Vangl1-71670709"
"Adora2a-72109410","Mmel1-76135804"
"D0H4S114-72472773","Pde11a-75081007"
"Sik3-74881867","Thrsp-77874606"
"Nrgn-69153759","Scn4b-73636111"
"Klf7-112202624","Rftn1-71920515"
"Klk8-72129241","LOC433093-71924514"
"AI606473-1468","Pnck-827"
"Fzd9-73907498","Icam5-73520989"
"Fam69c-73636086","St6galnac5-73787946"
"B4galt6-2055","Lmod2-73636019"
"Acsl5-73931635","Utp23-71924008"
"Acan-77869840","Tmem29-75080656"
"Cyp39a1-77874608","Gm6753-77340486"
"Col9a2-74750022","Nfkbie-2425"
"Arf1-199390","Atp6v0a2-357094"
"Scd1-71836746","Sox11-79912528"
"Lipm-74272035","Prlr-72340223"
"Efnb3-79556601","Tmem29-75080656"
"Cysltr1-75651227","Zfyve28-75934919"
"Cdk14-71670684","Smarca2-1972"
"Cckbr-70560342","Fam120a-75080620"
"Dpysl5-73635770","Mmel1-76135804"
"Sox14-73636036","Svil-77332748"
"Gsg1l-73636097","Heatr7a-73992940"
"Cxcl14-74272041","Serpinb6a-74425564"
"Eps8l2-74658244","Pbx3-76085744"
"LOC545810-71924492","Usp11-355883"
"Cops7b-356493","Rspo2-71016632"
"Igsf11-72103820","Mmgt1-77414585"
"Cyp39a1-77874608","Epha8-72472794"
"Magi1-73519705","Ttc27-74819241"
"Gm261-73636032","Sox10-79556652"
"Cxcl12-79907936","Grsf1-73994670"
"Cyhr1-77414565","Ngb-79556712"
"Crhbp-80516310","Pmch-55"
"Lypd6b-73635774","Slc2a6-71670696"
"Ddn-73636031","Otx2-112194935"
"Gm261-73636032","Serinc1-77413696"
"St6galnac5-73787946","St8sia6-73929596"
"Chst11-73931625","Gdnf-112647321"
"LOC433740-77340490","Ttll6-74363338"
"Plxnd1-77340482","St6gal1-74658241"
"Cblb-74988451","Ndrg2-79568051"
"Prpf6-67850946","Thbs3-74657923"
"Stub1-79912552","Zdhhc2-72128751"
"Ankrd34c-72472747","Ptgds-79567709"
"Palm3-74958547","Rock2-75988621"
"Bmp4-79556702","Ppp2r3d-77414925"
"Cirh1a-77925143","Gja1-79556642"
"Dlx6as1-79912544","Lpl-649"
"Acvr1c-71250307","Htr3a-74724760"
"AI450948-71250311","Pitpnc1-75144644"
"Crispld1-72077456","Nfix-77413698"
"Pld5-77280438","Stra6-75041492"
"Efnb3-79556601","Serinc1-77413696"
"Dlx3-350","Tspyl4-67936212"
"Hap1-552","Psmd4-2503"
"6330407J23Rik-1988","Scn4b-73636111"
"Ddit4l-71836878","Pvrl4-2511"
"Col5a1-75147768","Kcnh8-70562113"
"Galp-79556611","Pgr15l-73615804"
"Col16a1-74273122","Sh3d19-74425516"
"St6gal1-74658241","Tmem176b-77866852"
"Emp1-77280421","Pitx2-79556607"
"Pgrmc1-2478","Wif1-1111"
"Fkbp10-2220","Jdp2-73930842"
"Camk1d-73992927","Fkbp10-2220"
"Otx2-112194935","Pomc-2493"
"Col16a1-74273122","Dbi-71836880"
"Dcbld2-73992944","Rnh1-74800925"
"Arid5a-75042267","Pde11a-75081007"
"4930451C15Rik-74750011","LOC433311-74988757"
"C530008M17Rik-75080646","Ednrb-74750017"
"Pxn-1814","Slc1a1-71836888"
"Stard8-73521808","Zfp238-2741"
"Igsf11-72103820","Zfand3-77414923"
"Gm10413-73929885","Pias4-77414895"
"Rasgrp1-76115742","Slc12a2-74882926"
"Cit-75079801","Eya4-77280436"
"Ctps-1185","Sfn-2561"
"B2m-71924291","Clta-74819690"
"Avil-72340234","Hs3st2-74988765"
"Golga7b-76097699","Kalrn-73930821"
"B3galt5-77280578","Gpr35-112649690"
"Gabra4-71924402","Sox10-79556652"
"Bcas1-77371831","LOC545810-71924492"
"B3gnt2-75988600","Trim3-73732147"
"Dpp4-79568049","Dpy19l1-75042226"
"Dpysl5-73635770","Hmg20a-357093"
"Ero1lb-72340145","Itgav-74658082"
"Icam5-73520989","Nr1h3-112205214"
"9630013P03Rik*-77280434","B3galt5-77280578"
"Pdxk-788","Tns1-73512354"
"Elavl2-72340123","Tcf7l1-1424"
"Ctxn1-74586669","Pvrl4-2511"
"Gldc-77887886","Map2k4-276073"
"Il16-71064290","Vti1a-74641238"
"Adora2a-72109410","Filip1l-74363347"
"Dnahc11-73520976","Nmbr-77332086"
"Prox1-73520980","Vim-79907904"
"Bcas1-77371831","Sik3-74881867"
"Palm3-74958547","S1pr5-112651200"
"Mansc1-53","Zim2-76135811"
"Acta1-60","Meis2-1231"
"Drd3-75038431","Tcf7l1-1424"
"Abtb1-1659","Kcns3-77371817"
"Fdps-76085745","Yme1l1-356849"
"Kcnj9-72119580","Tspyl4-67936212"
"Ndrg2-79568051","Thsd7a-71924155"
"9030425E11Rik-71924353","B230362M20Rik-77340460"
"Rreb1-72340134","Tmem109-74988461"
"Col5a1-75147768","Ttll6-74363338"
"Tmc6-77887880","Vti1a-74641238"
"Nmbr-77332086","Rmnd1-77371805"
"Accn4-71924089","Pak1-73521001"
"Atp10b-73635826","Gm2a-74988549"
"F2rl1-199391","Slc25a39-74988740"
"Scnn1a-70562125","St6gal1-74658241"
"Ngef-72129292","Pcdh8-74750019"
"Dpysl5-73635770","Icam5-73520989"
"Galnt13-72472803","Tspo-2071"
"Kank4-76085741","Sall3-74363352"
"Eya4-77280436","Rnh1-74800925"
"Lef1-77866900","Rufy4-75041573"
"Tsc2-1431","Unc13c-2707"
"AI450948-71250311","Tspyl4-67936212"
"Sowaha-71250306","Ttn-74047746"
"Dnahc11-73520976","Ina-71836833"
"Cd97-112646460","Dbi-71836880"
"Lmod2-73636019","Slc1a1-71836888"
"C130096N06Rik-73635978","St6galnac5-73787946"
"Bnc2-73636164","Itpr3-74047776"
"Grb7-112204995","Susd2-75146000"
"Pknox2-76135815","Zdhhc2-72128751"
"Mgat5-73931638","Rps4y2-75934917"
"Cd97-112646460","Thrsp-77874606"
"Smarca2-1972","Smpd4-75651226"
"Slc35c2-2615","St8sia6-73929596"
"Epha8-72472794","Paip2-77869857"
"Mmgt1-77414585","Strada-74819330"
"Bmp4-79556702","Sema3c-939"
"Pgr15l-73615804","Slc25a36-67881555"
"2010300C02Rik-70743898","Kcnj9-72119580"
"Gm12429-77340488","Odz3-79908833"
"Barx2-2057","Crh-292"
"Brd8-1673","Gpr85-1738"
"Cd97-112646460","Rfx4-71249068"
"LOC433093-71924514","Rreb1-72340134"
"Pdgfra-77280309","Tnip2-74425540"
"C530008M17Rik-75080646","Etfa-74581380"
"Chrm5-75826557","Cxcl12-79907936"
"Efnb3-79556601","LOC434300-75988611"
"Btg1-73718576","Gsg1l-73636097"
"Adra2b-74724532","Ltb-74363350"
"Grik4-75551478","Klhl36-77371861"
"Ogfrl1-73818756","Tpm3-275873"
"Pmm1-67936010","Ptgds-79567709"
"AI450948-71250311","LOC434300-75988611"
"Acsl5-73931635","Fbln7-73929875"
"Gpr88-79567811","Srsf9-75043152"
"Svil-77332748","Sytl4-75651223"
"Cirh1a-77925143","Paip2-77869857"
"Pck2-71836804","Tspyl4-67936212"
"Anxa1-70813897","Cpne8-73520974"
"B2m-71924291","Vangl1-71670709"
"Dnajc16-870","Galm-2249"
"Ctsb-67779877","Fkbp10-2220"
"Epha8-72472794","Tcf3-67850951"
"Hdc-71016663","Sema4g-71587856"
"Iqgap2-73615573","Nhlh2-74657929"
"Palm3-74958547","Vps35-77869144"
"Mageh1-17","Zfp790-356855"
"Ascl2-1156","Pdk3-2474"
"Eps8l1-1707","Foxb2-1609"
"Ctxn1-74586669","Kcnh8-70562113"
"Gpr56-71015815","Tmem159-76135828"
"Col24a1-73636093","Tbr1-79591351"
"Gdnf-112647321","Mgat5-73931638"
"Col16a1-74273122","Mtap-79568030"
"B3galt5-77280578","Prss39-74749944"
"Ngb-79556712","Tac2-77279001"
"Bpgm-77414641","Satb1-927"
"Ngfr-79591691","Tfam-67936016"
"Cadm2-73635999","Rap2b-75934918"
"Kank4-76085741","Sox14-73636036"
"Bnc2-73636164","Rnh1-74800925"
"Acsl5-73931635","Svil-77332748"
"Chml-74047442","Fam120a-75080620"
"Sirt2-75651224","Tmem29-75080656"
"Gabrg1-75551469","Gpr137-75651149"
"Gabrr2-79589524","Spsb4-75773701"
"Efnb3-79556601","Mtap1a-76115734"
"Cebpa-80343361","Tacr1-79591721"
"Ablim3-73992943","Ppp3ca-73817435"
"Gldc-77887886","Grik4-75551478"
"Cstf2-2131","Itgav-74658082"
"Glp1r-74511737","Icam5-73520989"
"Gas5-483","Unc13c-2707"
"Lrrtm3-73931637","Trap1-1966"
"Hdc-71016663","Slc12a2-74882926"
"B630019K06Rik-74881160","Thsd7a-71924155"
"Alg14-75081004","Dpysl5-73635770"
"Mgat5-73931638","Rasgrp4-76135807"
"Mmgt1-77414585","Nol4-76115737"
"Gsta4-77278951","Pitx2-79556607"
"Gnas-509","Lancl1-74881159"
"Pmm1-67936010","Strada-74819330"
"LOC380720-73931422","Ndrg2-79568051"
"Chat-252","Fzd9-73907498"
"Ids-73994671","Snhg7-1968"
"Rps5-77868800","Zdhhc2-72128751"
"C130096N06Rik-73635978","Gdnf-112647321"
"C530008M17Rik-75080646","Serpinb6a-74425564"
"Armc2-74988750","Rapgef4-74749895"
"Cirh1a-77925143","Rps5-77868800"
"Inpp4b-72080054","Pdgfd-1910"
"Rarb-75038442","Spsb4-75773701"
"Tmem176b-77866852","Tspo-2071"
"Fzd9-73907498","LOC545810-71924492"
"Rnf152-75043151","Rreb1-72340134"
"C130096N06Rik-73635978","Dnahc9-72472774"
"Ccdc37-74581372","Serinc1-77413696"
"Ccdc37-74581372","Mtap-79568030"
"B3gnt2-75988600","Chd7-71836884"
"Aars-74641317","Kank4-76085741"
"Pus7-79556638","Trp53-67855414"
"Ddx26b-75988610","Dnahc9-72472774"
"Iqgap2-73615573","Lyst-73994715"
"Cd97-112646460","Ptprk-74743303"
"9830001H06Rik-77340458","Tmem29-75080656"
"Trem2-67870433","Uaca-74800883"
"9030425E11Rik-71924353","C530008M17Rik-75080646"
"Etfa-74581380","Mgat5-73931638"
"Aars-74641317","Pomp-75774685"
"Ebpl-112650122","S1pr5-112651200"
"Prox1-73520980","Sntb1-71670741"
"LOC545810-71924492","Sirt2-75651224"
"Cxcl14-74272041","Cyhr1-77414565"
"B230362M20Rik-77340460","Col5a1-75147768"
"Ramp1-1912","Tnnt1-77280576"
"Bmp3-72472749","Matk-76135823"
"Ddn-73636031","Pcdhac1-73512189"
"Hrh3-73636034","Ndufs8-74819243"
"Ctxn1-74586669","Etfa-74581380"
"Ndufs8-74819243","Pdzd2-74988286"
"7420498E04Rik*-75043148","Strada-74819330"
"Cebpa-80343361","Sox2-77280331"
"Efnb3-79556601","Tspyl4-67936212"
"Hpcal4-73520985","St8sia3-73929595"
"Klhl36-77371861","Mycl1-74881158"
"Lhx9-112646029","P2ry14-76135748"
"2010300C02Rik-70743898","AI450948-71250311"
"Gm10413-73929885","Rspo2-71016632"
"Apc-74881517","Gpr123-71924056"
"Otof-73788043","Rdh5-75042255"
"Col5a1-75147768","Slc35c2-2615"
"Bok-71064032","Stra6-75041492"
"B3gnt2-75988600","Tspan32-72129242"
"Prss39-74749944","St8sia6-73929596"
"Fzd5-1500","Slc6a1-476"
"Lrrc3-112649047","Slc35c2-2615"
"Adora2a-72109410","Nr1h3-112205214"
"Baalc-73520964","Pomp-75774685"
"1110037F02Rik-74988462","LOC380720-73931422"
"Il17rd-74958537","Neurod2-75651126"
"Hiatl1-77414177","Pitx2-79556607"
"Gprc5a-77414145","Scnn1a-70562125"
"C530008M17Rik-75080646","Chd7-71836884"
"Ptprm-864","Wdr31-2719"
"Ephb3-1492","Palmd-74581442"
"Gng2-67936006","Sall3-74363352"
"B4galt5-73635976","Tac2-77279001"
"Eps8l2-74658244","Golga7b-76097699"
"E330009J07Rik-74658077","Snhg7-1968"
"Hrh3-73636034","Ntrk1-71670679"
"9030425E11Rik-71924353","Svil-77332748"
"B630019K06Rik-74881160","Hrh3-73636034"
"Bcas1-77371831","Gpnmb-74581367"
"Fbxw2-355882","Setd5-37"
"Tm2d3-77414123","Tmem109-74988461"
"Ascl2-1156","Per2-793"
"4932438H23Rik-1321","Syt12-79556632"
"AI450948-71250311","Ccdc37-74581372"
"Greb1-71924412","Palmd-74581442"
"Ablim3-73992943","Lhfpl3-73635972"
"Ctsb-67779877","Trim3-73732147"
"Acvr1c-71250307","Tmem176b-77866852"
"Crispld1-72077456","Rock2-75988621"
"Acsl5-73931635","Trim3-73732147"
"C1qtnf5-293664","Eomes-80516770"
"Flot1-67752111","Htr2b-79556708"
"Mfsd6-75651167","Trav3-3-71670720"
"Cyr61-80343407","Rasa4-74425552"
"Matk-76135823","Parva-75077213"
"Hmgcr-75079789","Neurod2-75651126"
"Epha1-74640882","Rspo2-71016632"
"1500032L24Rik-75651168","Zfp358-2743"
"Gng2-67936006","Lef1-77866900"
"Htr5b-71247644","Scd1-71836746"
"2010111I01Rik-71717630","Tmem29-75080656"
"C130096N06Rik-73635978","Prss39-74749944"
"Alg5-75774105","Heatr7a-73992940"
"Pvrl4-2511","Utp23-71924008"
"Chst10-74657931","Tspyl4-67936212"
"Elavl2-72340123","Gm6753-77340486"
"Kcnc2-73512364","Pcdh7-73521003"
"2010300C02Rik-70743898","Col16a1-74273122"
"Gpr18-71015809","Pdzd2-74988286"
"Syt16-71358663","Upp1-71836877"
"Ptcd1-74882764","Slc2a6-71670696"
"Itgav-74658082","Ptgds-79567709"
"Eps8l2-74658244","Reps2-76135799"
"Nkx2-1-74988460","Rnf152-75043151"
"Cit-75079801","Dpy19l1-75042226"
"Nmbr-77332086","Thbs4-112651416"
"Ccdc137-1978","St6gal1-74658241"
"Map2k4-276073","Serpinb6a-74425564"
"H2-T23-75749388","Vegfb-75079746"
"Gabrg1-75551469","Tbr1-79591351"
"Acta1-60","Cd44-224"
"Dlx5-1450","Pdgfra-77280309"
"Fem1a-2212","Wdr18-1551"
"Atp6v0a2-357094","Paf1-293469"
"AW046396-72340236","Hs3st2-74988765"
"Cd97-112646460","Rgs2-73635771"
"9830001H06Rik-77340458","Gm261-73636032"
"Srsf9-75043152","Stra6-75041492"
"Ebpl-112650122","Tbl2-1868"
"BC005537-321201","Tmem204-73769320"
"Dnahc9-72472774","Trim3-73732147"
"Gm2a-74988549","Itpr3-74047776"
"Ascl2-1156","Pgrmc1-2478"
"Arhgap39-73992939","Dlx2-1482"
"Cstf2-2131","Sema4g-71587856"
"B4galt5-73635976","Mgat5-73931638"
"Btg1-73718576","Galp-79556611"
"Prss39-74749944","Rpl8-74749928"
"Med8-112196048","Pomc-2493"
"Cntfr-75651138","Dlx2-1482"
"Dbi-71836880","Syt4-2651"
"1200011I18Rik-77414569","Rspo2-71016632"
"Chst1-71836872","Thsd7a-71924155"
"B2m-71924291","Slit2-79591683"
"Dlx3-350","Efnb3-79556601"
"Fam55c-74658081","Nr2e3-2434"
"Bai3-71247597","Rpl23-74819237"
"Kcnj9-72119580","Mtap1a-76115734"
"Ccdc88c-74363346","Rps4y2-75934917"
"Mmel1-76135804","Sh3d19-74425516"
"Cdca7-26","Hdgf-2285"
"Asb8-276276","Mycl1-74881158"
"AI450948-71250311","Filip1l-74363347"
"Crispld1-72077456","Grk5-77371851"
"Mycl1-74881158","Pde5a-73931641"
"D630014O11Rik-75080645","Egr4-74800827"
"2010300C02Rik-70743898","Gpr151-74724649"
"Etv1-73512203","Scd1-71836746"
"Pcdhac1-73512189","Zfand3-77414923"
"Gpnmb-74581367","Vti1a-74641238"
"Npepps-844","Sh3d19-74425516"
"Eps8l1-1707","Slc29a1-1838"
"Dpysl5-73635770","Six1-1834"
"Gpr137-75651149","Pcdh7-73521003"
"Arid5a-75042267","Chst11-73931625"
"Arhgap39-73992939","Grsf1-73994670"
"Pde11a-75081007","Pomp-75774685"
"Atp10b-73635826","Tspo-2071"
"Hdc-71016663","Pomc-2493"
"Bok-71064032","Pacsin1-74047926"
"Jdp2-73930842","Tspan32-72129242"
"Ero1lb-72340145","Ndufs8-74819243"
"Itga5-74882636","Pomp-75774685"
"Pias4-77414895","Serpinb8-293668"
"Efnb3-79556601","Ptbp1-356857"
"Ctsb-67779877","Jdp2-73930842"
"Pknox2-76135815","Tcf3-67850951"
"Fam46a-73520967","Ogfrl1-73818756"
"Arhgap39-73992939","Eef1g-74819238"
"Itgav-74658082","Ndrg2-79568051"
"C1qtnf5-293664","Stk24-73635773"
"Chml-74047442","Kcnb2-74581424"
"Alg14-75081004","Ptprk-74743303"
"Mtap-79568030","Rassf4-74988636"
"Sox10-79556652","Thrsp-77874606"
"Gsta4-77278951","Rorb-2539"
"Cops7b-356493","Ttc9b-71249081"
"Apc-74881517","Gpnmb-74581367"
"Matk-76135823","Tmem29-75080656"
"Gabrb2-472","Ripply3-367"
"Ltk-75988666","Satb1-927"
"Cyc1-357103","Sall3-74363352"
"LOC433093-71924514","Srsf9-75043152"
"Eomes-80516770","Kcnj4-74357568"
"Rnh1-74800925","Tmem176b-77866852"
"Cit-75079801","Vim-79907904"
"Gabre-75749417","Slc35c2-2615"
"Pde5a-73931641","Tspan32-72129242"
"C130096N06Rik-73635978","Dtnbp1-75651202"
"E130012A19Rik-74363349","St8sia6-73929596"
"Mecp2-79908808","Tnip2-74425540"
"1500002O20Rik-1954","Tbr1-79591351"
"Eps8l2-74658244","Hdc-71016663"
"Fam195a-1996","Ugp2-2705"
"Pttg1-293036","Rock2-75988621"
"Crlf1-72283808","Prss39-74749944"
"Cdh13-77869863","LOC545854-73732153"
"Calm1-179","Lmo2-2383"
"Atp5a1-1579","Eif2ak3-2181"
"B4galt6-2055","Dner-1699"
"Epha1-74640882","Ptbp1-356857"
"Pitx2-79556607","Ryr1-71247657"
"Cul4a-75749399","Fbxw7-72128750"
"Chn1-73718053","Med23-112649261"
"Gpr151-74724649","Mdk-1227"
"Sirt2-75651224","Tspyl4-67936212"
"Col25a1-71924301","P2rx3-75888751"
"Avil-72340234","Calcrl-74988670"
"Ifit2-74988457","S100a6-77278967"
"Arrdc3-77280426","Syt12-79556632"
"Cwh43-74819236","Dynlrb1-323592"
"Decr1-74425550","Ttc9b-71249081"
"Npy1r-72103807","Tmem91-75651161"
"Atp1a4-74881548","Atp6v0c-74881559"
"Calml3-79490064","Hmgcr-75079789"
"Eomes-80516770","Spsb4-75773701"
"Rfx1-77371867","Tmem64-77414589"
"Adamts18-75651128","Ngfr-79591691"
"Ero1lb-72340145","Pomc-2493"
"Kcnj9-72119580","Rassf4-74988636"
"Hmgcr-75079789","Spata2l-73817441"
"Camk1d-73992927","Sytl4-75651223"
"Cdh13-77869863","Ebpl-112650122"
"Apc-74881517","Cops7b-356493"
"Fam124a-72472790","Pck2-71836804"
"Gsg1l-73636097","St6gal1-74658241"
"9630013P03Rik*-77280434","Gldc-77887886"
"Acta1-60","Sidt1-71587812"
"Agt-87","Gabrb1-2247"
"Rps4y2-75934917","Slc35c2-2615"
"Ccdc164-71670726","Prpf6-67850946"
"Pvrl3-73521804","Sytl4-75651223"
