"Irx1-2325","Rpl8-74749928"
"Chd7-71836884","Irx1-2325"
"Foxp1-71249056","Gpr18-71015809"
"Kctd16-73636009","Med8-112196048"
"Cwh43-74819236","Ltbp3-76115733"
"Adrb1-77340494","Clic5-77874610"
"Fbxo18-293462","Mansc1-53"
"Slc6a11-72472802","Stmn4-1006"
"B3galt5-77280578","Phospho1-71670685"
"Inpp5a-73994713","Jdp2-73930842"
"Kcna6-74819554","Slc8a2-74581450"
"Cyb5-75043146","Grin2c-75888748"
"Clu-275","D16Ertd472e-318"
"Sema4g-71587856","Thsd7a-71924155"
"Fut8-72007749","Vstm2b-77869820"
"Chst11-73931625","Mgat2-74988614"
"Il17rb-2317","Prkg1-73521817"
"Acsl5-73931635","B4galt5-73635976"
"Adrb1-77340494","Jdp2-73930842"
"B230120H23Rik-2049","Cpt1c-2117"
"Os9-876","Sebox-756"
"Pmm1-67936010","Zfand3-77414923"
"Chst1-71836872","Pop4-77869859"
"B4galnt3-73636090","Tcerg1-1872"
"Slc35f3-75084156","Tmem86b-72472763"
"Bsdc1-74988722","Sgcz-74749942"
"Chd7-71836884","Lims2-75145999"
"Grk5-77371851","Pdzd2-74988286"
"Etfa-74581380","Zfp790-356855"
"Pcp4l1-75084520","Slc25a36-67881555"
"Ptgds-79567709","Sult1a1-75774114"
"Nfkbie-2425","Sowaha-71250306"
"Otc-74581369","Vav3-76085746"
"Igfn1-75988547","Sh2b3-80517009"
"Pde9a-785","Stac2-293472"
"Fkbp10-2220","Rpl8-74749928"
"B2m-71924291","Rps4y2-75934917"
"Fam189a1-72340182","Grn-77371839"
"Adcy4-73512495","Rapgef4-74749895"
"Gm4887-73931418","Mfap1a-74988551"
"Spag16-75080199","Whrn-77371813"
"Erdr1-378","Grin2c-75888748"
"Pbx3-76085744","Sema4g-71587856"
"Ccdc85a-75081006","Slc9a3r2-74657980"
"Bcar3-77371769","Gabrg1-75551469"
"Cstf2-2131","S1pr5-112651200"
"Cirh1a-77925143","Hbb-b1-67936011"
"B4galnt3-73636090","Fut8-72007749"
"S100a6-77278967","Slc16a2-73929597"
"Bcar3-77371769","F3-77280341"
"Clcn2-72119656","Hbb-b1-67936011"
"Acan-77869840","Fam189a1-72340182"
"Blnk-74819692","Fam46a-73520967"
"Acan-77869840","LOC433258-73931636"
"Nomo1-1697","Stub1-79912552"
"Fam65a-75774668","Ngfrap1-1786"
"Plcd3-77414915","Snhg7-1968"
"Hrh3-73636034","Vegfb-75079746"
"Dpy19l1-75042226","Itpr3-74047776"
"Ssr1-2631","Tubb4a-1081"
"Dlx5-1450","Lrrtm3-73931637"
"Celf3-74641324","Fut8-72007749"
"Hrh3-73636034","Ptgds-79567709"
"Blnk-74819692","Slc35a4-112647750"
"Sh2b3-80517009","Stub1-79912552"
"Mras-72119592","Mup5-73997144"
"Bnc2-73636164","Itpr3-74047776"
"Sall3-74363352","Ttpal-74641323"
"BC032203-77867708","P2rx7-75551477"
"Cd44-79556644","Satb1-927"
"Klf7-112202624","Pwp2-112645814"
"Gmfb-1726","Olfml2b-1980"
"Ccdc37-74581372","Ngfrap1-1786"
"Mras-72119592","Prss12-71836879"
"Dnahc9-72472774","P2rx7-75551477"
"Adcy4-73512495","Ltbp3-76115733"
"Tpbg-76085743","Ttpal-74641323"
"B630019K06Rik-74881160","Wnt5a-79556660"
"Calm2-182","Npdc1-715"
"Col24a1-73636093","Csf2rb2-73992937"
"Itgbl1-74988458","Whrn-77371813"
"Ccdc85a-75081006","Whrn-77371813"
"BC032203-77867708","Pomp-75774685"
"Adcy9-83","Pcsk2-72080025"
"Pvalb-79556738","Sh3bgr-1416"
"Dlx2-1482","Fam89b-1898"
"Npffr2-70562070","Ppp1r1a-75773706"
"Napb-75651234","Ntrk1-71670679"
"D16Ertd472e-318","Xbp1-1119"
"Gjc1-77887876","Rcsd1-75934525"
"Gjc1-77887876","Slc29a4-77414149"
"Erdr1-378","Gpr55-79591399"
"Cntn1-414","Hoxd9-1623"
"1500002O20Rik-1954","Dlx5-1450"
"F3-77280341","Trap1-1966"
"Egr4-74800827","Sccpdh-73635772"
"Fam114a2-79583813","Rpl8-74749928"
"Bcar3-77371769","Vdr-112204135"
"Erdr1-378","Tmem86b-72472763"
"LOC381765-74425521","Sh2b3-1633"
"Foxa1-77869794","Hdac6-74819462"
"Il17rd-74958537","Sult1a1-75774114"
"BC032203-77867708","Ltk-75988666"
"Arf3-110","Arl5a-74274688"
"Etv1-73512203","Pdzd2-74988286"
"Edc3-77414911","Entpd2-73732144"
"B230362M20Rik-77340460","Ltk-75988666"
"Apln-67850953","Kcnc2-73512364"
"BC032203-77867708","Cdhr1-72104186"
"Hmx3-74641309","Pvrl3-73521804"
"Fbln7-73929875","Pde11a-75081007"
"Bsn-73992923","Gm2a-74988549"
"Inpp5a-73994713","Prokr1-74724728"
"Ptcd1-74882764","Vezt-74819329"
"Cdk14-71670684","Kctd16-73636009"
"D0H4S114-72472773","Ddit4l-71836878"
"Dpy19l1-75042226","Lct-73931621"
"Arhgdia-75774677","Rpgr-67936211"
"Cited1-74641326","Fam65a-75774668"
"Dlx5-1450","Paip2-77869857"
"Ndufs8-74819243","Pomc-2493"
"Pdgfra-77280309","Pitx1-199398"
"LOC381355-71924491","Ltbp3-76115733"
"Anp32a-94","Kpna1-2357"
"BC032203-77867708","LOC433740-77340490"
"Ctsb-67779877","Pde5a-73931641"
"Oprd1-112646675","Rab3c-73521805"
"4833420G17Rik-74047840","Socs6-70634236"
"Ctxn1-74586669","Otc-74581369"
"Fezf2-75651163","Sypl-75233089"
"Gng7-77371857","Vim-79907904"
"Kctd16-73636009","Tmem109-74988461"
"Slc16a2-73929597","Slc29a4-77414149"
"Cyb5-75043146","Mrc1-74581428"
"Cited1-74641326","Pcp2-79490073"
"Fam46a-75042237","Slc38a1-75988508"
"Hdc-71016663","Tmem109-74988461"
"Rasgrp1-76115742","Samd14-73930839"
"Chst11-73931625","Sacm1l-74882832"
"Cux1-79556618","Lhx9-112646029"
"Cap1-323396","Mageh1-17"
"Scd1-71836746","Tbl2-1868"
"Irak1-2323","Syt3-1026"
"Pcsk2-72080025","Tmeff1-77395095"
"Cwh43-74819236","D8Ertd82e-73931630"
"Cyp26b1-79568022","Ssrp1-74819346"
"Golga7b-76097699","Rasgrp1-76115742"
"Lphn2-1768","Mrc1-74581428"
"Entpd2-73732144","Frs3-2234"
"Gng2-67936006","Hectd1-357092"
"Abtb1-1659","Gng7-1734"
"Hdc-71016663","Inpp1-67870434"
"Ddit4l-71836878","Rpl8-74749928"
"Itga5-74882636","Kank4-76085741"
"Nomo1-1697","Vdr-112204135"
"Slc35a4-112647750","Snhg7-1968"
"Ccr1-73718058","Drd4-112650336"
"L1cam-620","Mup5-73997144"
"Edc3-77414911","Tcerg1-1872"
"Cit-75079801","Rnf219-276273"
"Prune2-77874616","Rnf219-276273"
"Htr5b-71247644","Ndufs8-74819243"
"Lrrc38-72340184","St6galnac6-74047902"
"Supt5h-2647","Ttc3-1079"
"Gpr55-79591399","Pcsk2-72080025"
"Slc8a2-74581450","St8sia3-73929595"
"Pkp2-73997149","Samd14-73930839"
"Col25a1-71924301","L3mbtl4-72472779"
"Celf3-74641324","Vstm2b-77869820"
"Gad1-479","Pde1a-782"
"Gng7-1734","Ssr2-121097"
"Alg2-73931383","Cited1-74641326"
"Atp2a2-74881549","Atp6v0c-74881559"
"B230362M20Rik-77340460","Itga5-74882636"
"Pop4-77869859","Vps35-77869144"
"Papola-1251","Slc2a3-1840"
"Apln-67850953","Eif3j-321196"
"Lct-73931621","Mdfi-112648831"
"Pvalb-79556738","Vdr-112204135"
"Gnaz-1730","Pllp-1880"
"Camk1d-73992927","Fkbp10-2220"
"Omg-2450","Phox2b-2480"
"Golga7b-76097699","Ntrk1-71670679"
"Ero1lb-72340145","Sorbs1-74425572"
"D0H4S114-72472773","Egln1-77340476"
"9630013P03Rik*-77280434","Setbp1-1532"
"Med8-112196048","Ube2t-276069"
"B230362M20Rik-77340460","St6galnac5-73787946"
"Adcy9-83","Ptcd1-74882764"
"Il17ra-73520990","Vdr-112204135"
"D11Wsu47e-74819575","Pex14-1397"
"Ctxn1-74586669","Vangl1-71670709"
"B4galnt3-73636090","Entpd2-73732144"
"Cyp39a1-77874608","Pip5k1b-77887888"
"Kit-73520994","Rgs14-2529"
"Atp11a-75043137","Clic5-77874610"
"Bcar3-77371769","Nmbr-77332086"
"Cd44-79556644","Fbln7-73929875"
"Mageh1-17","Svil-77332748"
"B2m-71924291","Pdcl-324213"
"Cd1d1-219","Grb10-522"
"Fam65a-75774668","Impact-594"
"Ctla4-75079745","Scd1-71836746"
"Bsdc1-74988722","Slc38a1-75988508"
"Drd3-75038431","Gpr137-75651149"
"Mmgt1-77414585","Otx2-112194935"
"Kifc2-614","Prdx5-76115740"
"Gabre-75749417","Npffr2-70562070"
"Acsl5-73931635","Rps4y2-75934917"
"9630013P03Rik*-77280434","Hmx3-74641309"
"Adrb1-77340494","Atp11a-75043137"
"Nomo1-1697","Pip5k1b-77887888"
"Apln-67850953","Col24a1-73636093"
"Acvr1c-71250307","Galp-79556611"
"1500032L24Rik-75651168","L3mbtl4-72472779"
"Lrrtm3-73931637","Tm7sf3-77874614"
"Calml3-79490064","Cstf2-2131"
"App-106","Fam189a1-72340182"
"Agtr1a-2021","Dnajb12-2153"
"Fez2-74272477","Frs3-2234"
"Mlx-227539","Nmbr-77332086"
"Fbln2-321208","Vdr-112204135"
"Drd4-112650336","Sox14-73636036"
"Bsdc1-74988722","Kcnh8-70562113"
"Ankrd34c-72472747","F11r-75773698"
"Atp11a-75043137","Pde5a-73931641"
"Neurod2-75651126","Vps35-77869144"
"Mlec-73930854","Pgf-121099"
"Cblb-74988451","Hdc-71016663"
"Lhx9-112646029","Slc18a2-79591703"
"Aqp3-293692","Mrpl54-74819464"
"App-106","Ngfrap1-1786"
"Ankrd34c-72472747","Itgav-74658082"
"Clcn5-75749741","Itpr3-74047776"
"Cap1-323396","Inpp5a-73994713"
"AI450948-71250311","Grin2c-75888748"
"Col25a1-71924301","Pdzd2-74988286"
"Dnahc9-72472774","Pde11a-75081007"
"Aars-74641317","Egln1-77340476"
"Egln1-77340476","Synj2bp-77414884"
"Kank2-112644736","Snhg7-1968"
"Col24a1-73636093","Rmnd1-77371805"
"Ddn-73636031","Ntrk1-71670679"
"Kcna6-74819554","Phospho1-71670685"
"Kcng1-77340480","Phospho1-71670685"
"Gpr18-71015809","Ntf5-1393"
"AI450948-71250311","Ankrd6-71247671"
"Klhl4-76115731","Spock1-72340122"
"Ephb1-72077478","Grk5-77371851"
"LOC436099-73512350","Ogfrl1-73818756"
"C230081A13Rik-73931624","Pcp2-79490073"
"Col5a1-75147768","Kcna6-74819554"
"Itga11-74882626","Pdgfra-77280309"
"Etv3-1494","Zfp790-356855"
"Grk5-77371851","Thsd7a-71924155"
"1810031K17Rik-227165","Ing4-357097"
"Otc-74581369","Pdcl-324213"
"C030034I22Rik-72472751","Ltk-75988666"
"BC032203-77867708","Svil-77332748"
"Arhgap17-1413","Galp-79556611"
"Cpe-1691","Pdk3-2474"
"Gldc-77887886","Pde5a-73931641"
"Col19a1-74658066","Foxa1-77869794"
"Kcnh8-70562113","Sccpdh-73635772"
"Nudc-2442","Trp53i11-73521826"
"Jdp2-73930842","Myo10-74743255"
"Aars-74641317","Susd2-75146000"
"Eif3j-321196","Klhl4-76115731"
"B230362M20Rik-77340460","Kcna6-74819554"
"S100a6-77278967","St8sia2-77925023"
"Erdr1-378","Id2-71836806"
"Ppm1a-2497","Slc25a1-2587"
"Lass4-176962","Slc29a4-77414149"
"Khdrbs3-73769321","Spock1-72340122"
"L3mbtl4-72472779","Palm3-74958547"
"Ddx26b-75988610","Otof-73788043"
"Col27a1-74272916","LOC235953-73931419"
"Atp9b-74272466","Id2-71836806"
"Klf7-112202624","Tnfrsf21-71836885"
"Fam163b-73520970","Fzd4-77925095"
"B230362M20Rik-77340460","Inpp5a-73994713"
"Asb8-276276","Npffr2-70562070"
"Cyc1-357103","Ddit4l-71836878"
"B2m-71924291","Cyp26b1-79568022"
"D0H4S114-72472773","Dtnbp1-75651202"
"Dcbld2-73992944","Pgr15l-73615804"
"Krt73-74750042","LOC381765-74425521"
"Adcy9-83","Pgf-121099"
"Lphn2-1768","Pex14-1397"
"6330403A02Rik-72340183","Slc29a4-77414149"
"B4galnt3-73636090","Ccdc85a-75081006"
"Otc-74581369","Tpbg-76085743"
"Adcy9-83","Id2-71836806"
"Ntrk1-71670679","Smarca2-1972"
"Dtnbp1-75651202","Pde5a-73931641"
"Ccdc85a-75081006","Gpr173-74724531"
"LOC380720-73931422","Zfp358-2743"
"F11r-75773698","Foxp1-71249056"
"Gldc-77887886","Ltk-75988666"
"Otof-73788043","Ttpal-74641323"
"Mgat2-74988614","Slc8a2-74581450"
"Kank2-112644736","Prune2-77874616"
"D0H4S114-72472773","Etv3-1494"
"Grin2b-74988710","Sgcz-74749942"
"Glra4-75551476","Myc-112194721"
"Chst1-71836872","Spata2l-73817441"
"Terf2ip-112196711","Vegfb-75079746"
"Acvr1c-71250307","Sh2b3-1633"
"Prkg1-73521817","Tm7sf3-77874614"
"Gca-74641159","Zfp189-79490078"
"Lef1-77866900","Rasal2-75147758"
"Aqp2-112195601","Rmnd1-77371805"
"Myo10-74743255","St6galnac5-73787946"
"Ap1b1-356859","Fam189a1-72340182"
"Ephb1-72077478","Mmgt1-77414585"
"Otc-74581369","Pde11a-75081007"
"Dpy19l1-75042226","Tmem176b-77866852"
"B230362M20Rik-77340460","Sorcs3-75988635"
"Fam46a-75042237","Satb1-927"
"Ntf5-1393","Tbl2-1868"
"Pwp2-112645814","Tcerg1-1872"
"Aldh1a1-72103809","Tpm3-275873"
"Hmgcs1-80517057","Mlec-73930854"
"Gpr139-79490116","Kcna6-74819554"
"Gng2-67936006","Grik4-75551478"
"Ndufs8-74819243","Pla2g16-112650769"
"Neurod2-75651126","Rasgrp1-76115742"
"B230362M20Rik-77340460","Kcng1-77340480"
"Aldh1l1-1724","Gtf2h2-70634256"
"6720456B07Rik-74988744","Gpr173-74724531"
"Csrp3-77332671","Rnh1-74800925"
"Mageh1-17","Synj2bp-77414884"
"Slc12a2-74882926","Tbl2-1868"
"Dpp4-79568049","Mafb-73771240"
"Tmem206-75774106","Tnfrsf11a-199393"
"Aldh1a1-72103809","Ubl4-75774670"
"Hmgcr-75079789","Slc22a23-72128754"
"Map2k4-276073","Mgat2-74988614"
"Fbln2-321208","Klhl4-76115731"
"Ankrd34c-72472747","Pop4-77869859"
"Ids-73994671","Taok1-74819235"
"Cux1-79556618","Igfn1-75988547"
"Col5a1-75147768","Slc35c2-2615"
"B2m-71924291","Hmx3-74641309"
"Fam46a-73520967","Gng7-77371857"
"Foxa1-77869794","Heatr7a-73992940"
"Cited1-74641326","Mfap1a-74988551"
"Mc3r-74511790","P2rx5-75551475"
"Slc9a3r2-74657980","Sox10-79556652"
"Pitx1-199398","Spock1-72340122"
"Ctla4-75079745","Tmem33-356284"
"C230081A13Rik-73931624","LOC433258-73931636"
"Ids-73994671","Ttc27-74819241"
"Krt73-74750042","Prune2-77874616"
"Palm3-74958547","Wnt5a-79556660"
"1110037F02Rik-74988462","Wnt5a-79556660"
"Igfn1-75988547","Rmnd1-77371805"
"Chst1-71836872","Pbx3-76085744"
"Gtf2h4-1458","Postn-77371799"
"Ankrd33-2006","St8sia2-77925023"
"LOC380720-73931422","Ube2t-276069"
"Agrp-72283799","Vstm2b-77869820"
"Atp10b-73635826","Kank2-112644736"
"Fyn-70615595","Omg-2450"
"Ap1b1-356859","Ptcd1-74882764"
"Cyc1-357103","Satb1-927"
"Fez2-74272477","Klhl1-73520995"
"Mlec-73930854","Tmeff1-77395095"
"Bpgm-77414641","Camk1d-73992927"
"Pdzd2-74988286","Sorbs1-74425572"
"Alg2-73931383","Pcsk1n-777"
"Atp10b-73635826","Nfkbie-2425"
"Kank2-112644736","Magi1-73519705"
"Chst11-73931625","Prss39-74749944"
"Bad-74881790","Notch3-1788"
"Ddn-73636031","Etv1-73512203"
"Tspo-2071","Txn2-71670705"
"Grik4-75551478","Mageh1-17"
"Asb6-1599","Cntn1-414"
"9030425E11Rik-71924353","Phospho1-71670685"
"Cap1-323396","Pitpnc1-75144644"
"Sccpdh-73635772","Slc38a1-75988508"
"Kctd16-73636009","Napb-75651234"
"Cxcl14-74272041","Rpl8-74749928"
"Csrp2bp-276275","Impg2-74819536"
"Stub1-79912552","Styk1-71250308"
"Egr4-74800827","Svil-77332748"
"Mmgt1-77414585","Reps2-76135799"
"App-106","Edc3-77414911"
"Lrrtm3-73931637","Nomo1-1697"
"Pomc-2493","Thsd7a-71924155"
"Alg2-73931383","Id2-71836806"
"Fbln7-73929875","Synj2bp-77414884"
"Cirh1a-77925143","Sh2b3-80517009"
"Plxnc1-820","Wnt2b-1589"
"Acvr1c-71250307","Cks2-80517357"
"Gdnf-112647321","St8sia3-73929595"
"6720456B07Rik-74988744","Slc29a4-77414149"
"Ctsb-67779877","Inpp5a-73994713"
"Fam114a2-79583813","Fdps-76085745"
"Nmbr-77332086","Tcf7l1-1424"
"Dkkl1-70634395","Pak3-71836887"
"9030425E11Rik-71924353","Tac2-77279001"
"Baalc-73520964","Kank4-76085741"
"Pitpnc1-75144644","Sap30l-73907495"
"Osbpl8-74641162","Zfp365-73929873"
"Htr3a-74724760","Snhg7-1968"
"Dtnbp1-75651202","Myo10-74743255"
"Slc35c2-2615","Svil-77332748"
"Gldc-77887886","Pdcl-324213"
"Iyd-71015205","Mycl1-74881158"
"Slc8a2-74581450","Ssrp1-74819346"
"Paqr4-248335","Sc5d-227160"
"Lrrtm3-73931637","Lzic-276064"
"Gpr139-79490116","Magix-74581446"
"Fdps-76085745","Sorcs3-75988635"
"Chd7-71836884","Ttll6-74363338"
"Gm4887-73931418","St6galnac6-74047902"
"Gjb2-1359","Phf1-356287"
"Ctsb-67779877","Vangl1-71670709"
"B2m-71924291","Cd44-79556644"
"Dclk3-72079921","Fxyd7-73592536"
"Fam189a1-72340182","Mlec-73930854"
"Ctnnb1-196","Ryk-2541"
"Dmbx1-1484","Tcea1-227534"
"Cdh13-77869863","Pcsk1-2470"
"LOC433093-71924514","Mrc1-74581428"
"Cks2-80517357","Heatr7a-73992940"
"Inpp5a-73994713","Ttpal-74641323"
"Hdc-71016663","Slc39a5-76135744"
"Acvrl1-79488929","Csf2rb2-73992937"
"Ntf5-1393","Pdzd2-74988286"
"Bpgm-77414641","Setbp1-1532"
"Dnahc9-72472774","Lims2-75145999"
"9030425E11Rik-71924353","Pde5a-73931641"
"Mmgt1-77414585","Slc22a23-72128754"
"Ctxn1-74586669","Cxcl14-74272041"
"Ctxn1-74586669","Sall3-74363352"
"Mfap1a-74988551","Slc9a3r2-74657980"
"St8sia3-73929595","Tspan32-72129242"
"Agrp-72283799","Slc35f3-75084156"
"Arhgap17-1413","Susd4-75774678"
"Fbln2-321208","Slc18a2-79591703"
"Ccdc88c-74363346","Pde5a-73931641"
"Atp11a-75043137","Gpr139-79490116"
"Ctla4-75079745","Vegfb-75079746"
"Enc1-390","Frs3-2234"
"Kctd16-73636009","Smarca2-1972"
"Irx1-2325","P2rx7-75551477"
"Pmm1-67936010","S1pr5-112651200"
"Slc8a2-74581450","Vangl1-71670709"
"Kalrn-73930821","Rasgrp1-76115742"
"Auts2-79591687","Mrpl54-74819464"
"LOC433740-77340490","Ybx2-75080250"
"Adcy9-83","Cited1-74641326"
"Htr2b-79556708","Rcn2-73997151"
"Lims2-75145999","Myo10-74743255"
"Crispld1-72077456","Slc25a25-544516"
"Agrp-72283799","Mapk3-32576"
"9030425E11Rik-71924353","Zfp790-356855"
"Ctsb-67779877","Prokr1-74724728"
"Apln-67850953","Gja1-79556642"
"E130012A19Rik-74363349","Pacrg-74743258"
"Ciao1-2051","Relb-2525"
"BC032203-77867708","Ctsb-67779877"
"Clcn5-75749741","Lhcgr-77869818"
"Slc25a25-544516","Spata2l-73817441"
"1600021P15Rik-71924290","F3-77280341"
"Col25a1-71924301","Ctla4-75079745"
"St8sia3-73929595","St8sia6-73929596"
"Anxa6-77332100","Stk17b-79488957"
"Paip2-77869857","Styk1-71250308"
"Gpr137-75651149","Spock1-72340122"
"Acsl5-73931635","Camk1d-73992927"
"Celf3-74641324","Sox10-79556652"
"6330403A02Rik-72340183","Erdr1-378"
"Cap1-323396","Sap30l-73907495"
"Pacrg-74743258","Phospho1-71670685"
"E130012A19Rik-74363349","Lef1-77866900"
"Il17ra-73520990","Nmbr-77332086"
"Mgat2-74988614","St6galnac5-73787946"
"Egln1-77340476","Pomp-75774685"
"Gpr89-67881554","Il17ra-73520990"
"Pop4-77869859","Sult1a1-75774114"
"Ntrk1-71670679","Samd14-73930839"
"D0H4S114-72472773","Slc38a1-75988508"
"Palm3-74958547","Slc39a5-76135744"
"Dtnbp1-75651202","Tpbg-76085743"
"Clcn5-75749741","Mdfi-112648831"
"Susd4-75774678","Tmem159-76135828"
"Dmbx1-1484","Pdgfra-77280309"
"Gm12429-77340488","Lphn2-1768"
"Dnahc9-72472774","Slc35c2-2615"
"Ppapdc1a-74881927","Prss12-71836879"
"Prokr1-74724728","Sap30l-73907495"
"Csf2rb2-73992937","Gpr137-75651149"
"Col5a1-75147768","Magix-74581446"
"BC032203-77867708","Sall3-74363352"
"Clcn5-75749741","Matn4-77371795"
"Asb8-276276","Itga5-74882636"
"Myo10-74743255","Otc-74581369"
"Six1-1834","Sytl3-2653"
"Vim-79907904","Zfp238-2741"
"Col27a1-74272916","Fbln2-321208"
"Pde6g-72104173","Rgs2-73635771"
"E130012A19Rik-74363349","Pitpnc1-75144644"
"Pwp2-112645814","Slc31a2-75773700"
"Cstf2-2131","P2rx3-75888751"
"Il17rb-2317","Stub1-79912552"
"Mup5-73997144","Pcsk2-72080025"
"Pde5a-73931641","Sap30l-73907495"
"Otof-73788043","Pvrl4-2511"
"Hmgcr-75079789","Zfp358-2743"
"Clk2-356286","LOC545854-73732153"
"Gabrr2-79589524","Glt8d2-71249079"
"LOC433093-71924514","Whrn-77371813"
"Acsl5-73931635","Rasal2-75147758"
"Etv3-1494","Tac2-77279001"
"Pkp2-73997149","Sox11-79912528"
"Grik4-75551478","Ttll6-74363338"
"Otc-74581369","Susd2-75146000"
"Kank2-112644736","Vim-79907904"
"Cdk14-71670684","Pbx3-76085744"
"Entpd2-73732144","Pde6g-72104173"
"Kctd16-73636009","Ndrg2-79568051"
"Cd44-79556644","Cxcl14-74272041"
"Lhx9-112646029","Zdhhc2-72128751"
"Spag16-75080199","Vstm2b-77869820"
"Cap1-323396","Cyc1-357103"
"B3gnt2-75988600","Chd7-71836884"
"Itgav-74658082","Spata2l-73817441"
"Hmgcs1-80517057","Whrn-77371813"
"Styk1-71250308","Trap1-1966"
"Kalrn-73930821","Pcsk1-2470"
"Phospho1-71670685","Slc35c2-2615"
"St6galnac6-74047902","Tmem86b-72472763"
"Celf3-74641324","Gm12429-77340488"
"Alg2-73931383","Rcn2-73997151"
"Atp11a-75043137","Myo10-74743255"
"Mgat2-74988614","Ngb-79556712"
"Ubash3a-1086","Xbp1-1119"
"Lzic-276064","Paip2-77869857"
"Dag1-355892","Ltbp3-76115733"
"Stap2-73512501","Tbr1-1041"
"Foxa1-77869794","Scnn1a-70562125"
"Grin2c-75888748","Mras-72119592"
"Calml3-79490064","Il17rd-74958537"
"B3gnt2-75988600","Gabre-75749417"
"Gng7-1734","Postn-77371799"
"Olfml2b-1980","Satb1-2545"
"Ogfrl1-73818756","Susd4-75774678"
"Alg2-73931383","Ctss-77371797"
"B3galt5-77280578","Mageh1-17"
"Clk2-356286","Copg2-74819259"
"Gabrg1-75551469","Hbb-b1-67936011"
"Pvalb-79556738","Rps5-77868800"
"AI450948-71250311","Htr2b-79556708"
"Dnahc9-72472774","Svil-77332748"
"Kcng1-77340480","Lef1-77866900"
"Gm2a-74988549","Snhg7-1968"
"Hectd1-357092","Npffr2-70562070"
"Jdp2-73930842","Sacm1l-74882832"
"Sh2b3-80517009","Tnip2-74425540"
"Fdps-76085745","Ttpal-74641323"
"Rcsd1-75934525","Whrn-77371813"
"Fkbp10-2220","Sap30l-73907495"
"Col27a1-74272916","Il17rb-2317"
"Lims2-75145999","Rasgrp4-76135807"
"Kcng1-77340480","Tpbg-76085743"
"Tsc22d1-1051","Ugp2-2705"
"Pex14-1397","Rcn2-73997151"
"Ccdc37-74581372","Tcerg1-1872"
"Krt73-74750042","St6gal1-74658241"
"BC032203-77867708","Gng2-67936006"
"Inpp5a-73994713","Ybx2-75080250"
"Cdk14-71670684","Pop4-77869859"
"Cwh43-74819236","Vwa3a-72472789"
"Cks2-80517357","LOC436099-73512350"
"F11r-75773698","LOC545854-73732153"
"Fam46a-75042237","Slc35c2-2615"
"Clcn5-75749741","Slc25a36-67881555"
"C230081A13Rik-73931624","Sox10-79556652"
"Lhx2-79568024","Tmem109-74988461"
"Slc6a9-1420","Xbp1-1119"
"AI450948-71250311","Pgf-121099"
"Foxp1-71249056","Pttg1-293036"
"Ctsb-67779877","Jdp2-73930842"
"Akap8-91","Clu-275"
"Pvrl4-2511","Tac2-77279001"
"Mafb-73771240","Ubl4-75774670"
"Neurod2-75651126","Sox11-79912528"
"LOC433740-77340490","Rps4y2-75934917"
"9630013P03Rik*-77280434","Fam114a2-79583813"
"Ctla4-75079745","Ntf5-1393"
"Agtr1a-2021","Kcnab2-1754"
"Dnahc11-73520976","Klhl4-76115731"
"Armc2-74988750","Tyr-79591699"
"Col27a1-74272916","Nmbr-77332086"
"Gpr173-74724531","Tnfrsf21-71836885"
"LOC235953-73931419","Rmnd1-77371805"
"Mfap1a-74988551","Ppapdc1a-74881927"
"Gabre-75749417","Ngb-79556712"
"Ampd3-77371807","Pomp-75774685"
"Chst11-73931625","Rasgrp4-76135807"
"Acan-77869840","S100a6-77278967"
"Ctla4-75079745","Ephb1-72077478"
"Neurod2-75651126","Pcsk1-2470"
"Ctss-77371797","Pcsk2-72080025"
"Htr3a-74724760","Krt73-74750042"
"Ctsb-67779877","Cyp26b1-79568022"
"Gpr55-79591399","Sirpa-73512197"
"Cit-75079801","Csrp3-77332671"
"Col25a1-71924301","Crispld1-72077456"
"Pcdhac1-73512189","S1pr5-112651200"
"Ebpl-112650122","Nfix-77413698"
"Cx3cl1-2135","Npdc1-715"
"1500002O20Rik-1954","Pdgfra-77280309"
"Gm2a-74988549","Tspo-2071"
"Gm12429-77340488","Pde6g-72104173"
"Kctd16-73636009","Pbx3-76085744"
"B3gnt2-75988600","Grik4-75551478"
"Hectd1-357092","Slc38a1-75988508"
"Hgf-77867710","Scn5a-73907501"
"Blnk-74819692","Mdfi-112648831"
"1500002O20Rik-1954","Zdhhc2-72128751"
"Snhg7-1968","Txn2-71670705"
"Accn4-71924089","St3gal3-2567"
"Fam46a-73520967","Gm2a-74988549"
"Atp9b-74272466","Mlec-73930854"
"Drd4-112650336","Prss39-74749944"
"Mgat2-74988614","Setbp1-1532"
"F3-77280341","Tcea1-227534"
"Fbxo9-74800954","Lancl1-74881159"
"Csf2rb2-73992937","Pitx1-199398"
"Meis3-74047845","Tle4-73521809"
"Kcng1-77340480","Pde5a-73931641"
"Ctxn1-74586669","Grik4-75551478"
"Cit-75079801","Hdac6-74819462"
"Fdps-76085745","Msrb2-76135795"
"Cpne8-73520974","Fam136a-1964"
"Mras-72119592","Tpr-72104172"
"9630013P03Rik*-77280434","Prss39-74749944"
"Clu-275","Psmd4-2503"
"Fbln7-73929875","Tspan32-72129242"
"Ctla4-75079745","Hrh3-73636034"
"Hdac6-74819462","Ids-73994671"
"Col5a1-75147768","E130012A19Rik-74363349"
