Gene1,Gene2
"Gabrp-75888749","Ptn-77866882",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Grid1-74724739","Mri1-75773703",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Aco1-76135819","Pcdhb2-74743271",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Cstf2-2131","Rasgrp1-76115742",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Itpk1-71923998","Myb-1512",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lgi3-73520996","Pdgfd-1910",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lgi3-73520996","Pak1-73521001",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Hs6st3-73520986","Vldlr-121089",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Impa1-74641325","Tuba4a-70616005",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Anxa1-70813897","Efcab6-74819465",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Hebp1-74988456","Spock1-72340122",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Csrp3-77332671","Isl1-596",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Flot1-67752111","Rrad-75080239",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Decr1-74425550","Pdgfb-71587782",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Dkk4-112647536","Gm12429-77340488",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Nmb-71836874","Slc4a10-1922",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Cxcl12-79907936","Pak6-75084501",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Dkk4-112647536","Fbxw2-355882",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Fam120a-75080620","Pcdhb2-74743271",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"LOC434368-74819253","Nup93-75774679",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Arhgap39-73992939","Mtfp1-75774673",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"LOC433740-77340490","P2rx7-75551477",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Sccpdh-73635772","Susd2-75146000",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Abtb1-1659","Rprm-75651169",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Mylk3-73992942","Stk24-73635773",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Epha4-2187","Hcrtr1-77868713",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Grsf1-73994670","Slc6a7-71016653",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Cap1-323396","Cyc1-357103",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Ptgs2-71016664","Slc7a6-293662",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Inpp4b-72080054","Trem2-67870433",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Bpgm-77414641","Grin2b-74988710",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Csf2rb2-73992937","Lct-73931621",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Slc6a7-71016653","Trem2-67870433",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Rfxank-67881545","Tnks-72472775",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Epha1-74640882","Tex261-74047919",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Fbln7-73929875","Kcnq5-72128745",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Axin1-2053","Gm12429-77340488",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Csf2rb2-73992937","Mri1-75773703",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Filip1-73635796","Lass4-176962",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Cxcl12-79907936","Mri1-75773703",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lgi3-73520996","Rcsd1-75934525",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Accn4-71924089","Zscan22-247974",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Drd4-112650336","Rps4y2-75934917",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Dvl2-112649476","Lzic-276064",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Bend6-77280313","Tfam-67936016",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Adra2b-74724532","Ryr1-71247657",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Inpp4b-72080054","Xk-71670735",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Bpgm-77414641","LOC434300-75988611",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Accn4-71924089","Inpp4b-72080054",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"BC005537-321201","Kcnj4-74357568",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Slc18a2-79591703","Vtn-67752116",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Filip1-73635796","LOC434368-74819253",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Crym-73592526","Doc2g-74881341",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Arhgap39-73992939","Pot1b-73925715",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lct-73931621","Nup93-75774679",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Dhrs3-112650553","Lass4-176962",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Creg1-73931627","Decr1-74425550",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Eef1g-74819238","Tmem204-73769320",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Gmps-1361","Kcnj16-2341",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Grid1-74724739","Mtfp1-75774673",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Efcab6-74819465","Grid1-74724739",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Mri1-75773703","Vtn-67752116",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Abtb1-1659","Gabrg2-474",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Hgf-558","Nkain4-112648182",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Ptgs2-71016664","Sh2b3-80517009",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"LOC433088-71924504","Rap2b-75934918",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Adrb1-77340494","LOC433740-77340490",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Bace1-73520965","Gpr83-72338696",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Hcrtr1-77868713","Nkain4-112648182",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Pip4k2c-799","Tfam-67936016",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Gpr89-67881554","Mylk3-73992942",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"LOC434236-73615572","Slc6a7-71016653",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Gpx2-74819652","P2ry14-76135748",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Grsf1-73994670","Pip4k2c-799",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Bcl6-75651139","Grsf1-73994670",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"LOC434368-74819253","Ptgs2-71016664",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Npepps-844","Tgfb1-80343319",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Kcnn2-77371815","Rara-1528",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lct-73931621","Slc7a6-293662",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Panx2-74581443","Ttpal-74641323",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Nup93-75774679","Slc7a6-293662",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Chrm5-75826557","Ptgs2-71016664",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Bsdc1-74988722","Zim2-76135811",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Elmo1-70743907","Vldlr-121089",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Myc-112194721","Nup93-75774679",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"9430020K01Rik-75988537","Epha4-2187",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Mtfp1-75774673","Tfam-67936016",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Emp1-77280421","Slc31a2-75773700",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Rcsd1-75934525","Xk-71670735",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Opcml-73992920","Rtn1-70928293",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"LOC434368-74819253","Pak1-73521001",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Actr1a-321206","Ctla4-75079745",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Pip4k2c-799","Vtn-67752116",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Fbxw2-355882","Ier2-71836849",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Col9a3-70928304","Wfs1-74881161",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Egln1-77340476","Slc39a5-76135744",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Slc6a7-71016653","Slc7a6-293662",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Dhrs3-112650553","Pak1-73521001",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Arl10-74658019","Cyp4v3-74882196",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Adra2b-74724532","Axin1-2053",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lypd6b-73635774","Tnnt1-77280576",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Dlx2-1482","Eef1g-74819238",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Kcnj4-74357568","Myc-112194721",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Dennd5a-1526","Slc12a3-2573",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Ppp2r3d-77414925","Sall3-74363352",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Aars-74641317","Traip-77887842",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"LOC434236-73615572","Slc18a2-79591703",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Fh1-355890","Txn2-71670705",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Myo10-74743255","Susd2-75146000",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Ngb-79556712","St8sia3-73929595",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Pak1-73521001","Pdgfd-1910",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Pak1-73521001","Stk24-73635773",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Cdk5r1-247","Kcnh8-70562113",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Pak1-73521001","Sh2b3-80517009",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Chrm5-75826557","Lct-73931621",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lims2-75145999","Myo10-74743255",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Eif2d-323588","Galr2-80517343",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Apbb2-73512196","Rpgr-67936211",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"C030034I22Rik-72472751","Lims2-75145999",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Arf1-199390","Pip4k2c-799",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Arf1-199390","Dhrs3-112650553",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Pip4k2c-799","Tmem204-73769320",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Igsf5-592","Nin-76115736",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Enpep-73769289","Gm5083-73930833",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Med8-112196048","Slc39a3-2619",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Baalc-73520964","Msrb2-76135795",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lims2-75145999","Sccpdh-73635772",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"9630013P03Rik*-77280434","Itga5-74882636",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Bend6-77280313","Mtfp1-75774673",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lass4-176962","Sox2ot-74658020",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lzic-276064","Txn2-71670705",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Arhgap39-73992939","LOC434368-74819253",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Mme-77371755","Ogfod1-74047922",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Dlx2-1482","Stk24-73635773",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Cox7b-67870085","Oit1-227164",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Vtn-67752116","Zscan22-247974",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Rasal1-75774111","Satb1-927",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Chrm5-75826557","Pak1-73521001",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Bcl6-75651139","Pak6-75084501",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lass4-176962","Pak6-75084501",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lct-73931621","Zfp365-73929873",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Alg2-73931383","Sgk3-75650862",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Gmps-1361","Nr2f2-112646890",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Adrb1-77340494","P2rx7-75551477",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lims2-75145999","Slc26a8-2597",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Gng11-1732","Pth1r-112202195",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Bcl11a-71836837","Trem2-67870433",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Dhrs3-112650553","Trem2-67870433",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Arhgdia-75774677","Mxra7-77332080",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Pak6-75084501","Ptgs2-71016664",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"9430020K01Rik-75988537","Setd5-37",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Emp1-77280421","Tmem109-74988461",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"LOC434300-75988611","Lims2-75145999",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"N4bp2-74363354","Tdg-71020392",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Blnk-74819692","Egr4-74800827",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Anxa1-70813897","Lass4-176962",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Cdk5r1-247","St8sia6-73929596",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Anxa1-70813897","Filip1-73635796",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"LOC434368-74819253","Mylk3-73992942",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lass4-176962","Ptgs2-71016664",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Sox11-79912528","Sult1a1-75774114",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Adrb1-77340494","Clta-74819690",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Clta-74819690","LOC433740-77340490",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Arhgap39-73992939","Kcnj4-74357568",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Bsdc1-74988722","Grin2b-74988710",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Cxcl12-79907936","Lgi3-73520996",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Hpcal1-74581395","Thra-79912542",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Mylk3-73992942","Trem2-67870433",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Dlx2-1482","Nup93-75774679",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Pdgfd-1910","Slc6a2-73615562",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Pth1r-112202195","Rprm-75651169",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Crhr1-297","Gca-74641159",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Filip1-73635796","Grid1-74724739",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lass4-176962","Lct-73931621",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Bsdc1-74988722","C030034I22Rik-72472751",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Csf2rb2-73992937","Gpr89-67881554",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Anxa1-70813897","Lct-73931621",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Osbpl6-70744325","Slc36a1-75041491",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Dhrs3-112650553","Lct-73931621",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Gpr35-112649690","Rasl11a-75988636",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Cox7b-67870085","Fam120a-75080620",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Arf1-199390","Ptgs2-71016664",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Dnahc9-72472774","Kcnh8-70562113",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Ptgs2-71016664","Tfam-67936016",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Bcl11a-71836837","Dlx2-1482",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Sorbs1-74425572","Tmem33-356284",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Gng11-1732","Prpf6-67850946",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"C1qtnf5-293664","Myc-112194721",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Arhgap39-73992939","Ptgs2-71016664",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Accn4-71924089","Tmem204-73769320",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Atp6v1c2-74881265","Igsf5-592",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Slc6a2-73615562","Tfam-67936016",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Abtb1-1659","Cdh24-70231307",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Clta-74819690","Pitpnc1-75144644",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Efcab6-74819465","Slc6a7-71016653",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Gpr37-2271","N6amt1-1233",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"LOC434236-73615572","Mylk3-73992942",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Pip4k2c-799","Slc6a7-71016653",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Chrm5-75826557","Lass4-176962",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Fh1-355890","Sgk3-75650862",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Filip1-73635796","Lct-73931621",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Clic5-77874610","P2rx7-75551477",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Pkp2-73997149","Terf2ip-112196711",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Dnahc9-72472774","Gca-74641159",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Hcrtr1-77868713","Setd5-37",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Arhgap39-73992939","Xk-71670735",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Bend6-77280313","Eef1g-74819238",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Bpgm-77414641","Slc26a8-2597",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Mdfi-112648831","Rapgef6-75041528",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Arf1-199390","Cxcl12-79907936",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Eif1ax-74988539","Osbpl9-77371759",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Slc6a2-73615562","Slc7a6-293662",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Arf1-199390","Pak6-75084501",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"C1qtnf5-293664","Lgi3-73520996",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Chrm4-79591641","Pmp22-825",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lct-73931621","Pot1b-73925715",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Mef2c-79567505","Ogfod1-74047922",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Myc-112194721","Vtn-67752116",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Filip1-73635796","Inpp4b-72080054",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Arf1-199390","Kcnj4-74357568",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"9630013P03Rik*-77280434","Drd4-112650336",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Hcrtr1-77868713","Prdx1-836",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Rap1b-74819347","Tmem176b-77866852",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Myo10-74743255","Zim2-76135811",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Eef1g-74819238","Filip1-73635796",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Cdh13-77869863","Tbl2-1868",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lrmp-74274684","Plk5-74988743",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Mri1-75773703","Zfp365-73929873",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Axin1-2053","Odz3-79908833",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Hdc-71016663","Pla2g16-112650769",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Grid1-74724739","Stk24-73635773",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Slc31a2-75773700","Slc35f1-75084145",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Cdk5r1-247","Grik4-75551478",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Kcnn2-77371815","Rorb-2539",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"BC005537-321201","Inpp4b-72080054",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"B2m-71924291","Baalc-73520964",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Accn4-71924089","Pak6-75084501",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Klhl4-76115731","Trim16-73931416",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Dach2-74819331","Dok5-80343394",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Adamts19-73635973","Zim2-76135811",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Ptgds-79567709","Slc38a1-75988508",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Atp11a-75043137","Fdps-76085745",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Abtb1-1659","F2r-1711",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Synpr-1862","Thra-79912542",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Csf2rb2-73992937","Nup93-75774679",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Chrm5-75826557","Pip4k2c-799",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Lgi3-73520996","Ptgs2-71016664",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Inpp4b-72080054","Slc18a2-79591703",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Cxcl12-79907936","Slc6a7-71016653",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Abtb1-1659","Nicn1-75773512",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Ptcd1-74882764","Ptprj-73521803",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Ptgs2-71016664","Tmem204-73769320",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"BC005537-321201","LOC434236-73615572",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Ctla4-75079745","Sap30l-73907495",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"BC005537-321201","Myc-112194721",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Bend6-77280313","Kcnj4-74357568",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
"Inpp4b-72080054","Stk24-73635773",[143]_DEN_cleanedPairs90,[970]_DEN_cleanedPairs90
