Gene1,Gene2
"Cyp4f15-1189","Znrf1-74581382",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gnat1-2265","Xbp1-1119",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Eif2ak3-2181","Mmp15-1383",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Aktip-1355","Glrx-73931409",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Grb7-112204995","Lrsam1-74583161",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ergic1-1952","Lypd6b-73635774",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Aktip-1355","Arhgef2-2043",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Aktip-1355","Arf3-655120",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Syt3-1026","Trem2-67870433",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Cdc27-293466","Usp25-2713",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gcg-75749416","Tbck-79567760",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Mdk-1227","Nr1h3-112205214",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Cry2-302","Kcne3-2337",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ccng1-324210","Wbscr17-1934",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ldhd-74425554","Ociad2-75041527",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"2010300C02Rik-70743898","F3-77280341",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Lims2-75145999","Rarres1-75084131",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"A130014H13Rik-75041574","Syt2-1023",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gls-500","Tat-2657",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Il11ra1-2315","Stc1-2639",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"2610019F03Rik-74724511","Galns-70612726",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Dpysl4-1345","Nrf1-2438",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ifnar1-588","Nxph4-73521000",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Plxdc1-814","Slc2a3-1840",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Grin2b-74988710","Lhx2-79568024",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Dkk4-112647536","Mylk3-73992942",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Grik3-75749418","Lrmp-74274684",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Actr2-67","Pvalb-868",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Plg-2485","Usp25-2713",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Fez2-74272477","Rabep2-1970",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ppp1r3b-75084111","Tspo-79556668",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Slc4a10-1922","Zfp280c-1669",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gpr146-2059","Ipo4-74658174",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gnal-71670716","Magel2-79591571",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Aktip-1355","Efna3-381",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Col27a1-74272916","Il11ra1-2315",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Cds2-250","Gnaz-1730",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Hnrpdl-571","Kcnj14-67853369",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Folr2-1717","Sar1a-321204",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Arnt2-71358590","Dad1-74819345",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Aktip-1355","Prune2-57",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gnrh1-75080152","Ybx1-743",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Cx3cl1-2135","Lypd6b-73635774",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Cx3cl1-2135","Mcm3ap-665",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Bdnf-79587720","Rassf4-74988636",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Arnt2-71358590","Usp48-149",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Cdh13-234","Rxrg-917",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Atxn1-932","Cry2-302",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Dmwd-2151","Raf1-1816",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"St3gal3-2567","Vim-79907904",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Camkk2-70743899","Zfand5-1140",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gnat1-2265","Pcdhga12-770",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Dbi-71836880","Six1-1834",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Glrx-73931409","Plcz1-74988296",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Efna3-381","Rasal2-71670719",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Notch3-1788","Syt12-1291",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Igfn1-75988547","Myc-112194721",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"N4bp2-74363354","Tyr-79591699",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Folr2-1717","Notch3-1788",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Anln-33","Slc7a6-293662",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Filip1l-74363347","Magel2-79591571",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Coro1c-75651191","Gm261-73636032",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Aldh5a1-77925007","Ggt7-75145998",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Irf9-2329","Lepre1-2371",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"9430020K01Rik-75988537","Cd47-357100",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Pde9a-785","Ppm1a-2497",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gjb5-2259","Pmp22-825",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Arf1-199390","Olfm1-760",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Igfbpl1-1974","Sar1a-321204",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gpr139-79490116","Plg-2485",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Lhx2-79568024","Vstm2b-77869820",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Rgs2-73635771","Sox2-77280331",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Mmaa-1772","Slc4a10-1922",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Col16a1-74273122","F3-77280341",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"N4bp2-74363354","Tmem215-73636150",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Sema3f-72007563","Syt11-2649",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Taf1d-1317","Tpbg-76085743",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Clic5-77874610","Pir-67870113",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Bzw1-324215","Tfap2a-2661",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gldc-77887886","Tmod1-75988526",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gm4887-73931418","Hectd2-2002",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Dbp-1193","Nkiras2-2429",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Scarb1-2551","Slc2a3-1840",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Chst2-266","Wbscr17-1934",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Slc5a1-2621","Tcf7l1-1424",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Htr2b-79556708","Sema3f-72007563",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gdf1-75081205","Slc4a10-1922",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Cdk5r1-247","Fbln7-73929875",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gss-74273307","Mapk14-2399",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ifngr2-1460","Rtn2-909",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Rcsd1-75934525","Slc36a4-1597",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Sox14-73636036","Tsc22d1-1051",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Arf1-199390","Plk2-74743272",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Dmwd-2151","Kcnc4-1756",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Efna5-383","Itm2c-77414652",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Dok2-2155","Sf3a2-74882916",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Itga3-598","Neurod2-75651126",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gm261-73636032","Six1-1834",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gpr139-79490116","Tfam-67936016",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"D8Ertd82e-73931630","Sox9-1422",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Dpysl5-73635770","Myo10-74743255",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Cx3cl1-2135","Ppm1a-2497",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Sdccag3-2075","Spata2l-73817441",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Pcp4-772","Slc4a10-1922",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Per2-793","Ppp1r3b-75084111",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Arhgef2-2043","Mapre2-659",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"AW046396-72340236","Nxph4-73521000",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Chrna1-75551465","Hpca-72129291",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Creb3l1-112197858","Impact-594",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gpr89-67881554","Slc36a4-1597",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"9530068E07Rik-74988509","Dlx1-348",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Nr1h3-112205214","Stc1-2639",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Epha4-2187","Rprm-75651169",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Nes-1387","St3gal3-2567",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gnao1-506","Kcne3-2337",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ctps-1185","Xbp1-1119",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Mmaa-1772","Zfp280c-1669",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Actr2-67","Cdca7-26",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ggt7-75145998","Hbb-b1-67936011",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Kcnab2-1754","Plcz1-74988296",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ociad2-75041527","Tbck-79567760",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Rara-1528","Rxrg-917",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gng3-1209","Rgs4-1569",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Raf1-1816","Rgs4-1569",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Olfm1-760","Wdr31-2719",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Col27a1-74272916","Rfx1-895",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Lzic-276064","Traip-77887842",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Satb1-927","Zfp280c-1669",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Anxa11-2029","Edc3-77414911",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Serpini1-963","Tmem47-75081394",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Arf1-199390","Syt3-1026",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Grb10-522","Svil-77332748",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"S100b-79591593","Syt2-1023",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Plp1-79556704","Tpbg-76085743",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"A130014H13Rik-75041574","Tac2-77279001",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Slc12a8-1836","Slc26a8-2597",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Dad1-74819345","Hmx3-74641309",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gtf3c2-7","Map4k3-657",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Rgs3-1822","Stmn4-1006",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Omg-2450","Prune2-57",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Nxph4-73521000","Srsf9-75043152",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Lrsam1-74583161","Lynx1-655",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Kitl-616","Nr1h3-112205214",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Heg1-74958616","Meis2-1231",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"gene1","gene2",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Kdm4b-2331","Tmeff1-1299",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Srgap3-316","Zbtb20-1143",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gnrh1-75080152","Pwp2-112645814",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Greb1-71924412","Slc25a25-544516",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gata2-100","Lzic-276064",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Plk2-74743272","Syt3-1026",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Akap8-91","Tac2-77279001",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Scube3-74988656","Yeats2-74988249",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"F3-77280341","Rfx1-895",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"3830406C13Rik-77414919","Sqrdl-74047907",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gdf1-75081205","Six1-1834",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Epha4-2187","Tmc6-77887880",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Dkk1-2149","Sar1a-321204",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ier2-71836849","Il17rd-112647967",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gata2-100","Rassf4-74988636",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Nr5a1-734","Nxph4-73521000",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Cck-200","Nudc-2442",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Aktip-1355","Slco4a1-2625",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Pcp2-77413702","Prpf6-67850946",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Axin2-74819487","Eif2ak3-2181",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Pcdhga12-770","Tac2-77279001",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gm261-73636032","Gnal-71670716",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"LOC434300-75988611","Ybx2-75080250",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Plp1-79556704","Slc39a3-2619",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Nr1d1-1243","Wif1-1111",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Dlx1-348","Tnrc6a-314",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gpr151-74724649","Vstm2b-77869820",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Atrx-74881733","Tspan15-70612725",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Slc12a8-1836","Syt3-1026",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Cd33-75043153","Hmx3-74641309",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ifnar1-588","Srsf9-75043152",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Rasal2-71670719","Unc5d-71924239",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Yme1l1-356849","Zfp790-356855",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Pcdhga12-770","Slc19a2-2585",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Heg1-74958616","Scube3-74988656",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Pfkl-795","Prpf6-67850946",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ets1-2199","Grik3-75749418",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Col27a1-74272916","Gjb5-2259",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"A130014H13Rik-75041574","Pcdhga12-770",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Chat-252","Setbp1-1532",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ascl5-ps-74988285","B4galt3-357099",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Prnp-1405","Stat1-2635",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"F3-77280341","Lrsam1-74583161",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"F13a1-74882565","Impact-594",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Cdkl5-75042239","Kctd8-71670722",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Alkbh6-77414882","Zfp280c-1669",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Rara-1528","Rpf2-293465",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Cryaa-2127","Kcnab2-1754",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Slc7a6-293662","Vtn-67752116",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Fgf13-427","Nid1-75084474",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Cmtm3-2099","Heg1-74958616",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Magel2-79591571","Slc4a10-1922",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Chrnb2-2097","Wash-1796",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Anxa11-2029","Fam195a-1996",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gnrh1-75080152","Pmch-55",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Prnp-1405","Sod1-994",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Kctd17-72340180","Mm.86217-74641161",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Med24-2675","Notch3-1788",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Adcy4-77","Nkx2-1-74988460",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Mri1-75773703","Myc-112194721",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ar-2039","Cpe-1691",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Anxa11-2029","Pde9a-785",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ephb6-2191","Tyr-2703",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Bpgm-77414641","Lhx2-79568024",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Aldh2-74819240","Slc39a3-2619",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Otp-2454","Sar1a-321204",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ets1-2199","Myo10-74743255",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Mdfi-112648831","Rarres1-75084131",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Anxa11-2029","Srp54a-2629",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Pafah1b1-2460","Prune2-57",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Slc4a10-1922","Traip-77887842",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Rprm-75651169","Synpr-1862",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Dkk4-112647536","Pcnt-1255",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Olfm1-760","Slc36a4-1597",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Nudc-2442","Ptpn2-77413686",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Chat-252","Lzic-276064",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"E130012A19Rik-74363349","Yjefn3-74750064",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Chst2-266","Grp-1363",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ttc3-1079","Ttll6-74363338",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Il17rd-74958537","Rara-1528",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Hmg20a-357093","Pcp4-772",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Itgb5-71920512","S100b-79591593",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ier2-71836849","Igfn1-75988547",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Adcy4-77","Greb1-71924412",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Bpgm-77414641","LOC434300-75988611",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ets1-2199","LOC434300-75988611",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Foxi1-2232","Gnrh1-75080152",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Cck-200","Ipo4-74658174",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Edc3-77414911","Xbp1-1119",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Arhgef2-2043","Hes3-2287",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Pip4k2c-799","Tmem33-356284",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Chst2-266","Gad1-479",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Plcd3-276272","Rfxank-67881545",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Nfib-1555","Wbscr17-1934",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Cldn1-70612723","Triap1-74658242",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Crym-73592526","Kcnh3-74641310",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Eif2ak3-2181","Pmp22-825",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Arnt2-71358590","Mafb-73771240",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Nfib-1555","Sar1a-321204",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gdf1-75081205","Satb1-927",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Hectd2-2002","Pou2f1-1563",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"En2-74988733","Galns-70612726",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Chrna4-1173","Mif-2407",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Il11ra1-2315","Tsc22d1-1051",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Myc-112194721","Pcnt-1255",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Arf1-199390","Gpr89-67881554",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Fgf13-427","Phf6-72080044",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Ldlr-1766","Slc12a2-74882926",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Cnih2-2109","Itm2c-77414652",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Anln-33","E2f4-1195",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Kif5b-2353","Syt6-1032",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Gabra6-75551467","Ripply3-367",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
"Grp-1363","Pomc-2493",[939]_DEN_cleanedPairs90,[1098]_DEN_cleanedPairs90
