"","gene1","gene2"
"26234","Laptm4b-75651225","Pcnt-1255"
"26235","Gcg-75749416","Pcnt-1255"
"26236","Rnasek-75934529","Pcnt-1255"
"26237","Tmod1-75988526","Pcnt-1255"
"26238","Vstm2b-77869820","Pcnt-1255"
"26239","Cdh2-79556666","Pcnt-1255"
"26240","Zbtb20-79568020","Pcnt-1255"
"26241","Bdnf-79587720","Pcnt-1255"
"26242","Cd24a-79591541","Pcnt-1255"
"26243","Dbh-79907893","Pcnt-1255"
"26244","Pde1b-1257","Pde1b-1257"
"26245","Pde4d-1259","Pde4d-1259"
"26246","Pfn2-1261","Pfn2-1261"
"26247","Plxnb2-1263","Plxnb2-1263"
"26248","Gata2-100","Plxnb3-1265"
"26249","Bsg-166","Plxnb3-1265"
"26250","Ccnd2-205","Plxnb3-1265"
"26251","Cdk5-244","Plxnb3-1265"
"26252","Cdk5r1-247","Plxnb3-1265"
"26253","Tnrc6a-314","Plxnb3-1265"
"26254","Dcn-329","Plxnb3-1265"
"26255","Dlx1-348","Plxnb3-1265"
"26256","Rcan1-362","Plxnb3-1265"
"26257","Hes1-556","Plxnb3-1265"
"26258","Hnrpdl-571","Plxnb3-1265"
"26259","Klc2-618","Plxnb3-1265"
"26260","Limk1-640","Plxnb3-1265"
"26261","Map4k3-657","Plxnb3-1265"
"26262","Mef2c-667","Plxnb3-1265"
"26263","Mtif2-677","Plxnb3-1265"
"26264","Nr4a2-732","Plxnb3-1265"
"26265","Pdxk-788","Plxnb3-1265"
"26266","Pfkl-795","Plxnb3-1265"
"26267","Sept5-958","Plxnb3-1265"
"26268","Sept7-961","Plxnb3-1265"
"26269","Syt6-1032","Plxnb3-1265"
"26270","Tcf4-1044","Plxnb3-1265"
"26271","Trappc10-1063","Plxnb3-1265"
"26272","Trim28-1071","Plxnb3-1265"
"26273","Tubb4a-1081","Plxnb3-1265"
"26274","Txnip-1084","Plxnb3-1265"
"26275","Wnt7b-1113","Plxnb3-1265"
"26276","Wnt8a-1115","Plxnb3-1265"
"26277","Cyp4f15-1189","Plxnb3-1265"
"26278","Hook3-1197","Plxnb3-1265"
"26279","E4f1-1199","Plxnb3-1265"
"26280","Pcnt-1255","Plxnb3-1265"
"26281","Plxnb3-1265","Plxnb3-1265"
"26282","1700086L19Rik-1643","Plxnb3-1265"
"26283","Zfp280c-1669","Plxnb3-1265"
"26284","Copa-1689","Plxnb3-1265"
"26285","Cpe-1691","Plxnb3-1265"
"26286","Eps8-1705","Plxnb3-1265"
"26287","Mmaa-1772","Plxnb3-1265"
"26288","Wnt8b-1890","Plxnb3-1265"
"26289","Trip4-1924","Plxnb3-1265"
"26290","Clic6-1984","Plxnb3-1265"
"26291","Dlx6as1-2000","Plxnb3-1265"
"26292","Hectd2-2002","Plxnb3-1265"
"26293","Abhd8-2012","Plxnb3-1265"
"26294","B4galt6-2055","Plxnb3-1265"
"26295","Cer1-2091","Plxnb3-1265"
"26296","Dok2-2155","Plxnb3-1265"
"26297","Reep5-2159","Plxnb3-1265"
"26298","Epha4-2187","Plxnb3-1265"
"26299","Hes7-2289","Plxnb3-1265"
"26300","Hs3st1-2305","Plxnb3-1265"
"26301","Junb-2335","Plxnb3-1265"
"26302","Kif5b-2353","Plxnb3-1265"
"26303","Aff4-2363","Plxnb3-1265"
"26304","Ldb3-2369","Plxnb3-1265"
"26305","Lhx2-2375","Plxnb3-1265"
"26306","Lhx8-2379","Plxnb3-1265"
"26307","Lmo2-2383","Plxnb3-1265"
"26308","Pam16-2391","Plxnb3-1265"
"26309","Nfix-2423","Plxnb3-1265"
"26310","Pdlim2-2476","Plxnb3-1265"
"26311","Phox2b-2480","Plxnb3-1265"
"26312","Slc16a4-2579","Plxnb3-1265"
"26313","Syt11-2649","Plxnb3-1265"
"26314","Sytl3-2653","Plxnb3-1265"
"26315","Tfap2a-2661","Plxnb3-1265"
"26316","1700037H04Rik-324211","Plxnb3-1265"
"26317","Dusp1-324212","Plxnb3-1265"
"26318","Ccdc136-324214","Plxnb3-1265"
"26319","Bzw1-324215","Plxnb3-1265"
"26320","Rbm18-356083","Plxnb3-1265"
"26321","Abcd1-356086","Plxnb3-1265"
"26322","Homer3-356087","Plxnb3-1265"
"26323","Psmc2-356850","Plxnb3-1265"
"26324","Cst3-69120555","Plxnb3-1265"
"26325","Lamb1-71670482","Plxnb3-1265"
"26326","Nmb-71836874","Plxnb3-1265"
"26327","Tnfrsf21-71836885","Plxnb3-1265"
"26328","Zic1-72103843","Plxnb3-1265"
"26329","LOC433254-72108822","Plxnb3-1265"
"26330","Cadps-72119581","Plxnb3-1265"
"26331","Hpca-72129291","Plxnb3-1265"
"26332","Lrrn1-72129293","Plxnb3-1265"
"26333","Kctd17-72340180","Plxnb3-1265"
"26334","Fam78b-72472750","Plxnb3-1265"
"26335","Tmem86b-72472763","Plxnb3-1265"
"26336","Slc6a11-72472802","Plxnb3-1265"
"26337","Scn3b-73512195","Plxnb3-1265"
"26338","Slc41a3-73512484","Plxnb3-1265"
"26339","Klhl1-73520995","Plxnb3-1265"
"26340","Ptrf-73521818","Plxnb3-1265"
"26341","Fancd2-73635979","Plxnb3-1265"
"26342","Lmod2-73636019","Plxnb3-1265"
"26343","Tmem215-73636150","Plxnb3-1265"
"26344","Enpep-73769289","Plxnb3-1265"
"26345","Ostf1-73907505","Plxnb3-1265"
"26346","Lancl3-73925716","Plxnb3-1265"
"26347","Slc6a15-73929609","Plxnb3-1265"
"26348","Emb-73930836","Plxnb3-1265"
"26349","Cdc25b-74274686","Plxnb3-1265"
"26350","Ldhd-74425554","Plxnb3-1265"
"26351","Mm.86217-74641161","Plxnb3-1265"
"26352","Acacb-74881515","Plxnb3-1265"
"26353","F13a1-74882565","Plxnb3-1265"
"26354","Mon1b-74958566","Plxnb3-1265"
"26355","Alpk2-74988275","Plxnb3-1265"
"26356","Ascl5-ps-74988285","Plxnb3-1265"
"26357","Ociad2-75041527","Plxnb3-1265"
"26358","5330421K23Rik*-75043138","Plxnb3-1265"
"26359","Rarres1-75084131","Plxnb3-1265"
"26360","Chrna1-75551465","Plxnb3-1265"
"26361","Csk-75651192","Plxnb3-1265"
"26362","Laptm4b-75651225","Plxnb3-1265"
"26363","Gcg-75749416","Plxnb3-1265"
"26364","Rnasek-75934529","Plxnb3-1265"
"26365","Tmod1-75988526","Plxnb3-1265"
"26366","Vstm2b-77869820","Plxnb3-1265"
"26367","Cdh2-79556666","Plxnb3-1265"
"26368","Zbtb20-79568020","Plxnb3-1265"
"26369","Bdnf-79587720","Plxnb3-1265"
"26370","Cd24a-79591541","Plxnb3-1265"
"26371","Dbh-79907893","Plxnb3-1265"
"26372","Cdca7-26","Prlr-1268"
"26373","Anln-33","Prlr-1268"
"26374","Hepacam-35","Prlr-1268"
"26375","Thap1-44","Prlr-1268"
"26376","9130024F11Rik-51","Prlr-1268"
"26377","Pmch-55","Prlr-1268"
"26378","Prune2-57","Prlr-1268"
"26379","Acta1-60","Prlr-1268"
"26380","Actr2-67","Prlr-1268"
"26381","Agpat3-85","Prlr-1268"
"26382","Akap8-91","Prlr-1268"
"26383","Anp32a-94","Prlr-1268"
"26384","Usp48-149","Prlr-1268"
"26385","Bcan-154","Prlr-1268"
"26386","Cdh13-234","Prlr-1268"
"26387","Cds2-250","Prlr-1268"
"26388","Chst2-266","Prlr-1268"
"26389","Clock-273","Prlr-1268"
"26390","Col18a1-287","Prlr-1268"
"26391","Cry2-302","Prlr-1268"
"26392","Cryzl1-304","Prlr-1268"
"26393","Tomm70a-320","Prlr-1268"
"26394","Ubxn11-322","Prlr-1268"
"26395","Dgkg-343","Prlr-1268"
"26396","Ripply3-367","Prlr-1268"
"26397","Efna3-381","Prlr-1268"
"26398","Efna5-383","Prlr-1268"
"26399","Fgf12-424","Prlr-1268"
"26400","Fgf13-427","Prlr-1268"
"26401","Fgfr2-445","Prlr-1268"
"26402","Gabrb2-472","Prlr-1268"
"26403","Gad1-479","Prlr-1268"
"26404","Gls-500","Prlr-1268"
"26405","Gnao1-506","Prlr-1268"
"26406","Grb10-522","Prlr-1268"
"26407","Hgf-558","Prlr-1268"
"26408","Htr1b-584","Prlr-1268"
"26409","Lhx6-635","Prlr-1268"
"26410","Lynx1-655","Prlr-1268"
"26411","Mapre2-659","Prlr-1268"
"26412","Mcm3ap-665","Prlr-1268"
"26413","Ndrg3-690","Prlr-1268"
"26414","Ngfr-705","Prlr-1268"
"26415","Nr3c2-730","Prlr-1268"
"26416","Olfm1-760","Prlr-1268"
"26417","Pcdhga12-770","Prlr-1268"
"26418","Pde9a-785","Prlr-1268"
"26419","Per1-791","Prlr-1268"
"26420","Per2-793","Prlr-1268"
"26421","Pmaip1-823","Prlr-1268"
"26422","Pmp22-825","Prlr-1268"
"26423","Psap-846","Prlr-1268"
"26424","Pvalb-868","Prlr-1268"
"26425","Rfx1-895","Prlr-1268"
"26426","Serpini1-963","Prlr-1268"
"26427","Sod1-994","Prlr-1268"
"26428","Stmn4-1006","Prlr-1268"
"26429","Syt1-1014","Prlr-1268"
"26430","Syt13-1020","Prlr-1268"
"26431","Syt2-1023","Prlr-1268"
"26432","Syt3-1026","Prlr-1268"
"26433","Tsc22d1-1051","Prlr-1268"
"26434","Trim9-1074","Prlr-1268"
"26435","Ttc3-1079","Prlr-1268"
"26436","Ucn3-1091","Prlr-1268"
"26437","Vsnl1-1106","Prlr-1268"
"26438","Wif1-1111","Prlr-1268"
"26439","Xbp1-1119","Prlr-1268"
"26440","Zfand5-1140","Prlr-1268"
"26441","Chrna4-1173","Prlr-1268"
"26442","Ctps-1185","Prlr-1268"
"26443","Dbp-1193","Prlr-1268"
"26444","E2f4-1195","Prlr-1268"
"26445","Ghitm-1207","Prlr-1268"
"26446","Gng3-1209","Prlr-1268"
"26447","Gphn-1211","Prlr-1268"
"26448","Meis2-1231","Prlr-1268"
"26449","Nr1d1-1243","Prlr-1268"
"26450","Papola-1251","Prlr-1268"
"26451","Prlr-1268","Prlr-1268"
"26452","Runx2-1278","Prlr-1268"
"26453","Taf1d-1317","Prlr-1268"
"26454","Dpysl4-1345","Prlr-1268"
"26455","Efna1-1347","Prlr-1268"
"26456","Etv6-1353","Prlr-1268"
"26457","Grp-1363","Prlr-1268"
"26458","Mmp15-1383","Prlr-1268"
"26459","Prnp-1405","Prlr-1268"
"26460","Wnt4-1444","Prlr-1268"
"26461","Szt2-1446","Prlr-1268"
"26462","Ifngr2-1460","Prlr-1268"
"26463","Tsc22d4-1464","Prlr-1268"
"26464","Cdkn2b-1476","Prlr-1268"
"26465","Hes6-1504","Prlr-1268"
"26466","Sprr1a-1534","Prlr-1268"
"26467","Trim25-1545","Prlr-1268"
"26468","Nfib-1555","Prlr-1268"
"26469","Rgs16-1567","Prlr-1268"
"26470","Srpr-1593","Prlr-1268"
"26471","Slc36a4-1597","Prlr-1268"
"26472","Asb6-1599","Prlr-1268"
"26473","Bcl7b-1601","Prlr-1268"
"26474","Cdkn2d-1603","Prlr-1268"
"26475","Gli3-1615","Prlr-1268"
"26476","Gpc4-1617","Prlr-1268"
"26477","Hoxd9-1623","Prlr-1268"
"26478","Vash2-1667","Prlr-1268"
"26479","Brd8-1673","Prlr-1268"
"26480","Ankrd54-1677","Prlr-1268"
"26481","Cdkn2c-1683","Prlr-1268"
"26482","Vsx2-1687","Prlr-1268"
"26483","Dner-1699","Prlr-1268"
"26484","Aldh1l1-1724","Prlr-1268"
"26485","Gnaz-1730","Prlr-1268"
"26486","Irx2-1752","Prlr-1268"
"26487","Kcnab2-1754","Prlr-1268"
"26488","Kcnc4-1756","Prlr-1268"
"26489","Lphn2-1768","Prlr-1268"
"26490","Wash-1796","Prlr-1268"
"26491","Raf1-1816","Prlr-1268"
"26492","Rgs3-1822","Prlr-1268"
"26493","Slc12a8-1836","Prlr-1268"
"26494","Slc2a3-1840","Prlr-1268"
"26495","Slc6a6-1850","Prlr-1268"
"26496","Syngr3-1860","Prlr-1268"
"26497","Syt13-1864","Prlr-1268"
"26498","Fcrls-1896","Prlr-1268"
"26499","Fam89b-1898","Prlr-1268"
"26500","Gm6740-1902","Prlr-1268"
"26501","Pcdhb17-1908","Prlr-1268"
"26502","Scnn1g-1918","Prlr-1268"
"26503","Mlxipl-1932","Prlr-1268"
"26504","Wbscr17-1934","Prlr-1268"
"26505","Zbtb48-1940","Prlr-1268"
"26506","Ergic1-1952","Prlr-1268"
"26507","Rabep2-1970","Prlr-1268"
"26508","Igfbpl1-1974","Prlr-1268"
"26509","Fam195a-1996","Prlr-1268"
"26510","Anxa11-2029","Prlr-1268"
"26511","Apba2-2031","Prlr-1268"
"26512","Arhgef2-2043","Prlr-1268"
"26513","Gpr146-2059","Prlr-1268"
"26514","Sdccag3-2075","Prlr-1268"
"26515","Cct8-2079","Prlr-1268"
"26516","Cdkn1a-2085","Prlr-1268"
"26517","Cmtm3-2099","Prlr-1268"
"26518","Cnih2-2109","Prlr-1268"
"26519","Cryaa-2127","Prlr-1268"
"26520","Cx3cl1-2135","Prlr-1268"
"26521","Dkk1-2149","Prlr-1268"
"26522","Dmwd-2151","Prlr-1268"
"26523","Dph2-2161","Prlr-1268"
"26524","E2f1-2171","Prlr-1268"
"26525","Eif2ak3-2181","Prlr-1268"
"26526","Ephb6-2191","Prlr-1268"
"26527","Gjb5-2259","Prlr-1268"
"26528","Hmga1-2295","Prlr-1268"
"26529","Il17rc-2319","Prlr-1268"
"26530","Irf9-2329","Prlr-1268"
"26531","Kdm4b-2331","Prlr-1268"
"26532","Kcne3-2337","Prlr-1268"
"26533","Kdr-2347","Prlr-1268"
"26534","Lepre1-2371","Prlr-1268"
"26535","Lmo4-2385","Prlr-1268"
"26536","Madcam1-2389","Prlr-1268"
"26537","Map3k7-2393","Prlr-1268"
"26538","Mapk14-2399","Prlr-1268"
"26539","Mif-2407","Prlr-1268"
"26540","Mtf1-2409","Prlr-1268"
"26541","Nkiras2-2429","Prlr-1268"
"26542","Nrf1-2438","Prlr-1268"
"26543","Ntf3-2440","Prlr-1268"
"26544","Omg-2450","Prlr-1268"
"26545","Pgrmc1-2478","Prlr-1268"
"26546","Plk1-2487","Prlr-1268"
"26547","Pparg-2495","Prlr-1268"
"26548","Ppm1a-2497","Prlr-1268"
"26549","Ptpn18-2509","Prlr-1268"
"26550","Rela-2523","Prlr-1268"
"26551","Rora-2537","Prlr-1268"
"26552","Ryk-2541","Prlr-1268"
"26553","Sfn-2561","Prlr-1268"
"26554","Sfrp1-2563","Prlr-1268"
"26555","St3gal3-2567","Prlr-1268"
"26556","Slc19a2-2585","Prlr-1268"
"26557","Slc26a8-2597","Prlr-1268"
"26558","Srp54a-2629","Prlr-1268"
"26559","Stx1a-2645","Prlr-1268"
"26560","Tat-2657","Prlr-1268"
"26561","Tmbim6-2663","Prlr-1268"
"26562","Thpo-2671","Prlr-1268"
"26563","Med24-2675","Prlr-1268"
"26564","Tulp4-2699","Prlr-1268"
"26565","Tyr-2703","Prlr-1268"
"26566","Usp25-2713","Prlr-1268"
"26567","Dcaf4-2717","Prlr-1268"
"26568","Kdelr1-130912","Prlr-1268"
"26569","Rarg-130913","Prlr-1268"
"26570","Sar1a-321204","Prlr-1268"
"26571","Iffo2-322962","Prlr-1268"
"26572","Ccng1-324210","Prlr-1268"
"26573","Tecr-544902","Prlr-1268"
"26574","Arf3-655120","Prlr-1268"
"26575","Mrpl12-70743841","Prlr-1268"
"26576","Camkk2-70743899","Prlr-1268"
"26577","Enox2-70928339","Prlr-1268"
"26578","Sdc3-71358662","Prlr-1268"
"26579","Ninj1-71670490","Prlr-1268"
"26580","Tbc1d1-71670698","Prlr-1268"
"26581","Rasal2-71670719","Prlr-1268"
"26582","Itgb5-71920512","Prlr-1268"
"26583","Kirrel3-71920516","Prlr-1268"
"26584","Sobp-71920521","Prlr-1268"
"26585","Unc5d-71924239","Prlr-1268"
"26586","Wwox-72077451","Prlr-1268"
"26587","Pcsk2-72080025","Prlr-1268"
"26588","Phf6-72080044","Prlr-1268"
"26589","Ngef-72119591","Prlr-1268"
"26590","9930013L23Rik-72128775","Prlr-1268"
"26591","Prkcb-72129247","Prlr-1268"
"26592","Kcnmb4-72283793","Prlr-1268"
"26593","Gpr126-73520982","Prlr-1268"
"26594","Sytl5-73930809","Prlr-1268"
"26595","2310046A06Rik-73931408","Prlr-1268"
"26596","Glrx-73931409","Prlr-1268"
"26597","Cox4i1-73992933","Prlr-1268"
"26598","Rab6a-74047909","Prlr-1268"
"26599","Gss-74273307","Prlr-1268"
"26600","Ltb-74363350","Prlr-1268"
"26601","Lrsam1-74583161","Prlr-1268"
"26602","2610019F03Rik-74724511","Prlr-1268"
"26603","Agtr1b-74724627","Prlr-1268"
"26604","Plk2-74743272","Prlr-1268"
"26605","Aldh2-74819240","Prlr-1268"
"26606","Dmrt3-74819342","Prlr-1268"
"26607","Dad1-74819345","Prlr-1268"
"26608","Axin2-74819487","Prlr-1268"
"26609","Stmn2-74819695","Prlr-1268"
"26610","Yeats2-74988249","Prlr-1268"
"26611","Plcz1-74988296","Prlr-1268"
"26612","Serpina3n-75043155","Prlr-1268"
"26613","Oxtr-75081001","Prlr-1268"
"26614","Tmem47-75081394","Prlr-1268"
"26615","Ppp1r3b-75084111","Prlr-1268"
"26616","Nid1-75084474","Prlr-1268"
"26617","Ttbk2-75147759","Prlr-1268"
"26618","Gabra6-75551467","Prlr-1268"
"26619","Ptpn2-77413686","Prlr-1268"
"26620","Itm2c-77414652","Prlr-1268"
"26621","Edc3-77414911","Prlr-1268"
"26622","Plp1-79556704","Prlr-1268"
"26623","S100b-79591593","Prlr-1268"
"26624","Oprm1-79912572","Prlr-1268"
"26625","Sema5a-80516967","Prlr-1268"
"26626","Cytip-1270","Cytip-1270"
"26627","Rasgrf1-1274","Rasgrf1-1274"
"26628","Rnf11-1276","Rnf11-1276"
"26629","Cdca7-26","Runx2-1278"
"26630","Anln-33","Runx2-1278"
"26631","Hepacam-35","Runx2-1278"
"26632","Thap1-44","Runx2-1278"
"26633","9130024F11Rik-51","Runx2-1278"
"26634","Pmch-55","Runx2-1278"
"26635","Prune2-57","Runx2-1278"
"26636","Acta1-60","Runx2-1278"
"26637","Actr2-67","Runx2-1278"
"26638","Agpat3-85","Runx2-1278"
"26639","Akap8-91","Runx2-1278"
"26640","Anp32a-94","Runx2-1278"
"26641","Usp48-149","Runx2-1278"
"26642","Bcan-154","Runx2-1278"
"26643","Cdh13-234","Runx2-1278"
"26644","Cds2-250","Runx2-1278"
"26645","Chst2-266","Runx2-1278"
"26646","Clock-273","Runx2-1278"
"26647","Col18a1-287","Runx2-1278"
"26648","Cry2-302","Runx2-1278"
"26649","Cryzl1-304","Runx2-1278"
"26650","Tomm70a-320","Runx2-1278"
"26651","Ubxn11-322","Runx2-1278"
"26652","Dgkg-343","Runx2-1278"
"26653","Ripply3-367","Runx2-1278"
"26654","Efna3-381","Runx2-1278"
"26655","Efna5-383","Runx2-1278"
"26656","Fgf12-424","Runx2-1278"
"26657","Fgf13-427","Runx2-1278"
"26658","Fgfr2-445","Runx2-1278"
"26659","Gabrb2-472","Runx2-1278"
"26660","Gad1-479","Runx2-1278"
"26661","Gls-500","Runx2-1278"
"26662","Gnao1-506","Runx2-1278"
"26663","Grb10-522","Runx2-1278"
"26664","Hgf-558","Runx2-1278"
"26665","Htr1b-584","Runx2-1278"
"26666","Lhx6-635","Runx2-1278"
"26667","Lynx1-655","Runx2-1278"
"26668","Mapre2-659","Runx2-1278"
"26669","Mcm3ap-665","Runx2-1278"
"26670","Ndrg3-690","Runx2-1278"
"26671","Ngfr-705","Runx2-1278"
"26672","Nr3c2-730","Runx2-1278"
"26673","Olfm1-760","Runx2-1278"
"26674","Pcdhga12-770","Runx2-1278"
"26675","Pde9a-785","Runx2-1278"
"26676","Per1-791","Runx2-1278"
"26677","Per2-793","Runx2-1278"
"26678","Pmaip1-823","Runx2-1278"
"26679","Pmp22-825","Runx2-1278"
"26680","Psap-846","Runx2-1278"
"26681","Pvalb-868","Runx2-1278"
"26682","Rfx1-895","Runx2-1278"
"26683","Serpini1-963","Runx2-1278"
"26684","Sod1-994","Runx2-1278"
"26685","Stmn4-1006","Runx2-1278"
"26686","Syt1-1014","Runx2-1278"
"26687","Syt13-1020","Runx2-1278"
"26688","Syt2-1023","Runx2-1278"
"26689","Syt3-1026","Runx2-1278"
"26690","Tsc22d1-1051","Runx2-1278"
"26691","Trim9-1074","Runx2-1278"
"26692","Ttc3-1079","Runx2-1278"
"26693","Ucn3-1091","Runx2-1278"
"26694","Vsnl1-1106","Runx2-1278"
"26695","Wif1-1111","Runx2-1278"
"26696","Xbp1-1119","Runx2-1278"
"26697","Zfand5-1140","Runx2-1278"
"26698","Chrna4-1173","Runx2-1278"
"26699","Ctps-1185","Runx2-1278"
"26700","Dbp-1193","Runx2-1278"
"26701","E2f4-1195","Runx2-1278"
"26702","Ghitm-1207","Runx2-1278"
"26703","Gng3-1209","Runx2-1278"
"26704","Gphn-1211","Runx2-1278"
"26705","Meis2-1231","Runx2-1278"
"26706","Nr1d1-1243","Runx2-1278"
"26707","Papola-1251","Runx2-1278"
"26708","Prlr-1268","Runx2-1278"
"26709","Runx2-1278","Runx2-1278"
"26710","Taf1d-1317","Runx2-1278"
"26711","Dpysl4-1345","Runx2-1278"
"26712","Efna1-1347","Runx2-1278"
"26713","Etv6-1353","Runx2-1278"
"26714","Grp-1363","Runx2-1278"
"26715","Mmp15-1383","Runx2-1278"
"26716","Prnp-1405","Runx2-1278"
"26717","Wnt4-1444","Runx2-1278"
"26718","Szt2-1446","Runx2-1278"
"26719","Ifngr2-1460","Runx2-1278"
"26720","Tsc22d4-1464","Runx2-1278"
"26721","Cdkn2b-1476","Runx2-1278"
"26722","Hes6-1504","Runx2-1278"
"26723","Sprr1a-1534","Runx2-1278"
"26724","Trim25-1545","Runx2-1278"
"26725","Nfib-1555","Runx2-1278"
"26726","Rgs16-1567","Runx2-1278"
"26727","Srpr-1593","Runx2-1278"
"26728","Slc36a4-1597","Runx2-1278"
"26729","Asb6-1599","Runx2-1278"
"26730","Bcl7b-1601","Runx2-1278"
"26731","Cdkn2d-1603","Runx2-1278"
"26732","Gli3-1615","Runx2-1278"
"26733","Gpc4-1617","Runx2-1278"
"26734","Hoxd9-1623","Runx2-1278"
"26735","Vash2-1667","Runx2-1278"
"26736","Brd8-1673","Runx2-1278"
"26737","Ankrd54-1677","Runx2-1278"
"26738","Cdkn2c-1683","Runx2-1278"
"26739","Vsx2-1687","Runx2-1278"
"26740","Dner-1699","Runx2-1278"
"26741","Aldh1l1-1724","Runx2-1278"
"26742","Gnaz-1730","Runx2-1278"
"26743","Irx2-1752","Runx2-1278"
"26744","Kcnab2-1754","Runx2-1278"
"26745","Kcnc4-1756","Runx2-1278"
"26746","Lphn2-1768","Runx2-1278"
"26747","Wash-1796","Runx2-1278"
"26748","Raf1-1816","Runx2-1278"
"26749","Rgs3-1822","Runx2-1278"
"26750","Slc12a8-1836","Runx2-1278"
"26751","Slc2a3-1840","Runx2-1278"
"26752","Slc6a6-1850","Runx2-1278"
"26753","Syngr3-1860","Runx2-1278"
"26754","Syt13-1864","Runx2-1278"
"26755","Fcrls-1896","Runx2-1278"
"26756","Fam89b-1898","Runx2-1278"
"26757","Gm6740-1902","Runx2-1278"
"26758","Pcdhb17-1908","Runx2-1278"
"26759","Scnn1g-1918","Runx2-1278"
"26760","Mlxipl-1932","Runx2-1278"
"26761","Wbscr17-1934","Runx2-1278"
"26762","Zbtb48-1940","Runx2-1278"
"26763","Ergic1-1952","Runx2-1278"
"26764","Rabep2-1970","Runx2-1278"
"26765","Igfbpl1-1974","Runx2-1278"
"26766","Fam195a-1996","Runx2-1278"
"26767","Anxa11-2029","Runx2-1278"
"26768","Apba2-2031","Runx2-1278"
"26769","Arhgef2-2043","Runx2-1278"
"26770","Gpr146-2059","Runx2-1278"
"26771","Sdccag3-2075","Runx2-1278"
"26772","Cct8-2079","Runx2-1278"
"26773","Cdkn1a-2085","Runx2-1278"
"26774","Cmtm3-2099","Runx2-1278"
"26775","Cnih2-2109","Runx2-1278"
"26776","Cryaa-2127","Runx2-1278"
"26777","Cx3cl1-2135","Runx2-1278"
"26778","Dkk1-2149","Runx2-1278"
"26779","Dmwd-2151","Runx2-1278"
"26780","Dph2-2161","Runx2-1278"
"26781","E2f1-2171","Runx2-1278"
"26782","Eif2ak3-2181","Runx2-1278"
"26783","Ephb6-2191","Runx2-1278"
"26784","Gjb5-2259","Runx2-1278"
"26785","Hmga1-2295","Runx2-1278"
"26786","Il17rc-2319","Runx2-1278"
"26787","Irf9-2329","Runx2-1278"
"26788","Kdm4b-2331","Runx2-1278"
"26789","Kcne3-2337","Runx2-1278"
"26790","Kdr-2347","Runx2-1278"
"26791","Lepre1-2371","Runx2-1278"
"26792","Lmo4-2385","Runx2-1278"
"26793","Madcam1-2389","Runx2-1278"
"26794","Map3k7-2393","Runx2-1278"
"26795","Mapk14-2399","Runx2-1278"
"26796","Mif-2407","Runx2-1278"
"26797","Mtf1-2409","Runx2-1278"
"26798","Nkiras2-2429","Runx2-1278"
"26799","Nrf1-2438","Runx2-1278"
"26800","Ntf3-2440","Runx2-1278"
"26801","Omg-2450","Runx2-1278"
"26802","Pgrmc1-2478","Runx2-1278"
"26803","Plk1-2487","Runx2-1278"
"26804","Pparg-2495","Runx2-1278"
"26805","Ppm1a-2497","Runx2-1278"
"26806","Ptpn18-2509","Runx2-1278"
"26807","Rela-2523","Runx2-1278"
"26808","Rora-2537","Runx2-1278"
"26809","Ryk-2541","Runx2-1278"
"26810","Sfn-2561","Runx2-1278"
"26811","Sfrp1-2563","Runx2-1278"
"26812","St3gal3-2567","Runx2-1278"
"26813","Slc19a2-2585","Runx2-1278"
"26814","Slc26a8-2597","Runx2-1278"
"26815","Srp54a-2629","Runx2-1278"
"26816","Stx1a-2645","Runx2-1278"
"26817","Tat-2657","Runx2-1278"
"26818","Tmbim6-2663","Runx2-1278"
"26819","Thpo-2671","Runx2-1278"
"26820","Med24-2675","Runx2-1278"
"26821","Tulp4-2699","Runx2-1278"
"26822","Tyr-2703","Runx2-1278"
"26823","Usp25-2713","Runx2-1278"
"26824","Dcaf4-2717","Runx2-1278"
"26825","Kdelr1-130912","Runx2-1278"
"26826","Rarg-130913","Runx2-1278"
"26827","Sar1a-321204","Runx2-1278"
"26828","Iffo2-322962","Runx2-1278"
"26829","Ccng1-324210","Runx2-1278"
"26830","Tecr-544902","Runx2-1278"
"26831","Arf3-655120","Runx2-1278"
"26832","Mrpl12-70743841","Runx2-1278"
"26833","Camkk2-70743899","Runx2-1278"
"26834","Enox2-70928339","Runx2-1278"
"26835","Sdc3-71358662","Runx2-1278"
"26836","Ninj1-71670490","Runx2-1278"
"26837","Tbc1d1-71670698","Runx2-1278"
"26838","Rasal2-71670719","Runx2-1278"
"26839","Itgb5-71920512","Runx2-1278"
"26840","Kirrel3-71920516","Runx2-1278"
"26841","Sobp-71920521","Runx2-1278"
"26842","Unc5d-71924239","Runx2-1278"
"26843","Wwox-72077451","Runx2-1278"
"26844","Pcsk2-72080025","Runx2-1278"
"26845","Phf6-72080044","Runx2-1278"
"26846","Ngef-72119591","Runx2-1278"
"26847","9930013L23Rik-72128775","Runx2-1278"
"26848","Prkcb-72129247","Runx2-1278"
"26849","Kcnmb4-72283793","Runx2-1278"
"26850","Gpr126-73520982","Runx2-1278"
"26851","Sytl5-73930809","Runx2-1278"
"26852","2310046A06Rik-73931408","Runx2-1278"
"26853","Glrx-73931409","Runx2-1278"
"26854","Cox4i1-73992933","Runx2-1278"
"26855","Rab6a-74047909","Runx2-1278"
"26856","Gss-74273307","Runx2-1278"
"26857","Ltb-74363350","Runx2-1278"
