"","gene1","gene2"
"9776","Khdrbs3-73769321","Rassf3-71836799"
"9777","Nova1-73931640","Rassf3-71836799"
"9778","Pacsin1-74047926","Rassf3-71836799"
"9779","Lipm-74272035","Rassf3-71836799"
"9780","Nell1-74357567","Rassf3-71836799"
"9781","Palmd-74581442","Rassf3-71836799"
"9782","Gpr156-74641322","Rassf3-71836799"
"9783","Mchr1-74724669","Rassf3-71836799"
"9784","Krt73-74750042","Rassf3-71836799"
"9785","Nkx2-1-74988460","Rassf3-71836799"
"9786","Tmem109-74988461","Rassf3-71836799"
"9787","Calcrl-74988670","Rassf3-71836799"
"9788","Stra6-75041492","Rassf3-71836799"
"9789","Rnf152-75043151","Rassf3-71836799"
"9790","Srsf9-75043152","Rassf3-71836799"
"9791","Ptp4a1-75079765","Rassf3-71836799"
"9792","Isyna1-75145997","Rassf3-71836799"
"9793","Mfsd6-75651167","Rassf3-71836799"
"9794","Klhl4-76115731","Rassf3-71836799"
"9795","Nin-76115736","Rassf3-71836799"
"9796","Mfsd2a-77280315","Rassf3-71836799"
"9797","Emp1-77280421","Rassf3-71836799"
"9798","Tm2d3-77414123","Rassf3-71836799"
"9799","Lamc1-77868319","Rassf3-71836799"
"9800","Pitx2-79556607","Rassf3-71836799"
"9801","Gpr88-79567811","Rassf3-71836799"
"9802","Caml-79568047","Rassf3-71836799"
"9803","Sigmar1-112196265","Rassf3-71836799"
"9804","Creb3l1-112197858","Rassf3-71836799"
"9805","Klf7-112202624","Rassf3-71836799"
"9806","Wnt1-112644522","Rassf3-71836799"
"9807","Zfp536-71836801","Zfp536-71836801"
"9808","Cib2-71836803","Cib2-71836803"
"9809","Chat-252","Pck2-71836804"
"9810","Mdk-1227","Pck2-71836804"
"9811","Syt4-2651","Pck2-71836804"
"9812","Slco1a5-67850945","Pck2-71836804"
"9813","Tspyl4-67936212","Pck2-71836804"
"9814","2010300C02Rik-70743898","Pck2-71836804"
"9815","Rfx4-71249068","Pck2-71836804"
"9816","Ttc9b-71249081","Pck2-71836804"
"9817","Insrr-71670480","Pck2-71836804"
"9818","Shb-71670695","Pck2-71836804"
"9819","2010111I01Rik-71717630","Pck2-71836804"
"9820","Pck2-71836804","Pck2-71836804"
"9821","Gpr123-71924056","Pck2-71836804"
"9822","Gabra4-71924402","Pck2-71836804"
"9823","LOC545810-71924492","Pck2-71836804"
"9824","Aldh1a1-72103809","Pck2-71836804"
"9825","Adora2a-72109410","Pck2-71836804"
"9826","Kcnj9-72119580","Pck2-71836804"
"9827","Bmp3-72472749","Pck2-71836804"
"9828","Fam124a-72472790","Pck2-71836804"
"9829","Icam5-73520989","Pck2-71836804"
"9830","Dpysl5-73635770","Pck2-71836804"
"9831","Rgs2-73635771","Pck2-71836804"
"9832","Fzd9-73907498","Pck2-71836804"
"9833","Fhdc1-73925717","Pck2-71836804"
"9834","LOC235953-73931419","Pck2-71836804"
"9835","Tex261-74047919","Pck2-71836804"
"9836","N4bp2-74363354","Pck2-71836804"
"9837","Sh3d19-74425516","Pck2-71836804"
"9838","Decr1-74425550","Pck2-71836804"
"9839","Rasa4-74425552","Pck2-71836804"
"9840","Gpnmb-74581367","Pck2-71836804"
"9841","Ccdc37-74581372","Pck2-71836804"
"9842","Epha1-74640882","Pck2-71836804"
"9843","Vti1a-74641238","Pck2-71836804"
"9844","Gpr151-74724649","Pck2-71836804"
"9845","Ptprk-74743303","Pck2-71836804"
"9846","Slc35f2-74819683","Pck2-71836804"
"9847","Apc-74881517","Pck2-71836804"
"9848","Sik3-74881867","Pck2-71836804"
"9849","Rassf4-74988636","Pck2-71836804"
"9850","Tmem29-75080656","Pck2-71836804"
"9851","Alg14-75081004","Pck2-71836804"
"9852","Ccdc85a-75081006","Pck2-71836804"
"9853","Grik3-75749418","Pck2-71836804"
"9854","LOC434300-75988611","Pck2-71836804"
"9855","Mtap1a-76115734","Pck2-71836804"
"9856","Mmel1-76135804","Pck2-71836804"
"9857","Matk-76135823","Pck2-71836804"
"9858","Chn2-77280428","Pck2-71836804"
"9859","9830001H06Rik-77340458","Pck2-71836804"
"9860","Gpr146-77371845","Pck2-71836804"
"9861","Gng7-77371857","Pck2-71836804"
"9862","Tbl3-77413694","Pck2-71836804"
"9863","Serinc1-77413696","Pck2-71836804"
"9864","1200011I18Rik-77414569","Pck2-71836804"
"9865","Pias4-77414895","Pck2-71836804"
"9866","Acan-77869840","Pck2-71836804"
"9867","Tmc6-77887880","Pck2-71836804"
"9868","Efnb3-79556601","Pck2-71836804"
"9869","Sox10-79556652","Pck2-71836804"
"9870","Mtap-79568030","Pck2-71836804"
"9871","Slc6a4-79591679","Pck2-71836804"
"9872","Cyr61-80343407","Pck2-71836804"
"9873","Oprk1-80517217","Pck2-71836804"
"9874","Tmx2-71836805","Tmx2-71836805"
"9875","Id2-71836806","Id2-71836806"
"9876","Sbk1-71836807","Sbk1-71836807"
"9877","Sostdc1-71836808","Sostdc1-71836808"
"9878","Pip5k1c-71836809","Pip5k1c-71836809"
"9879","Acsl6-71836810","Acsl6-71836810"
"9880","Vwa5a-71836830","Vwa5a-71836830"
"9881","Zfand2b-71836831","Zfand2b-71836831"
"9882","BC018242-71836832","BC018242-71836832"
"9883","Ina-71836833","Ina-71836833"
"9884","Trp53bp1-71836834","Trp53bp1-71836834"
"9885","Ppp2ca-71836836","Ppp2ca-71836836"
"9886","Bcl11a-71836837","Bcl11a-71836837"
"9887","Bid-71836838","Bid-71836838"
"9888","Tbp-67850950","Rnf144b-71836839"
"9889","Rnf144b-71836839","Rnf144b-71836839"
"9890","Galnt13-72472803","Rnf144b-71836839"
"9891","Iqcj-74272918","Rnf144b-71836839"
"9892","Fam135b-74581399","Rnf144b-71836839"
"9893","2610017I09Rik-77280584","Rnf144b-71836839"
"9894","Acat1-71836840","Acat1-71836840"
"9895","Mcam-71836841","Mcam-71836841"
"9896","Plekhb1-71836842","Plekhb1-71836842"
"9897","Vstm2a-71836843","Vstm2a-71836843"
"9898","Atp1a1-71836844","Atp1a1-71836844"
"9899","Adamts4-71836845","Adamts4-71836845"
"9900","Arhgap12-71836846","Arhgap12-71836846"
"9901","Cyp39a1-71836847","Cyp39a1-71836847"
"9902","BC034076-71836848","BC034076-71836848"
"9903","Fbxw2-355882","Ier2-71836849"
"9904","Ier2-71836849","Ier2-71836849"
"9905","Sash1-71924225","Ier2-71836849"
"9906","Itgbl1-74988458","Ier2-71836849"
"9907","Cd33-75043153","Ier2-71836849"
"9908","Hspbp1-75774674","Ier2-71836849"
"9909","Wnt5a-79556660","Ier2-71836849"
"9910","Odz3-79908833","Ier2-71836849"
"9911","Dkk4-112647536","Ier2-71836849"
"9912","Echdc2-71836871","Echdc2-71836871"
"9913","Mageh1-17","Chst1-71836872"
"9914","Mrpl39-673","Chst1-71836872"
"9915","Ntf5-1393","Chst1-71836872"
"9916","Smarca2-1972","Chst1-71836872"
"9917","Slc39a3-2619","Chst1-71836872"
"9918","Pttg1-293036","Chst1-71836872"
"9919","Eif2d-323588","Chst1-71836872"
"9920","Pdcl-324213","Chst1-71836872"
"9921","Yme1l1-356849","Chst1-71836872"
"9922","Zfp790-356855","Chst1-71836872"
"9923","Pmm1-67936010","Chst1-71836872"
"9924","Gpr18-71015809","Chst1-71836872"
"9925","Hdc-71016663","Chst1-71836872"
"9926","Pogk-71064277","Chst1-71836872"
"9927","Htr5b-71247644","Chst1-71836872"
"9928","Sema4g-71587856","Chst1-71836872"
"9929","Npr1-71670678","Chst1-71836872"
"9930","Ntrk1-71670679","Chst1-71836872"
"9931","Cdk14-71670684","Chst1-71836872"
"9932","Scd1-71836746","Chst1-71836872"
"9933","Pdzrn3-71836787","Chst1-71836872"
"9934","Chst1-71836872","Chst1-71836872"
"9935","Thsd7a-71924155","Chst1-71836872"
"9936","Col25a1-71924301","Chst1-71836872"
"9937","Crispld1-72077456","Chst1-71836872"
"9938","Ephb1-72077478","Chst1-71836872"
"9939","Igsf11-72103820","Chst1-71836872"
"9940","Slc22a23-72128754","Chst1-71836872"
"9941","Ero1lb-72340145","Chst1-71836872"
"9942","Ankrd34c-72472747","Chst1-71836872"
"9943","Pcdhac1-73512189","Chst1-71836872"
"9944","Rab3c-73521805","Chst1-71836872"
"9945","Kctd16-73636009","Chst1-71836872"
"9946","Ddn-73636031","Chst1-71836872"
"9947","Hrh3-73636034","Chst1-71836872"
"9948","LOC545854-73732153","Chst1-71836872"
"9949","LOC380720-73931422","Chst1-71836872"
"9950","Pkp2-73997149","Chst1-71836872"
"9951","Stoml2-74581379","Chst1-71836872"
"9952","Itgav-74658082","Chst1-71836872"
"9953","Eps8l2-74658244","Chst1-71836872"
"9954","Tomm20-74819230","Chst1-71836872"
"9955","Ndufs8-74819243","Chst1-71836872"
"9956","Copg2-74819259","Chst1-71836872"
"9957","Strada-74819330","Chst1-71836872"
"9958","B630019K06Rik-74881160","Chst1-71836872"
"9959","Sacm1l-74882832","Chst1-71836872"
"9960","Slc12a2-74882926","Chst1-71836872"
"9961","Palm3-74958547","Chst1-71836872"
"9962","Pdzd2-74988286","Chst1-71836872"
"9963","Cblb-74988451","Chst1-71836872"
"9964","1110037F02Rik-74988462","Chst1-71836872"
"9965","Tnfaip8-75038412","Chst1-71836872"
"9966","Rasal2-75147758","Chst1-71836872"
"9967","1500032L24Rik-75651168","Chst1-71836872"
"9968","Smpd4-75651226","Chst1-71836872"
"9969","F11r-75773698","Chst1-71836872"
"9970","Sult1a1-75774114","Chst1-71836872"
"9971","P2rx3-75888751","Chst1-71836872"
"9972","Eef1b2-75934526","Chst1-71836872"
"9973","Pbx3-76085744","Chst1-71836872"
"9974","Golga7b-76097699","Chst1-71836872"
"9975","Nol4-76115737","Chst1-71836872"
"9976","Rasgrp1-76115742","Chst1-71836872"
"9977","Reps2-76135799","Chst1-71836872"
"9978","Mxra7-77332080","Chst1-71836872"
"9979","Grk5-77371851","Chst1-71836872"
"9980","Rfx1-77371867","Chst1-71836872"
"9981","Stat5a-77413690","Chst1-71836872"
"9982","Nfix-77413698","Chst1-71836872"
"9983","Mmgt1-77414585","Chst1-71836872"
"9984","Tmem64-77414589","Chst1-71836872"
"9985","Zfand3-77414923","Chst1-71836872"
"9986","Vps35-77869144","Chst1-71836872"
"9987","Cdh13-77869863","Chst1-71836872"
"9988","Tdrd3-77887882","Chst1-71836872"
"9989","Ptgds-79567709","Chst1-71836872"
"9990","Ndrg2-79568051","Chst1-71836872"
"9991","Dyrk1a-79907941","Chst1-71836872"
"9992","Sox11-79912528","Chst1-71836872"
"9993","Galr2-80517343","Chst1-71836872"
"9994","Otx2-112194935","Chst1-71836872"
"9995","Med8-112196048","Chst1-71836872"
"9996","Terf2ip-112196711","Chst1-71836872"
"9997","Pla2g16-112650769","Chst1-71836872"
"9998","S1pr5-112651200","Chst1-71836872"
"9999","Nmb-71836874","Nmb-71836874"
"10000","Rprm-71836875","Rprm-71836875"
"10001","Cox6a2-71836876","Cox6a2-71836876"
"10002","Upp1-71836877","Upp1-71836877"
"10003","Map2k4-276073","Ddit4l-71836878"
"10004","Asb8-276276","Ddit4l-71836878"
"10005","Cyc1-357103","Ddit4l-71836878"
"10006","Ctsb-67779877","Ddit4l-71836878"
"10007","Gng2-67936006","Ddit4l-71836878"
"10008","Kcnh8-70562113","Ddit4l-71836878"
"10009","Vangl1-71670709","Ddit4l-71836878"
"10010","Ddit4l-71836878","Ddit4l-71836878"
"10011","Chd7-71836884","Ddit4l-71836878"
"10012","Itpk1-71923998","Ddit4l-71836878"
"10013","Utp23-71924008","Ddit4l-71836878"
"10014","B2m-71924291","Ddit4l-71836878"
"10015","9030425E11Rik-71924353","Ddit4l-71836878"
"10016","Tspan32-72129242","Ddit4l-71836878"
"10017","D0H4S114-72472773","Ddit4l-71836878"
"10018","Dnahc9-72472774","Ddit4l-71836878"
"10019","Baalc-73520964","Ddit4l-71836878"
"10020","Hpcal4-73520985","Ddit4l-71836878"
"10021","C130096N06Rik-73635978","Ddit4l-71836878"
"10022","Sox14-73636036","Ddit4l-71836878"
"10023","Fam69c-73636086","Ddit4l-71836878"
"10024","Ccr1-73718058","Ddit4l-71836878"
"10025","St6galnac5-73787946","Ddit4l-71836878"
"10026","St8sia3-73929595","Ddit4l-71836878"
"10027","St8sia6-73929596","Ddit4l-71836878"
"10028","Fbln7-73929875","Ddit4l-71836878"
"10029","Jdp2-73930842","Ddit4l-71836878"
"10030","Chst11-73931625","Ddit4l-71836878"
"10031","Acsl5-73931635","Ddit4l-71836878"
"10032","Mgat5-73931638","Ddit4l-71836878"
"10033","Pde5a-73931641","Ddit4l-71836878"
"10034","Camk1d-73992927","Ddit4l-71836878"
"10035","Ttll6-74363338","Ddit4l-71836878"
"10036","Ccdc88c-74363346","Ddit4l-71836878"
"10037","E130012A19Rik-74363349","Ddit4l-71836878"
"10038","Sall3-74363352","Ddit4l-71836878"
"10039","Otc-74581369","Ddit4l-71836878"
"10040","Etfa-74581380","Ddit4l-71836878"
"10041","Panx2-74581443","Ddit4l-71836878"
"10042","Ctxn1-74586669","Ddit4l-71836878"
"10043","Gca-74641159","Ddit4l-71836878"
"10044","Aars-74641317","Ddit4l-71836878"
"10045","Pacrg-74743258","Ddit4l-71836878"
"10046","Rpl8-74749928","Ddit4l-71836878"
"10047","Prss39-74749944","Ddit4l-71836878"
"10048","Ednrb-74750017","Ddit4l-71836878"
"10049","Itga5-74882636","Ddit4l-71836878"
"10050","Arid5a-75042267","Ddit4l-71836878"
"10051","C530008M17Rik-75080646","Ddit4l-71836878"
"10052","Pde11a-75081007","Ddit4l-71836878"
"10053","C130018E23Rik*-75144623","Ddit4l-71836878"
"10054","Col5a1-75147768","Ddit4l-71836878"
"10055","Grik4-75551478","Ddit4l-71836878"
"10056","Tmem206-75774106","Ddit4l-71836878"
"10057","Pomp-75774685","Ddit4l-71836878"
"10058","Rps4y2-75934917","Ddit4l-71836878"
"10059","B3gnt2-75988600","Ddit4l-71836878"
"10060","Ddx26b-75988610","Ddit4l-71836878"
"10061","Kank4-76085741","Ddit4l-71836878"
"10062","Msrb2-76135795","Ddit4l-71836878"
"10063","9630013P03Rik*-77280434","Ddit4l-71836878"
"10064","B3galt5-77280578","Ddit4l-71836878"
"10065","Svil-77332748","Ddit4l-71836878"
"10066","B230362M20Rik-77340460","Ddit4l-71836878"
"10067","Cyhr1-77414565","Ddit4l-71836878"
"10068","Lef1-77866900","Ddit4l-71836878"
"10069","Gldc-77887886","Ddit4l-71836878"
"10070","Ngb-79556712","Ddit4l-71836878"
"10071","Fam114a2-79583813","Ddit4l-71836878"
"10072","Gdnf-112647321","Ddit4l-71836878"
"10073","Gpr35-112649690","Ddit4l-71836878"
"10074","Prss12-71836879","Prss12-71836879"
"10075","Frmd6-73931382","Prss12-71836879"
"10076","Cldn11-77280580","Prss12-71836879"
"10077","Frzb-79556658","Prss12-71836879"
"10078","Kitl-616","Dbi-71836880"
"10079","Cops7b-356493","Dbi-71836880"
"10080","Ptbp1-356857","Dbi-71836880"
"10081","Hmg20a-357093","Dbi-71836880"
"10082","Nrgn-69153759","Dbi-71836880"
"10083","Rspo2-71016632","Dbi-71836880"
"10084","Gnal-71670716","Dbi-71836880"
"10085","Dbi-71836880","Dbi-71836880"
"10086","Gm261-73636032","Dbi-71836880"
"10087","Gm10413-73929885","Dbi-71836880"
"10088","Slc22a3-73931644","Dbi-71836880"
"10089","Col16a1-74273122","Dbi-71836880"
"10090","Filip1l-74363347","Dbi-71836880"
"10091","Chst10-74657931","Dbi-71836880"
"10092","Gdf1-75081205","Dbi-71836880"
"10093","Lhcgr-77869818","Dbi-71836880"
"10094","Traip-77887842","Dbi-71836880"
"10095","Nr1h3-112205214","Dbi-71836880"
"10096","Cd97-112646460","Dbi-71836880"
"10097","Ckb-70927826","Gprc5b-71836881"
"10098","Gprc5b-71836881","Gprc5b-71836881"
"10099","Capzb-75080633","Gprc5b-71836881"
"10100","Nudt4-71836882","Nudt4-71836882"
"10101","Tm6sf1-71836883","Tm6sf1-71836883"
"10102","Map2k4-276073","Chd7-71836884"
"10103","Asb8-276276","Chd7-71836884"
"10104","Cyc1-357103","Chd7-71836884"
"10105","Ctsb-67779877","Chd7-71836884"
"10106","Gng2-67936006","Chd7-71836884"
"10107","Kcnh8-70562113","Chd7-71836884"
"10108","Vangl1-71670709","Chd7-71836884"
"10109","Ddit4l-71836878","Chd7-71836884"
"10110","Chd7-71836884","Chd7-71836884"
"10111","Itpk1-71923998","Chd7-71836884"
"10112","Utp23-71924008","Chd7-71836884"
"10113","B2m-71924291","Chd7-71836884"
"10114","9030425E11Rik-71924353","Chd7-71836884"
"10115","Tspan32-72129242","Chd7-71836884"
"10116","D0H4S114-72472773","Chd7-71836884"
"10117","Dnahc9-72472774","Chd7-71836884"
"10118","Baalc-73520964","Chd7-71836884"
"10119","Hpcal4-73520985","Chd7-71836884"
"10120","C130096N06Rik-73635978","Chd7-71836884"
"10121","Sox14-73636036","Chd7-71836884"
"10122","Fam69c-73636086","Chd7-71836884"
"10123","Ccr1-73718058","Chd7-71836884"
"10124","St6galnac5-73787946","Chd7-71836884"
"10125","St8sia3-73929595","Chd7-71836884"
"10126","St8sia6-73929596","Chd7-71836884"
"10127","Fbln7-73929875","Chd7-71836884"
"10128","Jdp2-73930842","Chd7-71836884"
"10129","Chst11-73931625","Chd7-71836884"
"10130","Acsl5-73931635","Chd7-71836884"
"10131","Mgat5-73931638","Chd7-71836884"
"10132","Pde5a-73931641","Chd7-71836884"
"10133","Camk1d-73992927","Chd7-71836884"
"10134","Ttll6-74363338","Chd7-71836884"
"10135","Ccdc88c-74363346","Chd7-71836884"
"10136","E130012A19Rik-74363349","Chd7-71836884"
"10137","Sall3-74363352","Chd7-71836884"
"10138","Otc-74581369","Chd7-71836884"
"10139","Etfa-74581380","Chd7-71836884"
"10140","Panx2-74581443","Chd7-71836884"
"10141","Ctxn1-74586669","Chd7-71836884"
"10142","Gca-74641159","Chd7-71836884"
"10143","Aars-74641317","Chd7-71836884"
"10144","Pacrg-74743258","Chd7-71836884"
"10145","Rpl8-74749928","Chd7-71836884"
"10146","Prss39-74749944","Chd7-71836884"
"10147","Ednrb-74750017","Chd7-71836884"
"10148","Itga5-74882636","Chd7-71836884"
"10149","Arid5a-75042267","Chd7-71836884"
"10150","C530008M17Rik-75080646","Chd7-71836884"
"10151","Pde11a-75081007","Chd7-71836884"
"10152","C130018E23Rik*-75144623","Chd7-71836884"
"10153","Col5a1-75147768","Chd7-71836884"
"10154","Grik4-75551478","Chd7-71836884"
"10155","Tmem206-75774106","Chd7-71836884"
"10156","Pomp-75774685","Chd7-71836884"
"10157","Rps4y2-75934917","Chd7-71836884"
"10158","B3gnt2-75988600","Chd7-71836884"
"10159","Ddx26b-75988610","Chd7-71836884"
"10160","Kank4-76085741","Chd7-71836884"
"10161","Msrb2-76135795","Chd7-71836884"
"10162","9630013P03Rik*-77280434","Chd7-71836884"
"10163","B3galt5-77280578","Chd7-71836884"
"10164","Svil-77332748","Chd7-71836884"
"10165","B230362M20Rik-77340460","Chd7-71836884"
"10166","Cyhr1-77414565","Chd7-71836884"
"10167","Lef1-77866900","Chd7-71836884"
"10168","Gldc-77887886","Chd7-71836884"
"10169","Ngb-79556712","Chd7-71836884"
"10170","Fam114a2-79583813","Chd7-71836884"
"10171","Gdnf-112647321","Chd7-71836884"
"10172","Gpr35-112649690","Chd7-71836884"
"10173","Csdc2-70634234","Tnfrsf21-71836885"
"10174","Resp18-71015810","Tnfrsf21-71836885"
"10175","Tnfrsf21-71836885","Tnfrsf21-71836885"
"10176","Pak3-71836887","Tnfrsf21-71836885"
"10177","Slc1a1-71836888","Tnfrsf21-71836885"
"10178","Fbxo9-74800954","Tnfrsf21-71836885"
"10179","Lancl1-74881159","Tnfrsf21-71836885"
"10180","Ubr3-74988721","Tnfrsf21-71836885"
"10181","Prdx5-76115740","Tnfrsf21-71836885"
"10182","Iqsec1-77332673","Tnfrsf21-71836885"
"10183","App-79591705","Tnfrsf21-71836885"
"10184","Dpy19l3-71836886","Dpy19l3-71836886"
"10185","Mrpl54-74819464","Dpy19l3-71836886"
"10186","Mapt-79556696","Dpy19l3-71836886"
"10187","Tcf25-293034","Pak3-71836887"
"10188","Dhcr24-71016721","Pak3-71836887"
"10189","Tnfrsf21-71836885","Pak3-71836887"
"10190","Pak3-71836887","Pak3-71836887"
"10191","Slc1a1-71836888","Pak3-71836887"
"10192","Glra1-72108824","Pak3-71836887"
"10193","Iqsec3-73636153","Pak3-71836887"
"10194","Clstn1-73769319","Pak3-71836887"
"10195","Ubr3-74988721","Pak3-71836887"
"10196","Bag1-75043147","Pak3-71836887"
"10197","Prdx5-76115740","Pak3-71836887"
"10198","Slc9a6-76115744","Pak3-71836887"
"10199","Tnfrsf21-71836885","Slc1a1-71836888"
"10200","Pak3-71836887","Slc1a1-71836888"
"10201","Slc1a1-71836888","Slc1a1-71836888"
"10202","Nrtn-741","Ap2s1-71836889"
"10203","Ppp1r7-832","Ap2s1-71836889"
"10204","Pou2f1-1563","Ap2s1-71836889"
"10205","Cpt1c-2117","Ap2s1-71836889"
"10206","Erf-2195","Ap2s1-71836889"
"10207","Pafah1b1-2460","Ap2s1-71836889"
"10208","Dlst-321200","Ap2s1-71836889"
"10209","Ap2s1-71836889","Ap2s1-71836889"
"10210","Itgb5-71920512","Ap2s1-71836889"
"10211","Elmod1-71924269","Ap2s1-71836889"
"10212","Ly6h-71924388","Ap2s1-71836889"
"10213","Nxn-72007747","Ap2s1-71836889"
"10214","Cdh9-72472764","Ap2s1-71836889"
"10215","Fryl-73512207","Ap2s1-71836889"
"10216","Sprn-73512367","Ap2s1-71836889"
"10217","Fam46a-73520967","Ap2s1-71836889"
"10218","Cadm2-73635999","Ap2s1-71836889"
"10219","Inhbb-73636087","Ap2s1-71836889"
"10220","Col24a1-73636093","Ap2s1-71836889"
"10221","Mafb-73771240","Ap2s1-71836889"
"10222","Thbs2-73929578","Ap2s1-71836889"
"10223","C230081A13Rik-73931624","Ap2s1-71836889"
"10224","Spint2-74047774","Ap2s1-71836889"
"10225","Meis3-74047845","Ap2s1-71836889"
"10226","2610109H07Rik-74272038","Ap2s1-71836889"
"10227","Rgnef-74272892","Ap2s1-71836889"
"10228","Pitrm1-74273117","Ap2s1-71836889"
"10229","Tnip2-74425540","Ap2s1-71836889"
"10230","Slc43a2-74425544","Ap2s1-71836889"
"10231","C130021I20Rik-74511997","Ap2s1-71836889"
"10232","Nkd1-74586666","Ap2s1-71836889"
"10233","Mmp14-74658084","Ap2s1-71836889"
"10234","Ndufa10-74658173","Ap2s1-71836889"
"10235","Ipo4-74658174","Ap2s1-71836889"
"10236","Rapgef4-74749895","Ap2s1-71836889"
"10237","Col9a2-74750022","Ap2s1-71836889"
"10238","Mylk-74819252","Ap2s1-71836889"
"10239","Gpx2-74819652","Ap2s1-71836889"
"10240","Slx1b-74819688","Ap2s1-71836889"
"10241","Sart3-74819691","Ap2s1-71836889"
"10242","C030046I01Rik-74881890","Ap2s1-71836889"
"10243","Tmx4-74882217","Ap2s1-71836889"
"10244","Pgrmc2-74882697","Ap2s1-71836889"
"10245","Tmie-74957868","Ap2s1-71836889"
"10246","0610010F05Rik-74957923","Ap2s1-71836889"
"10247","Thnsl1-74988343","Ap2s1-71836889"
"10248","Scube3-74988656","Ap2s1-71836889"
"10249","Cep72-74988742","Ap2s1-71836889"
"10250","Fndc3b-74988759","Ap2s1-71836889"
"10251","A130014H13Rik-75041574","Ap2s1-71836889"
"10252","Cacna2d1-75042246","Ap2s1-71836889"
"10253","Gnrh1-75080152","Ap2s1-71836889"
"10254","Opn1sw-75773699","Ap2s1-71836889"
"10255","Zfp932-75774665","Ap2s1-71836889"
"10256","Clip4-75774680","Ap2s1-71836889"
"10257","Hapln1-77332706","Ap2s1-71836889"
"10258","Kpnb1-77340472","Ap2s1-71836889"
"10259","Hbb-b2-77371773","Ap2s1-71836889"
"10260","Atp5h-77371785","Ap2s1-71836889"
"10261","Kcns3-77371817","Ap2s1-71836889"
"10262","Tmeff1-77395095","Ap2s1-71836889"
"10263","Gbx2-77868786","Ap2s1-71836889"
"10264","Sostdc1-77874602","Ap2s1-71836889"
"10265","Ano6-77887878","Ap2s1-71836889"
"10266","Mef2c-79567505","Ap2s1-71836889"
"10267","Cks2-80517357","Ap2s1-71836889"
"10268","Bckdhb-71836890","Bckdhb-71836890"
"10269","Asb11-71836891","Asb11-71836891"
"10270","Maged2-71836892","Maged2-71836892"
"10271","Gjd2-71836902","Gjd2-71836902"
"10272","Ehd3-71836903","Ehd3-71836903"
"10273","Fryl-70431430","Tmem106b-71920509"
"10274","Cttn-70616018","Tmem106b-71920509"
"10275","Rtn4-70805906","Tmem106b-71920509"
"10276","Tmem106b-71920509","Tmem106b-71920509"
"10277","Ubr3-74988721","Tmem106b-71920509"
"10278","Stk32a-71920510","Stk32a-71920510"
"10279","Aox1-74425525","Stk32a-71920510"
"10280","Ddt-75081209","Stk32a-71920510"
"10281","Phactr1-71920511","Phactr1-71920511"
"10282","Nrtn-741","Itgb5-71920512"
"10283","Ppp1r7-832","Itgb5-71920512"
"10284","Pou2f1-1563","Itgb5-71920512"
"10285","Apbb1-2033","Itgb5-71920512"
"10286","Cpt1c-2117","Itgb5-71920512"
"10287","Erf-2195","Itgb5-71920512"
"10288","Pafah1b1-2460","Itgb5-71920512"
"10289","Dlst-321200","Itgb5-71920512"
"10290","Ap2s1-71836889","Itgb5-71920512"
"10291","Itgb5-71920512","Itgb5-71920512"
"10292","Elmod1-71924269","Itgb5-71920512"
"10293","Ly6h-71924388","Itgb5-71920512"
"10294","Nxn-72007747","Itgb5-71920512"
"10295","Cdh9-72472764","Itgb5-71920512"
"10296","Fryl-73512207","Itgb5-71920512"
"10297","Sprn-73512367","Itgb5-71920512"
"10298","Fam46a-73520967","Itgb5-71920512"
"10299","Cadm2-73635999","Itgb5-71920512"
"10300","Inhbb-73636087","Itgb5-71920512"
"10301","Col24a1-73636093","Itgb5-71920512"
"10302","Mafb-73771240","Itgb5-71920512"
"10303","Thbs2-73929578","Itgb5-71920512"
"10304","C230081A13Rik-73931624","Itgb5-71920512"
"10305","Spint2-74047774","Itgb5-71920512"
"10306","Meis3-74047845","Itgb5-71920512"
"10307","2610109H07Rik-74272038","Itgb5-71920512"
"10308","Rgnef-74272892","Itgb5-71920512"
"10309","Pitrm1-74273117","Itgb5-71920512"
"10310","Tnip2-74425540","Itgb5-71920512"
"10311","Slc43a2-74425544","Itgb5-71920512"
"10312","Nkd1-74586666","Itgb5-71920512"
"10313","Mmp14-74658084","Itgb5-71920512"
"10314","Ndufa10-74658173","Itgb5-71920512"
"10315","Ipo4-74658174","Itgb5-71920512"
"10316","Rapgef4-74749895","Itgb5-71920512"
"10317","Col9a2-74750022","Itgb5-71920512"
"10318","Mylk-74819252","Itgb5-71920512"
"10319","Gpx2-74819652","Itgb5-71920512"
"10320","Slx1b-74819688","Itgb5-71920512"
"10321","Sart3-74819691","Itgb5-71920512"
"10322","C030046I01Rik-74881890","Itgb5-71920512"
"10323","Tmx4-74882217","Itgb5-71920512"
"10324","Pgrmc2-74882697","Itgb5-71920512"
"10325","Tmie-74957868","Itgb5-71920512"
"10326","0610010F05Rik-74957923","Itgb5-71920512"
"10327","Thnsl1-74988343","Itgb5-71920512"
"10328","Scube3-74988656","Itgb5-71920512"
"10329","Cep72-74988742","Itgb5-71920512"
"10330","Fndc3b-74988759","Itgb5-71920512"
"10331","A130014H13Rik-75041574","Itgb5-71920512"
"10332","Cacna2d1-75042246","Itgb5-71920512"
"10333","Gnrh1-75080152","Itgb5-71920512"
"10334","Opn1sw-75773699","Itgb5-71920512"
"10335","Zfp932-75774665","Itgb5-71920512"
