"","gene1","gene2"
"11022","Cit-75079801","Rnf219-276273"
"11023","Pcp4l1-75084520","Rnf219-276273"
"11024","Clcn5-75749741","Rnf219-276273"
"11025","Alg5-75774105","Rnf219-276273"
"11026","Ubl4-75774670","Rnf219-276273"
"11027","Susd4-75774678","Rnf219-276273"
"11028","Tmem159-76135828","Rnf219-276273"
"11029","Csrp3-77332671","Rnf219-276273"
"11030","Ece2-77332686","Rnf219-276273"
"11031","Plxnd1-77340482","Rnf219-276273"
"11032","Matn4-77371795","Rnf219-276273"
"11033","Gng7-77371857","Rnf219-276273"
"11034","Gprc5a-77414145","Rnf219-276273"
"11035","Plcd3-77414915","Rnf219-276273"
"11036","Tmem176b-77866852","Rnf219-276273"
"11037","Hgf-77867710","Rnf219-276273"
"11038","Foxa1-77869794","Rnf219-276273"
"11039","Lhcgr-77869818","Rnf219-276273"
"11040","Prune2-77874616","Rnf219-276273"
"11041","Galp-79556611","Rnf219-276273"
"11042","Dpp4-79568049","Rnf219-276273"
"11043","Vim-79907904","Rnf219-276273"
"11044","Cks2-80517357","Rnf219-276273"
"11045","Kank2-112644736","Rnf219-276273"
"11046","Slc35a4-112647750","Rnf219-276273"
"11047","Mdfi-112648831","Rnf219-276273"
"11048","Senp2-276274","Senp2-276274"
"11049","Tcea3-1870","Csrp2bp-276275"
"11050","Csrp2bp-276275","Csrp2bp-276275"
"11051","Bhlhe40-356488","Csrp2bp-276275"
"11052","Samd11-70928360","Csrp2bp-276275"
"11053","Sbk1-71836807","Csrp2bp-276275"
"11054","Cntnap3-71924451","Csrp2bp-276275"
"11055","Impg2-74819536","Csrp2bp-276275"
"11056","D630014O11Rik-75080645","Csrp2bp-276275"
"11057","Rap2b-75934918","Csrp2bp-276275"
"11058","Plxna2-77280424","Csrp2bp-276275"
"11059","Mageh1-17","Asb8-276276"
"11060","Satb1-927","Asb8-276276"
"11061","Etv3-1494","Asb8-276276"
"11062","Setbp1-1532","Asb8-276276"
"11063","Fkbp10-2220","Asb8-276276"
"11064","Irx1-2325","Asb8-276276"
"11065","Pvrl4-2511","Asb8-276276"
"11066","Slc35c2-2615","Asb8-276276"
"11067","Gnb1-61413","Asb8-276276"
"11068","Map2k4-276073","Asb8-276276"
"11069","Asb8-276276","Asb8-276276"
"11070","Cap1-323396","Asb8-276276"
"11071","Pdcl-324213","Asb8-276276"
"11072","Yme1l1-356849","Asb8-276276"
"11073","Zfp790-356855","Asb8-276276"
"11074","Hectd1-357092","Asb8-276276"
"11075","Cyc1-357103","Asb8-276276"
"11076","Ctsb-67779877","Asb8-276276"
"11077","Gng2-67936006","Asb8-276276"
"11078","Npffr2-70562070","Asb8-276276"
"11079","Kcnh8-70562113","Asb8-276276"
"11080","Npr1-71670678","Asb8-276276"
"11081","Phospho1-71670685","Asb8-276276"
"11082","Vangl1-71670709","Asb8-276276"
"11083","Ddit4l-71836878","Asb8-276276"
"11084","Chd7-71836884","Asb8-276276"
"11085","Utp23-71924008","Asb8-276276"
"11086","B2m-71924291","Asb8-276276"
"11087","9030425E11Rik-71924353","Asb8-276276"
"11088","Cdhr1-72104186","Asb8-276276"
"11089","Tspan32-72129242","Asb8-276276"
"11090","C030034I22Rik-72472751","Asb8-276276"
"11091","D0H4S114-72472773","Asb8-276276"
"11092","Dnahc9-72472774","Asb8-276276"
"11093","Baalc-73520964","Asb8-276276"
"11094","Pvrl3-73521804","Asb8-276276"
"11095","Sccpdh-73635772","Asb8-276276"
"11096","B4galt5-73635976","Asb8-276276"
"11097","C130096N06Rik-73635978","Asb8-276276"
"11098","Sox14-73636036","Asb8-276276"
"11099","Fam69c-73636086","Asb8-276276"
"11100","Ccr1-73718058","Asb8-276276"
"11101","St6galnac5-73787946","Asb8-276276"
"11102","Otof-73788043","Asb8-276276"
"11103","Sap30l-73907495","Asb8-276276"
"11104","St8sia3-73929595","Asb8-276276"
"11105","St8sia6-73929596","Asb8-276276"
"11106","Fbln7-73929875","Asb8-276276"
"11107","Jdp2-73930842","Asb8-276276"
"11108","Chst11-73931625","Asb8-276276"
"11109","Acsl5-73931635","Asb8-276276"
"11110","Mgat5-73931638","Asb8-276276"
"11111","Pde5a-73931641","Asb8-276276"
"11112","Camk1d-73992927","Asb8-276276"
"11113","Inpp5a-73994713","Asb8-276276"
"11114","Cxcl14-74272041","Asb8-276276"
"11115","Ttll6-74363338","Asb8-276276"
"11116","Ccdc88c-74363346","Asb8-276276"
"11117","E130012A19Rik-74363349","Asb8-276276"
"11118","Sall3-74363352","Asb8-276276"
"11119","Otc-74581369","Asb8-276276"
"11120","Etfa-74581380","Asb8-276276"
"11121","Magix-74581446","Asb8-276276"
"11122","Slc8a2-74581450","Asb8-276276"
"11123","Ctxn1-74586669","Asb8-276276"
"11124","Hmx3-74641309","Asb8-276276"
"11125","Aars-74641317","Asb8-276276"
"11126","Ttpal-74641323","Asb8-276276"
"11127","Prokr1-74724728","Asb8-276276"
"11128","Myo10-74743255","Asb8-276276"
"11129","Pacrg-74743258","Asb8-276276"
"11130","Rpl8-74749928","Asb8-276276"
"11131","Sgcz-74749942","Asb8-276276"
"11132","Prss39-74749944","Asb8-276276"
"11133","Egr4-74800827","Asb8-276276"
"11134","Ssrp1-74819346","Asb8-276276"
"11135","Kcna6-74819554","Asb8-276276"
"11136","Itga5-74882636","Asb8-276276"
"11137","Sacm1l-74882832","Asb8-276276"
"11138","Heg1-74958616","Asb8-276276"
"11139","Mgat2-74988614","Asb8-276276"
"11140","Grin2b-74988710","Asb8-276276"
"11141","Bsdc1-74988722","Asb8-276276"
"11142","Fam46a-75042237","Asb8-276276"
"11143","Atp11a-75043137","Asb8-276276"
"11144","Ybx2-75080250","Asb8-276276"
"11145","Pde11a-75081007","Asb8-276276"
"11146","Pitpnc1-75144644","Asb8-276276"
"11147","Lims2-75145999","Asb8-276276"
"11148","Susd2-75146000","Asb8-276276"
"11149","Rasal2-75147758","Asb8-276276"
"11150","Col5a1-75147768","Asb8-276276"
"11151","P2rx7-75551477","Asb8-276276"
"11152","Grik4-75551478","Asb8-276276"
"11153","Dtnbp1-75651202","Asb8-276276"
"11154","Gabre-75749417","Asb8-276276"
"11155","Ppp1r1a-75773706","Asb8-276276"
"11156","Pomp-75774685","Asb8-276276"
"11157","Rps4y2-75934917","Asb8-276276"
"11158","Slc38a1-75988508","Asb8-276276"
"11159","B3gnt2-75988600","Asb8-276276"
"11160","Ddx26b-75988610","Asb8-276276"
"11161","Sorcs3-75988635","Asb8-276276"
"11162","Ltk-75988666","Asb8-276276"
"11163","Kank4-76085741","Asb8-276276"
"11164","Tpbg-76085743","Asb8-276276"
"11165","Fdps-76085745","Asb8-276276"
"11166","Vav3-76085746","Asb8-276276"
"11167","Msrb2-76135795","Asb8-276276"
"11168","Rasgrp4-76135807","Asb8-276276"
"11169","Tac2-77279001","Asb8-276276"
"11170","9630013P03Rik*-77280434","Asb8-276276"
"11171","B3galt5-77280578","Asb8-276276"
"11172","Svil-77332748","Asb8-276276"
"11173","B230362M20Rik-77340460","Asb8-276276"
"11174","Egln1-77340476","Asb8-276276"
"11175","Kcng1-77340480","Asb8-276276"
"11176","LOC433740-77340490","Asb8-276276"
"11177","Adrb1-77340494","Asb8-276276"
"11178","Ampd3-77371807","Asb8-276276"
"11179","Bpgm-77414641","Asb8-276276"
"11180","Synj2bp-77414884","Asb8-276276"
"11181","Lef1-77866900","Asb8-276276"
"11182","BC032203-77867708","Asb8-276276"
"11183","Clic5-77874610","Asb8-276276"
"11184","Gldc-77887886","Asb8-276276"
"11185","Gpr139-79490116","Asb8-276276"
"11186","Cd44-79556644","Asb8-276276"
"11187","Ngb-79556712","Asb8-276276"
"11188","Cyp26b1-79568022","Asb8-276276"
"11189","Fam114a2-79583813","Asb8-276276"
"11190","Grb7-112204995","Asb8-276276"
"11191","Gdnf-112647321","Asb8-276276"
"11192","Drd4-112650336","Asb8-276276"
"11193","Tmub2-293027","Tmub2-293027"
"11194","Tcf25-293034","Tcf25-293034"
"11195","Ntf5-1393","Pttg1-293036"
"11196","Tbl2-1868","Pttg1-293036"
"11197","Smarca2-1972","Pttg1-293036"
"11198","Cstf2-2131","Pttg1-293036"
"11199","Pcsk1-2470","Pttg1-293036"
"11200","Pomc-2493","Pttg1-293036"
"11201","Zfp358-2743","Pttg1-293036"
"11202","Ube2t-276069","Pttg1-293036"
"11203","Pttg1-293036","Pttg1-293036"
"11204","Tmem33-356284","Pttg1-293036"
"11205","Clk2-356286","Pttg1-293036"
"11206","Slc25a25-544516","Pttg1-293036"
"11207","Inpp1-67870434","Pttg1-293036"
"11208","Pmm1-67936010","Pttg1-293036"
"11209","Gpr18-71015809","Pttg1-293036"
"11210","Hdc-71016663","Pttg1-293036"
"11211","Htr5b-71247644","Pttg1-293036"
"11212","Foxp1-71249056","Pttg1-293036"
"11213","Sema4g-71587856","Pttg1-293036"
"11214","Ntrk1-71670679","Pttg1-293036"
"11215","Cdk14-71670684","Pttg1-293036"
"11216","Scd1-71836746","Pttg1-293036"
"11217","Chst1-71836872","Pttg1-293036"
"11218","Thsd7a-71924155","Pttg1-293036"
"11219","Col25a1-71924301","Pttg1-293036"
"11220","Crispld1-72077456","Pttg1-293036"
"11221","Ephb1-72077478","Pttg1-293036"
"11222","Slc22a23-72128754","Pttg1-293036"
"11223","Ero1lb-72340145","Pttg1-293036"
"11224","Ankrd34c-72472747","Pttg1-293036"
"11225","L3mbtl4-72472779","Pttg1-293036"
"11226","Pcdhac1-73512189","Pttg1-293036"
"11227","Apbb2-73512196","Pttg1-293036"
"11228","Etv1-73512203","Pttg1-293036"
"11229","Rab3c-73521805","Pttg1-293036"
"11230","Kctd16-73636009","Pttg1-293036"
"11231","Ddn-73636031","Pttg1-293036"
"11232","Hrh3-73636034","Pttg1-293036"
"11233","LOC545854-73732153","Pttg1-293036"
"11234","Spata2l-73817441","Pttg1-293036"
"11235","Kalrn-73930821","Pttg1-293036"
"11236","Samd14-73930839","Pttg1-293036"
"11237","LOC380720-73931422","Pttg1-293036"
"11238","Pkp2-73997149","Pttg1-293036"
"11239","Sorbs1-74425572","Pttg1-293036"
"11240","Itgav-74658082","Pttg1-293036"
"11241","Ndufs8-74819243","Pttg1-293036"
"11242","Copg2-74819259","Pttg1-293036"
"11243","B630019K06Rik-74881160","Pttg1-293036"
"11244","Slc12a2-74882926","Pttg1-293036"
"11245","Il17rd-74958537","Pttg1-293036"
"11246","Palm3-74958547","Pttg1-293036"
"11247","Pdzd2-74988286","Pttg1-293036"
"11248","Cblb-74988451","Pttg1-293036"
"11249","Tmem109-74988461","Pttg1-293036"
"11250","1110037F02Rik-74988462","Pttg1-293036"
"11251","Cd33-75043153","Pttg1-293036"
"11252","Ctla4-75079745","Pttg1-293036"
"11253","Vegfb-75079746","Pttg1-293036"
"11254","Hmgcr-75079789","Pttg1-293036"
"11255","Neurod2-75651126","Pttg1-293036"
"11256","1500032L24Rik-75651168","Pttg1-293036"
"11257","Napb-75651234","Pttg1-293036"
"11258","F11r-75773698","Pttg1-293036"
"11259","Sult1a1-75774114","Pttg1-293036"
"11260","P2rx3-75888751","Pttg1-293036"
"11261","Pbx3-76085744","Pttg1-293036"
"11262","Golga7b-76097699","Pttg1-293036"
"11263","Nol4-76115737","Pttg1-293036"
"11264","Rasgrp1-76115742","Pttg1-293036"
"11265","Slc39a5-76135744","Pttg1-293036"
"11266","Reps2-76135799","Pttg1-293036"
"11267","Grk5-77371851","Pttg1-293036"
"11268","Stat5a-77413690","Pttg1-293036"
"11269","Nfix-77413698","Pttg1-293036"
"11270","Mmgt1-77414585","Pttg1-293036"
"11271","Zfand3-77414923","Pttg1-293036"
"11272","Vps35-77869144","Pttg1-293036"
"11273","Pop4-77869859","Pttg1-293036"
"11274","Cdh13-77869863","Pttg1-293036"
"11275","Calml3-79490064","Pttg1-293036"
"11276","Wnt5a-79556660","Pttg1-293036"
"11277","Ptgds-79567709","Pttg1-293036"
"11278","Lhx2-79568024","Pttg1-293036"
"11279","Ndrg2-79568051","Pttg1-293036"
"11280","Sox11-79912528","Pttg1-293036"
"11281","Otx2-112194935","Pttg1-293036"
"11282","Med8-112196048","Pttg1-293036"
"11283","Terf2ip-112196711","Pttg1-293036"
"11284","Oprd1-112646675","Pttg1-293036"
"11285","Il17rd-112647967","Pttg1-293036"
"11286","Ebpl-112650122","Pttg1-293036"
"11287","Pla2g16-112650769","Pttg1-293036"
"11288","S1pr5-112651200","Pttg1-293036"
"11289","Ptcd2-293037","Ptcd2-293037"
"11290","Ola1-293038","Ola1-293038"
"11291","Mansc1-53","Fbxo18-293462"
"11292","Ddx5-340","Fbxo18-293462"
"11293","Fgfr3-448","Fbxo18-293462"
"11294","Gabrg2-474","Fbxo18-293462"
"11295","Gng4-515","Fbxo18-293462"
"11296","Hnrpdl-571","Fbxo18-293462"
"11297","Prmt2-577","Fbxo18-293462"
"11298","Sebox-756","Fbxo18-293462"
"11299","Pip4k2c-799","Fbxo18-293462"
"11300","Os9-876","Fbxo18-293462"
"11301","Dok4-1486","Fbxo18-293462"
"11302","Ciao1-2051","Fbxo18-293462"
"11303","Pnrc2-2491","Fbxo18-293462"
"11304","Relb-2525","Fbxo18-293462"
"11305","Rgs14-2529","Fbxo18-293462"
"11306","Fbxo18-293462","Fbxo18-293462"
"11307","Vtn-67752116","Fbxo18-293462"
"11308","Kit-73520994","Fbxo18-293462"
"11309","Zim2-76135811","Fbxo18-293462"
"11310","Traip-77887842","Fbxo18-293462"
"11311","Acpl2-80343348","Fbxo18-293462"
"11312","Anapc16-293463","Anapc16-293463"
"11313","Rpf2-293465","Rpf2-293465"
"11314","Igsf11-72103820","Rpf2-293465"
"11315","Cdc27-293466","Cdc27-293466"
"11316","Atp6v1b2-129","LOC66376-293468"
"11317","Npdc1-715","LOC66376-293468"
"11318","Syt3-1026","LOC66376-293468"
"11319","Gmfb-1726","LOC66376-293468"
"11320","Pllp-1880","LOC66376-293468"
"11321","Olfml2b-1980","LOC66376-293468"
"11322","Fbxo2-2210","LOC66376-293468"
"11323","Irak1-2323","LOC66376-293468"
"11324","Traf5-2693","LOC66376-293468"
"11325","LOC66376-293468","LOC66376-293468"
"11326","Acta1-60","Paf1-293469"
"11327","Atp6v1b2-129","Paf1-293469"
"11328","Camk2g-189","Paf1-293469"
"11329","Ndrg3-690","Paf1-293469"
"11330","Slc5a3-976","Paf1-293469"
"11331","Prnp-1405","Paf1-293469"
"11332","Cpe-1691","Paf1-293469"
"11333","Fam195a-1996","Paf1-293469"
"11334","Agtr1a-2021","Paf1-293469"
"11335","Chga-2093","Paf1-293469"
"11336","Dnajb12-2153","Paf1-293469"
"11337","Irak1-2323","Paf1-293469"
"11338","Ugp2-2705","Paf1-293469"
"11339","Paf1-293469","Paf1-293469"
"11340","Atp2a2-74881549","Paf1-293469"
"11341","Rad51-293471","Rad51-293471"
"11342","Anln-33","Stac2-293472"
"11343","Akap8-91","Stac2-293472"
"11344","Cd1d1-219","Stac2-293472"
"11345","Clu-275","Stac2-293472"
"11346","D16Ertd472e-318","Stac2-293472"
"11347","Cntn1-414","Stac2-293472"
"11348","Gad1-479","Stac2-293472"
"11349","Grb10-522","Stac2-293472"
"11350","Grm1-537","Stac2-293472"
"11351","Hap1-552","Stac2-293472"
"11352","Pde1a-782","Stac2-293472"
"11353","Pde9a-785","Stac2-293472"
"11354","Ubash3a-1086","Stac2-293472"
"11355","Xbp1-1119","Stac2-293472"
"11356","Ctps-1185","Stac2-293472"
"11357","Gphn-1211","Stac2-293472"
"11358","Nr1d1-1243","Stac2-293472"
"11359","Prlr-1268","Stac2-293472"
"11360","Shh-1418","Stac2-293472"
"11361","Slc6a9-1420","Stac2-293472"
"11362","Cpt1a-1478","Stac2-293472"
"11363","Asb6-1599","Stac2-293472"
"11364","Hoxd9-1623","Stac2-293472"
"11365","Syt13-1864","Stac2-293472"
"11366","Arhgef2-2043","Stac2-293472"
"11367","Psmd4-2503","Stac2-293472"
"11368","Sfn-2561","Stac2-293472"
"11369","Tmbim6-2663","Stac2-293472"
"11370","Dbndd2-45668","Stac2-293472"
"11371","Stac2-293472","Stac2-293472"
"11372","Gata2-100","Ms4a6b-293474"
"11373","Olfm1-760","Ms4a6b-293474"
"11374","Pgrmc1-797","Ms4a6b-293474"
"11375","Reln-890","Ms4a6b-293474"
"11376","Trim28-1071","Ms4a6b-293474"
"11377","Ndrg2-1237","Ms4a6b-293474"
"11378","Gtf2h4-1458","Ms4a6b-293474"
"11379","Foxb2-1609","Ms4a6b-293474"
"11380","Abtb1-1659","Ms4a6b-293474"
"11381","Gng7-1734","Ms4a6b-293474"
"11382","Six1-1834","Ms4a6b-293474"
"11383","Eif5a-2183","Ms4a6b-293474"
"11384","Hunk-2307","Ms4a6b-293474"
"11385","Nr2e3-2434","Ms4a6b-293474"
"11386","Ppm1a-2497","Ms4a6b-293474"
"11387","St3gal3-2567","Ms4a6b-293474"
"11388","Slc25a1-2587","Ms4a6b-293474"
"11389","Sytl3-2653","Ms4a6b-293474"
"11390","Ssr2-121097","Ms4a6b-293474"
"11391","Ms4a6b-293474","Ms4a6b-293474"
"11392","Accn4-71924089","Ms4a6b-293474"
"11393","Fam55c-74658081","Ms4a6b-293474"
"11394","Postn-77371799","Ms4a6b-293474"
"11395","Slc7a6-293662","Slc7a6-293662"
"11396","Prpsap2-293663","Prpsap2-293663"
"11397","C1qtnf5-293664","C1qtnf5-293664"
"11398","Cdh11-232","Fndc4-293665"
"11399","Vdac3-1549","Fndc4-293665"
"11400","Fndc4-293665","Fndc4-293665"
"11401","Uck1-293666","Uck1-293666"
"11402","Serpinb8-293668","Serpinb8-293668"
"11403","Atp6v0b-293682","Atp6v0b-293682"
"11404","Slco3a1-293691","Slco3a1-293691"
"11405","Aqp3-293692","Aqp3-293692"
"11406","Xk-71670735","Aqp3-293692"
"11407","Dpy19l3-71836886","Aqp3-293692"
"11408","Mrpl54-74819464","Aqp3-293692"
"11409","P2rx5-75551475","Aqp3-293692"
"11410","Rasal1-75774111","Aqp3-293692"
"11411","Cyhr1-77414565","Aqp3-293692"
"11412","Ldb3-77869087","Aqp3-293692"
"11413","Col6a1-77869097","Aqp3-293692"
"11414","Auts2-79591687","Aqp3-293692"
"11415","Zfand3-293694","Zfand3-293694"
"11416","Itga3-598","Eif3j-321196"
"11417","Sh3bgr-1416","Eif3j-321196"
"11418","Tcf7l1-1424","Eif3j-321196"
"11419","Dlx5-1450","Eif3j-321196"
"11420","Dmbx1-1484","Eif3j-321196"
"11421","Nomo1-1697","Eif3j-321196"
"11422","1500002O20Rik-1954","Eif3j-321196"
"11423","Trap1-1966","Eif3j-321196"
"11424","Il17rb-2317","Eif3j-321196"
"11425","Pitx1-199398","Eif3j-321196"
"11426","Tcea1-227534","Eif3j-321196"
"11427","Mlx-227539","Eif3j-321196"
"11428","Lzic-276064","Eif3j-321196"
"11429","Eif3j-321196","Eif3j-321196"
"11430","Fbln2-321208","Eif3j-321196"
"11431","Apln-67850953","Eif3j-321196"
"11432","Chchd3-67870084","Eif3j-321196"
"11433","Gpr89-67881554","Eif3j-321196"
"11434","Hbb-b1-67936011","Eif3j-321196"
"11435","Styk1-71250308","Eif3j-321196"
"11436","Ina-71836833","Eif3j-321196"
"11437","1600021P15Rik-71924290","Eif3j-321196"
"11438","BC057022-72077480","Eif3j-321196"
"11439","Clcn2-72119656","Eif3j-321196"
"11440","Zdhhc2-72128751","Eif3j-321196"
"11441","Spock1-72340122","Eif3j-321196"
"11442","Elavl2-72340123","Eif3j-321196"
"11443","Epha8-72472794","Eif3j-321196"
"11444","Kcnc2-73512364","Eif3j-321196"
"11445","Dnahc11-73520976","Eif3j-321196"
"11446","Il17ra-73520990","Eif3j-321196"
"11447","Prkg1-73521817","Eif3j-321196"
"11448","Col24a1-73636093","Eif3j-321196"
"11449","Khdrbs3-73769321","Eif3j-321196"
"11450","LOC235953-73931419","Eif3j-321196"
"11451","Lrrtm3-73931637","Eif3j-321196"
"11452","Csf2rb2-73992937","Eif3j-321196"
"11453","Col27a1-74272916","Eif3j-321196"
"11454","Tnip2-74425540","Eif3j-321196"
"11455","Itga11-74882626","Eif3j-321196"
"11456","Drd3-75038431","Eif3j-321196"
"11457","Gabrg1-75551469","Eif3j-321196"
"11458","Glra4-75551476","Eif3j-321196"
"11459","Gpr137-75651149","Eif3j-321196"
"11460","Igfn1-75988547","Eif3j-321196"
"11461","Klhl4-76115731","Eif3j-321196"
"11462","P2ry14-76135748","Eif3j-321196"
"11463","Pknox2-76135815","Eif3j-321196"
"11464","Pdgfra-77280309","Eif3j-321196"
"11465","F3-77280341","Eif3j-321196"
"11466","Nmbr-77332086","Eif3j-321196"
"11467","Scn1a-77340528","Eif3j-321196"
"11468","Bcar3-77371769","Eif3j-321196"
"11469","Rmnd1-77371805","Eif3j-321196"
"11470","Rps5-77868800","Eif3j-321196"
"11471","Paip2-77869857","Eif3j-321196"
"11472","C1ra-77874604","Eif3j-321196"
"11473","Cyp39a1-77874608","Eif3j-321196"
"11474","Tm7sf3-77874614","Eif3j-321196"
"11475","Pip5k1b-77887888","Eif3j-321196"
"11476","Cirh1a-77925143","Eif3j-321196"
"11477","Acvrl1-79488929","Eif3j-321196"
"11478","Cux1-79556618","Eif3j-321196"
"11479","Gja1-79556642","Eif3j-321196"
"11480","Pvalb-79556738","Eif3j-321196"
"11481","Slc18a2-79591703","Eif3j-321196"
"11482","Stub1-79912552","Eif3j-321196"
"11483","Sh2b3-80517009","Eif3j-321196"
"11484","Oprk1-80517217","Eif3j-321196"
"11485","Myc-112194721","Eif3j-321196"
"11486","Aqp2-112195601","Eif3j-321196"
"11487","Vdr-112204135","Eif3j-321196"
"11488","Lhx9-112646029","Eif3j-321196"
"11489","Dhrs3-112650553","Eif3j-321196"
"11490","Thbs4-112651416","Eif3j-321196"
"11491","Dlst-321200","Dlst-321200"
"11492","BC005537-321201","Dlst-321200"
"11493","Nes-1387","BC005537-321201"
"11494","Dlst-321200","BC005537-321201"
"11495","BC005537-321201","BC005537-321201"
"11496","Mvp-321202","Mvp-321202"
"11497","Cnot7-321203","Cnot7-321203"
"11498","Sar1a-321204","Sar1a-321204"
"11499","Actr1a-321206","Actr1a-321206"
"11500","Itga3-598","Fbln2-321208"
"11501","Sh3bgr-1416","Fbln2-321208"
"11502","Tcf7l1-1424","Fbln2-321208"
"11503","Dlx5-1450","Fbln2-321208"
"11504","Dmbx1-1484","Fbln2-321208"
"11505","Nomo1-1697","Fbln2-321208"
"11506","1500002O20Rik-1954","Fbln2-321208"
"11507","Trap1-1966","Fbln2-321208"
"11508","Il17rb-2317","Fbln2-321208"
"11509","Pitx1-199398","Fbln2-321208"
"11510","Tcea1-227534","Fbln2-321208"
"11511","Mlx-227539","Fbln2-321208"
"11512","Lzic-276064","Fbln2-321208"
"11513","Eif3j-321196","Fbln2-321208"
"11514","Fbln2-321208","Fbln2-321208"
"11515","Apln-67850953","Fbln2-321208"
"11516","Chchd3-67870084","Fbln2-321208"
"11517","Gpr89-67881554","Fbln2-321208"
"11518","Hbb-b1-67936011","Fbln2-321208"
"11519","Styk1-71250308","Fbln2-321208"
"11520","Ina-71836833","Fbln2-321208"
"11521","1600021P15Rik-71924290","Fbln2-321208"
"11522","BC057022-72077480","Fbln2-321208"
"11523","Clcn2-72119656","Fbln2-321208"
"11524","Zdhhc2-72128751","Fbln2-321208"
"11525","Spock1-72340122","Fbln2-321208"
"11526","Elavl2-72340123","Fbln2-321208"
"11527","Epha8-72472794","Fbln2-321208"
"11528","Kcnc2-73512364","Fbln2-321208"
"11529","Dnahc11-73520976","Fbln2-321208"
"11530","Il17ra-73520990","Fbln2-321208"
"11531","Prkg1-73521817","Fbln2-321208"
"11532","Col24a1-73636093","Fbln2-321208"
"11533","Khdrbs3-73769321","Fbln2-321208"
"11534","LOC235953-73931419","Fbln2-321208"
"11535","Lrrtm3-73931637","Fbln2-321208"
"11536","Csf2rb2-73992937","Fbln2-321208"
"11537","Col27a1-74272916","Fbln2-321208"
"11538","Tnip2-74425540","Fbln2-321208"
"11539","Itga11-74882626","Fbln2-321208"
"11540","Drd3-75038431","Fbln2-321208"
"11541","Gabrg1-75551469","Fbln2-321208"
"11542","Glra4-75551476","Fbln2-321208"
"11543","Gpr137-75651149","Fbln2-321208"
"11544","Igfn1-75988547","Fbln2-321208"
"11545","Klhl4-76115731","Fbln2-321208"
"11546","P2ry14-76135748","Fbln2-321208"
"11547","Pknox2-76135815","Fbln2-321208"
"11548","Pdgfra-77280309","Fbln2-321208"
"11549","F3-77280341","Fbln2-321208"
"11550","Nmbr-77332086","Fbln2-321208"
"11551","Scn1a-77340528","Fbln2-321208"
"11552","Bcar3-77371769","Fbln2-321208"
"11553","Rmnd1-77371805","Fbln2-321208"
"11554","Rps5-77868800","Fbln2-321208"
"11555","Paip2-77869857","Fbln2-321208"
"11556","C1ra-77874604","Fbln2-321208"
"11557","Cyp39a1-77874608","Fbln2-321208"
"11558","Tm7sf3-77874614","Fbln2-321208"
"11559","Pip5k1b-77887888","Fbln2-321208"
"11560","Cirh1a-77925143","Fbln2-321208"
"11561","Acvrl1-79488929","Fbln2-321208"
"11562","Cux1-79556618","Fbln2-321208"
"11563","Gja1-79556642","Fbln2-321208"
"11564","Pvalb-79556738","Fbln2-321208"
"11565","Slc18a2-79591703","Fbln2-321208"
"11566","Stub1-79912552","Fbln2-321208"
"11567","Sh2b3-80517009","Fbln2-321208"
"11568","Oprk1-80517217","Fbln2-321208"
"11569","Myc-112194721","Fbln2-321208"
"11570","Aqp2-112195601","Fbln2-321208"
"11571","Vdr-112204135","Fbln2-321208"
"11572","Lhx9-112646029","Fbln2-321208"
"11573","Dhrs3-112650553","Fbln2-321208"
"11574","Thbs4-112651416","Fbln2-321208"
"11575","4930506M07Rik-322956","4930506M07Rik-322956"
"11576","Srgap3-316","Iffo2-322962"
"11577","Nes-1387","Iffo2-322962"
"11578","Slc35a1-2605","Iffo2-322962"
"11579","Iffo2-322962","Iffo2-322962"
"11580","Cep78-322963","Cep78-322963"
"11581","Skiv2l2-322964","Skiv2l2-322964"
"11582","Mageh1-17","Cap1-323396"
"11583","Satb1-927","Cap1-323396"
"11584","Etv3-1494","Cap1-323396"
"11585","Setbp1-1532","Cap1-323396"
"11586","Fkbp10-2220","Cap1-323396"
"11587","Irx1-2325","Cap1-323396"
"11588","Pvrl4-2511","Cap1-323396"
"11589","Slc35c2-2615","Cap1-323396"
"11590","Gnb1-61413","Cap1-323396"
"11591","Map2k4-276073","Cap1-323396"
"11592","Asb8-276276","Cap1-323396"
"11593","Cap1-323396","Cap1-323396"
"11594","Pdcl-324213","Cap1-323396"
"11595","Yme1l1-356849","Cap1-323396"
"11596","Zfp790-356855","Cap1-323396"
"11597","Hectd1-357092","Cap1-323396"
"11598","Cyc1-357103","Cap1-323396"
"11599","Ctsb-67779877","Cap1-323396"
"11600","Gng2-67936006","Cap1-323396"
"11601","Npffr2-70562070","Cap1-323396"
"11602","Kcnh8-70562113","Cap1-323396"
"11603","Npr1-71670678","Cap1-323396"
"11604","Phospho1-71670685","Cap1-323396"
"11605","Vangl1-71670709","Cap1-323396"
"11606","Ddit4l-71836878","Cap1-323396"
"11607","Chd7-71836884","Cap1-323396"
"11608","Utp23-71924008","Cap1-323396"
"11609","B2m-71924291","Cap1-323396"
"11610","9030425E11Rik-71924353","Cap1-323396"
"11611","Cdhr1-72104186","Cap1-323396"
"11612","Tspan32-72129242","Cap1-323396"
"11613","C030034I22Rik-72472751","Cap1-323396"
"11614","D0H4S114-72472773","Cap1-323396"
"11615","Dnahc9-72472774","Cap1-323396"
"11616","Baalc-73520964","Cap1-323396"
"11617","Pvrl3-73521804","Cap1-323396"
"11618","Sccpdh-73635772","Cap1-323396"
