"","gene1","gene2"
"53638","Ybx2-75080250","Slc22a3-73931644"
"53639","Ccdc85a-75081006","Slc22a3-73931644"
"53640","Pde11a-75081007","Slc22a3-73931644"
"53641","Gdf1-75081205","Slc22a3-73931644"
"53642","Rarres1-75084131","Slc22a3-73931644"
"53643","Slc35f1-75084145","Slc22a3-73931644"
"53644","Ggt7-75145998","Slc22a3-73931644"
"53645","Lims2-75145999","Slc22a3-73931644"
"53646","Susd2-75146000","Slc22a3-73931644"
"53647","Chrna1-75551465","Slc22a3-73931644"
"53648","Fezf2-75651163","Slc22a3-73931644"
"53649","Coro1c-75651191","Slc22a3-73931644"
"53650","Csk-75651192","Slc22a3-73931644"
"53651","Laptm4b-75651225","Slc22a3-73931644"
"53652","Cysltr1-75651227","Slc22a3-73931644"
"53653","Gcg-75749416","Slc22a3-73931644"
"53654","Gabre-75749417","Slc22a3-73931644"
"53655","Grik3-75749418","Slc22a3-73931644"
"53656","Mri1-75773703","Slc22a3-73931644"
"53657","Arhgdia-75774677","Slc22a3-73931644"
"53658","P2rx3-75888751","Slc22a3-73931644"
"53659","Rnasek-75934529","Slc22a3-73931644"
"53660","Tmod1-75988526","Slc22a3-73931644"
"53661","Igfn1-75988547","Slc22a3-73931644"
"53662","LOC434300-75988611","Slc22a3-73931644"
"53663","Vav3-76085746","Slc22a3-73931644"
"53664","Nin-76115736","Slc22a3-73931644"
"53665","Zim2-76135811","Slc22a3-73931644"
"53666","Kcng1-77340480","Slc22a3-73931644"
"53667","BC031353-77371767","Slc22a3-73931644"
"53668","Klhl36-77371861","Slc22a3-73931644"
"53669","Pcp2-77413702","Slc22a3-73931644"
"53670","Bpgm-77414641","Slc22a3-73931644"
"53671","Zfand3-77414923","Slc22a3-73931644"
"53672","Rps5-77868800","Slc22a3-73931644"
"53673","Vstm2b-77869820","Slc22a3-73931644"
"53674","Acan-77869840","Slc22a3-73931644"
"53675","Cdh13-77869863","Slc22a3-73931644"
"53676","Traip-77887842","Slc22a3-73931644"
"53677","Aldh5a1-77925007","Slc22a3-73931644"
"53678","Cdh2-79556666","Slc22a3-73931644"
"53679","Htr2b-79556708","Slc22a3-73931644"
"53680","Zbtb20-79568020","Slc22a3-73931644"
"53681","Cyp26b1-79568022","Slc22a3-73931644"
"53682","Lhx2-79568024","Slc22a3-73931644"
"53683","Bdnf-79587720","Slc22a3-73931644"
"53684","Cd24a-79591541","Slc22a3-73931644"
"53685","Magel2-79591571","Slc22a3-73931644"
"53686","Esr1-79591677","Slc22a3-73931644"
"53687","Tyr-79591699","Slc22a3-73931644"
"53688","Tacr1-79591721","Slc22a3-73931644"
"53689","Dbh-79907893","Slc22a3-73931644"
"53690","Cdkn1a-80343383","Slc22a3-73931644"
"53691","Galr2-80517343","Slc22a3-73931644"
"53692","Myc-112194721","Slc22a3-73931644"
"53693","Sigmar1-112196265","Slc22a3-73931644"
"53694","Terf2ip-112196711","Slc22a3-73931644"
"53695","Oprd1-112646675","Slc22a3-73931644"
"53696","Trpv4-73992707","Trpv4-73992707"
"53697","Satb2-73992708","Satb2-73992708"
"53698","Tmem178-73992709","Tmem178-73992709"
"53699","Plekha7-73992710","Plekha7-73992710"
"53700","B3gnt5-73992711","B3gnt5-73992711"
"53701","Cd63-73992715","Cd63-73992715"
"53702","Cdr2-73992716","Cdr2-73992716"
"53703","Cntn4-73992718","Cntn4-73992718"
"53704","Fat3-73992719","Fat3-73992719"
"53705","Dlgap2-73992720","Dlgap2-73992720"
"53706","F5-73992763","F5-73992763"
"53707","Fndc1-73992908","Fndc1-73992908"
"53708","Gas7-73992909","Gas7-73992909"
"53709","Grem2-73992910","Grem2-73992910"
"53710","Gucy2c-73992911","Gucy2c-73992911"
"53711","Hc-73992912","Hc-73992912"
"53712","Pard3-73992915","Pard3-73992915"
"53713","Rasgrf2-73992916","Rasgrf2-73992916"
"53714","Scml2-73992917","Scml2-73992917"
"53715","Slitrk6-73992918","Slitrk6-73992918"
"53716","Smug1-73992919","Smug1-73992919"
"53717","Opcml-73992920","Opcml-73992920"
"53718","Bsn-73992923","Bsn-73992923"
"53719","C230030N03Rik-73992924","C230030N03Rik-73992924"
"53720","Tmem72-73992925","Tmem72-73992925"
"53721","Nt5dc3-73992926","Nt5dc3-73992926"
"53722","Camk1d-73992927","Camk1d-73992927"
"53723","Cd59a-73992928","Cd59a-73992928"
"53724","Cidea-73992929","Cidea-73992929"
"53725","Cnnm1-73992930","Cnnm1-73992930"
"53726","Cntnap1-73992931","Cntnap1-73992931"
"53727","Col4a5-73992932","Col4a5-73992932"
"53728","Cox4i1-73992933","Cox4i1-73992933"
"53729","Med26-73992934","Med26-73992934"
"53730","Ndufv3-12","Csf2rb2-73992937"
"53731","Arx-118","Csf2rb2-73992937"
"53732","Avp-131","Csf2rb2-73992937"
"53733","Cd1d1-219","Csf2rb2-73992937"
"53734","Crh-292","Csf2rb2-73992937"
"53735","Cxcl12-308","Csf2rb2-73992937"
"53736","Entpd1-393","Csf2rb2-73992937"
"53737","Fabp3-418","Csf2rb2-73992937"
"53738","Grik1-527","Csf2rb2-73992937"
"53739","Kcnj6-609","Csf2rb2-73992937"
"53740","Lpl-649","Csf2rb2-73992937"
"53741","Nrgn-736","Csf2rb2-73992937"
"53742","Ntrk2-746","Csf2rb2-73992937"
"53743","Rxrg-917","Csf2rb2-73992937"
"53744","Slc6a3-978","Csf2rb2-73992937"
"53745","Snca-986","Csf2rb2-73992937"
"53746","Syt7-1035","Csf2rb2-73992937"
"53747","Th-1056","Csf2rb2-73992937"
"53748","Uchl1-1088","Csf2rb2-73992937"
"53749","Ywhah-1127","Csf2rb2-73992937"
"53750","Ywhaq-1130","Csf2rb2-73992937"
"53751","Atp5o-1158","Csf2rb2-73992937"
"53752","Cbfb-1168","Csf2rb2-73992937"
"53753","ORF63-1247","Csf2rb2-73992937"
"53754","Shroom1-1315","Csf2rb2-73992937"
"53755","Mx1-1385","Csf2rb2-73992937"
"53756","Gtf2h4-1458","Csf2rb2-73992937"
"53757","Lmx1b-1508","Csf2rb2-73992937"
"53758","Mtf2-1510","Csf2rb2-73992937"
"53759","Rara-1528","Csf2rb2-73992937"
"53760","Fkbp6-2222","Csf2rb2-73992937"
"53761","Gnai2-2263","Csf2rb2-73992937"
"53762","Gtf2i-2277","Csf2rb2-73992937"
"53763","Leprotl1-2373","Csf2rb2-73992937"
"53764","Mapre1-2401","Csf2rb2-73992937"
"53765","Mtrr-2413","Csf2rb2-73992937"
"53766","Pcsk1-2470","Csf2rb2-73992937"
"53767","Pnrc1-2501","Csf2rb2-73992937"
"53768","Leprel4-2547","Csf2rb2-73992937"
"53769","Slc35c2-2615","Csf2rb2-73992937"
"53770","Usp21-2711","Csf2rb2-73992937"
"53771","Ptprcap-121091","Csf2rb2-73992937"
"53772","Ssr2-121097","Csf2rb2-73992937"
"53773","Pgf-121099","Csf2rb2-73992937"
"53774","Tnfrsf11a-199393","Csf2rb2-73992937"
"53775","Mlx-227539","Csf2rb2-73992937"
"53776","Prpsap2-293663","Csf2rb2-73992937"
"53777","Usp11-355883","Csf2rb2-73992937"
"53778","Vps35-355884","Csf2rb2-73992937"
"53779","Ncaph2-355887","Csf2rb2-73992937"
"53780","Cct2-356082","Csf2rb2-73992937"
"53781","Hectd1-357092","Csf2rb2-73992937"
"53782","Apln-67850953","Csf2rb2-73992937"
"53783","Smpd1-67881552","Csf2rb2-73992937"
"53784","Cbln2-70231306","Csf2rb2-73992937"
"53785","Phactr4-71924214","Csf2rb2-73992937"
"53786","Cacng8-72108823","Csf2rb2-73992937"
"53787","Clcn2-72119656","Csf2rb2-73992937"
"53788","Gng12-73512194","Csf2rb2-73992937"
"53789","Cpne8-73520974","Csf2rb2-73992937"
"53790","Crym-73592526","Csf2rb2-73992937"
"53791","Lypd6b-73635774","Csf2rb2-73992937"
"53792","Filip1-73635796","Csf2rb2-73992937"
"53793","Alox8-73718055","Csf2rb2-73992937"
"53794","Khdrbs3-73769321","Csf2rb2-73992937"
"53795","Spata2l-73817441","Csf2rb2-73992937"
"53796","Scn5a-73907501","Csf2rb2-73992937"
"53797","Csf2rb2-73992937","Csf2rb2-73992937"
"53798","Cyld-73992938","Csf2rb2-73992937"
"53799","Kcna1-73994714","Csf2rb2-73992937"
"53800","Rplp0-74047927","Csf2rb2-73992937"
"53801","Fez2-74272477","Csf2rb2-73992937"
"53802","Slc26a10-74273116","Csf2rb2-73992937"
"53803","Epn3-74357584","Csf2rb2-73992937"
"53804","Gsto1-74511807","Csf2rb2-73992937"
"53805","Ccdc37-74581372","Csf2rb2-73992937"
"53806","3110082D06Rik-74581400","Csf2rb2-73992937"
"53807","Mrc1-74581428","Csf2rb2-73992937"
"53808","Hmx3-74641309","Csf2rb2-73992937"
"53809","Chst10-74657931","Csf2rb2-73992937"
"53810","Col19a1-74658066","Csf2rb2-73992937"
"53811","Rapgef4-74749895","Csf2rb2-73992937"
"53812","Fn3krp-74819239","Csf2rb2-73992937"
"53813","Copg2-74819259","Csf2rb2-73992937"
"53814","Uba6-74819486","Csf2rb2-73992937"
"53815","Dbnl-74819497","Csf2rb2-73992937"
"53816","Iscu-74819565","Csf2rb2-73992937"
"53817","Ppapdc1a-74881927","Csf2rb2-73992937"
"53818","Zmiz1-74988259","Csf2rb2-73992937"
"53819","Hebp1-74988456","Csf2rb2-73992937"
"53820","LOC545352-74988758","Csf2rb2-73992937"
"53821","Casc1-75038484","Csf2rb2-73992937"
"53822","Six3os1-75041431","Csf2rb2-73992937"
"53823","Fam196a-75042244","Csf2rb2-73992937"
"53824","Dok1-75042248","Csf2rb2-73992937"
"53825","Cd33-75043153","Csf2rb2-73992937"
"53826","9330182L06Rik-75081005","Csf2rb2-73992937"
"53827","Nog-75084476","Csf2rb2-73992937"
"53828","Dusp6-75650864","Csf2rb2-73992937"
"53829","Bcl6-75651139","Csf2rb2-73992937"
"53830","Cul4a-75749399","Csf2rb2-73992937"
"53831","Zfp932-75774665","Csf2rb2-73992937"
"53832","Susd4-75774678","Csf2rb2-73992937"
"53833","Hmox2-75774681","Csf2rb2-73992937"
"53834","Nrbp2-75774686","Csf2rb2-73992937"
"53835","Rps15-75774687","Csf2rb2-73992937"
"53836","Rps4y2-75934917","Csf2rb2-73992937"
"53837","Rec8-77278975","Csf2rb2-73992937"
"53838","Nmbr-77332086","Csf2rb2-73992937"
"53839","Nsun7-77332090","Csf2rb2-73992937"
"53840","Mpzl1-77332711","Csf2rb2-73992937"
"53841","Hbb-77340464","Csf2rb2-73992937"
"53842","C1qc-77340474","Csf2rb2-73992937"
"53843","Postn-77371799","Csf2rb2-73992937"
"53844","Rmnd1-77371805","Csf2rb2-73992937"
"53845","Stat5a-77413690","Csf2rb2-73992937"
"53846","Enpp2-77413700","Csf2rb2-73992937"
"53847","Pias4-77414895","Csf2rb2-73992937"
"53848","Ppp2r3d-77414925","Csf2rb2-73992937"
"53849","Hcrtr1-77868713","Csf2rb2-73992937"
"53850","Gbx2-77868786","Csf2rb2-73992937"
"53851","Thbs4-77874596","Csf2rb2-73992937"
"53852","Satb1-79488931","Csf2rb2-73992937"
"53853","Gpr139-79490116","Csf2rb2-73992937"
"53854","Galp-79556611","Csf2rb2-73992937"
"53855","Cuedc2-79556640","Csf2rb2-73992937"
"53856","Wnt5a-79556660","Csf2rb2-73992937"
"53857","Tspo-79556668","Csf2rb2-73992937"
"53858","Ngb-79556712","Csf2rb2-73992937"
"53859","Gabrq-79591569","Csf2rb2-73992937"
"53860","Chrm4-79591641","Csf2rb2-73992937"
"53861","Stub1-79912552","Csf2rb2-73992937"
"53862","Ankrd24-80343396","Csf2rb2-73992937"
"53863","Pth1r-112202195","Csf2rb2-73992937"
"53864","Ptger4-112203056","Csf2rb2-73992937"
"53865","Grb7-112204995","Csf2rb2-73992937"
"53866","Pwp2-112645814","Csf2rb2-73992937"
"53867","Oxt-112648396","Csf2rb2-73992937"
"53868","Dhrs3-112650553","Csf2rb2-73992937"
"53869","Thbs4-112651416","Csf2rb2-73992937"
"53870","Ndufv3-12","Cyld-73992938"
"53871","Arx-118","Cyld-73992938"
"53872","Avp-131","Cyld-73992938"
"53873","Cd1d1-219","Cyld-73992938"
"53874","Crh-292","Cyld-73992938"
"53875","Cxcl12-308","Cyld-73992938"
"53876","Entpd1-393","Cyld-73992938"
"53877","Fabp3-418","Cyld-73992938"
"53878","Grik1-527","Cyld-73992938"
"53879","Kcnj6-609","Cyld-73992938"
"53880","Lpl-649","Cyld-73992938"
"53881","Nrgn-736","Cyld-73992938"
"53882","Ntrk2-746","Cyld-73992938"
"53883","Rxrg-917","Cyld-73992938"
"53884","Slc6a3-978","Cyld-73992938"
"53885","Snca-986","Cyld-73992938"
"53886","Syt7-1035","Cyld-73992938"
"53887","Th-1056","Cyld-73992938"
"53888","Uchl1-1088","Cyld-73992938"
"53889","Ywhah-1127","Cyld-73992938"
"53890","Ywhaq-1130","Cyld-73992938"
"53891","Atp5o-1158","Cyld-73992938"
"53892","Cbfb-1168","Cyld-73992938"
"53893","ORF63-1247","Cyld-73992938"
"53894","Shroom1-1315","Cyld-73992938"
"53895","Mx1-1385","Cyld-73992938"
"53896","Gtf2h4-1458","Cyld-73992938"
"53897","Lmx1b-1508","Cyld-73992938"
"53898","Mtf2-1510","Cyld-73992938"
"53899","Rara-1528","Cyld-73992938"
"53900","Fkbp6-2222","Cyld-73992938"
"53901","Gnai2-2263","Cyld-73992938"
"53902","Gtf2i-2277","Cyld-73992938"
"53903","Leprotl1-2373","Cyld-73992938"
"53904","Mapre1-2401","Cyld-73992938"
"53905","Mtrr-2413","Cyld-73992938"
"53906","Pcsk1-2470","Cyld-73992938"
"53907","Pnrc1-2501","Cyld-73992938"
"53908","Leprel4-2547","Cyld-73992938"
"53909","Slc35c2-2615","Cyld-73992938"
"53910","Usp21-2711","Cyld-73992938"
"53911","Ptprcap-121091","Cyld-73992938"
"53912","Ssr2-121097","Cyld-73992938"
"53913","Pgf-121099","Cyld-73992938"
"53914","Tnfrsf11a-199393","Cyld-73992938"
"53915","Mlx-227539","Cyld-73992938"
"53916","Prpsap2-293663","Cyld-73992938"
"53917","Usp11-355883","Cyld-73992938"
"53918","Vps35-355884","Cyld-73992938"
"53919","Ncaph2-355887","Cyld-73992938"
"53920","Cct2-356082","Cyld-73992938"
"53921","Hectd1-357092","Cyld-73992938"
"53922","Apln-67850953","Cyld-73992938"
"53923","Smpd1-67881552","Cyld-73992938"
"53924","Cbln2-70231306","Cyld-73992938"
"53925","Phactr4-71924214","Cyld-73992938"
"53926","Cacng8-72108823","Cyld-73992938"
"53927","Clcn2-72119656","Cyld-73992938"
"53928","Gng12-73512194","Cyld-73992938"
"53929","Cpne8-73520974","Cyld-73992938"
"53930","Crym-73592526","Cyld-73992938"
"53931","Lypd6b-73635774","Cyld-73992938"
"53932","Filip1-73635796","Cyld-73992938"
"53933","Alox8-73718055","Cyld-73992938"
"53934","Khdrbs3-73769321","Cyld-73992938"
"53935","Spata2l-73817441","Cyld-73992938"
"53936","Scn5a-73907501","Cyld-73992938"
"53937","Csf2rb2-73992937","Cyld-73992938"
"53938","Cyld-73992938","Cyld-73992938"
"53939","Kcna1-73994714","Cyld-73992938"
"53940","Rplp0-74047927","Cyld-73992938"
"53941","Fez2-74272477","Cyld-73992938"
"53942","Slc26a10-74273116","Cyld-73992938"
"53943","Epn3-74357584","Cyld-73992938"
"53944","Gsto1-74511807","Cyld-73992938"
"53945","Ccdc37-74581372","Cyld-73992938"
"53946","3110082D06Rik-74581400","Cyld-73992938"
"53947","Mrc1-74581428","Cyld-73992938"
"53948","Hmx3-74641309","Cyld-73992938"
"53949","Chst10-74657931","Cyld-73992938"
"53950","Col19a1-74658066","Cyld-73992938"
"53951","Rapgef4-74749895","Cyld-73992938"
"53952","Fn3krp-74819239","Cyld-73992938"
"53953","Copg2-74819259","Cyld-73992938"
"53954","Uba6-74819486","Cyld-73992938"
"53955","Dbnl-74819497","Cyld-73992938"
"53956","Iscu-74819565","Cyld-73992938"
"53957","Ppapdc1a-74881927","Cyld-73992938"
"53958","Zmiz1-74988259","Cyld-73992938"
"53959","Hebp1-74988456","Cyld-73992938"
"53960","LOC545352-74988758","Cyld-73992938"
"53961","Casc1-75038484","Cyld-73992938"
"53962","Six3os1-75041431","Cyld-73992938"
"53963","Fam196a-75042244","Cyld-73992938"
"53964","Dok1-75042248","Cyld-73992938"
"53965","Cd33-75043153","Cyld-73992938"
"53966","9330182L06Rik-75081005","Cyld-73992938"
"53967","Nog-75084476","Cyld-73992938"
"53968","Dusp6-75650864","Cyld-73992938"
"53969","Bcl6-75651139","Cyld-73992938"
"53970","Cul4a-75749399","Cyld-73992938"
"53971","Zfp932-75774665","Cyld-73992938"
"53972","Susd4-75774678","Cyld-73992938"
"53973","Hmox2-75774681","Cyld-73992938"
"53974","Nrbp2-75774686","Cyld-73992938"
"53975","Rps15-75774687","Cyld-73992938"
"53976","Rps4y2-75934917","Cyld-73992938"
"53977","Rec8-77278975","Cyld-73992938"
"53978","Nmbr-77332086","Cyld-73992938"
"53979","Nsun7-77332090","Cyld-73992938"
"53980","Mpzl1-77332711","Cyld-73992938"
"53981","Hbb-77340464","Cyld-73992938"
"53982","C1qc-77340474","Cyld-73992938"
"53983","Postn-77371799","Cyld-73992938"
"53984","Rmnd1-77371805","Cyld-73992938"
"53985","Stat5a-77413690","Cyld-73992938"
"53986","Enpp2-77413700","Cyld-73992938"
"53987","Pias4-77414895","Cyld-73992938"
"53988","Ppp2r3d-77414925","Cyld-73992938"
"53989","Hcrtr1-77868713","Cyld-73992938"
"53990","Gbx2-77868786","Cyld-73992938"
"53991","Thbs4-77874596","Cyld-73992938"
"53992","Satb1-79488931","Cyld-73992938"
"53993","Gpr139-79490116","Cyld-73992938"
"53994","Galp-79556611","Cyld-73992938"
"53995","Cuedc2-79556640","Cyld-73992938"
"53996","Wnt5a-79556660","Cyld-73992938"
"53997","Tspo-79556668","Cyld-73992938"
"53998","Ngb-79556712","Cyld-73992938"
"53999","Gabrq-79591569","Cyld-73992938"
"54000","Chrm4-79591641","Cyld-73992938"
"54001","Stub1-79912552","Cyld-73992938"
"54002","Ankrd24-80343396","Cyld-73992938"
"54003","Pth1r-112202195","Cyld-73992938"
"54004","Ptger4-112203056","Cyld-73992938"
"54005","Grb7-112204995","Cyld-73992938"
"54006","Pwp2-112645814","Cyld-73992938"
"54007","Oxt-112648396","Cyld-73992938"
"54008","Dhrs3-112650553","Cyld-73992938"
"54009","Thbs4-112651416","Cyld-73992938"
"54010","Arhgap39-73992939","Arhgap39-73992939"
"54011","Heatr7a-73992940","Heatr7a-73992940"
"54012","D3Bwg0562e-73992941","D3Bwg0562e-73992941"
"54013","Gata2-100","Mylk3-73992942"
"54014","Bsg-166","Mylk3-73992942"
"54015","Ccnd2-205","Mylk3-73992942"
"54016","Cd44-224","Mylk3-73992942"
"54017","Cdk5-244","Mylk3-73992942"
"54018","Cdk5r1-247","Mylk3-73992942"
"54019","Chat-252","Mylk3-73992942"
"54020","Crhr1-297","Mylk3-73992942"
"54021","Tnrc6a-314","Mylk3-73992942"
"54022","Dcn-329","Mylk3-73992942"
"54023","Dlx1-348","Mylk3-73992942"
"54024","Rcan1-362","Mylk3-73992942"
"54025","Fbxl5-422","Mylk3-73992942"
"54026","Gdi2-491","Mylk3-73992942"
"54027","Hes1-556","Mylk3-73992942"
"54028","Hnrpdl-571","Mylk3-73992942"
"54029","Ifnar1-588","Mylk3-73992942"
"54030","Klc2-618","Mylk3-73992942"
"54031","Limk1-640","Mylk3-73992942"
"54032","Map4k3-657","Mylk3-73992942"
"54033","Mef2c-667","Mylk3-73992942"
"54034","Mtif2-677","Mylk3-73992942"
"54035","Nr4a2-732","Mylk3-73992942"
"54036","Nr5a1-734","Mylk3-73992942"
"54037","Pdxk-788","Mylk3-73992942"
"54038","Pfkl-795","Mylk3-73992942"
"54039","Pip4k2c-799","Mylk3-73992942"
"54040","Prdx1-836","Mylk3-73992942"
"54041","Ptgds-851","Mylk3-73992942"
"54042","Satb1-927","Mylk3-73992942"
"54043","Sept5-958","Mylk3-73992942"
"54044","Sept7-961","Mylk3-73992942"
"54045","Syt6-1032","Mylk3-73992942"
"54046","Tcf4-1044","Mylk3-73992942"
"54047","Trappc10-1063","Mylk3-73992942"
"54048","Trim28-1071","Mylk3-73992942"
"54049","Tubb4a-1081","Mylk3-73992942"
"54050","Txnip-1084","Mylk3-73992942"
"54051","Wnt7b-1113","Mylk3-73992942"
"54052","Wnt8a-1115","Mylk3-73992942"
"54053","Cyp4f15-1189","Mylk3-73992942"
"54054","Hook3-1197","Mylk3-73992942"
"54055","E4f1-1199","Mylk3-73992942"
"54056","Pcnt-1255","Mylk3-73992942"
"54057","Plxnb3-1265","Mylk3-73992942"
"54058","Ntf5-1393","Mylk3-73992942"
"54059","Plxna3-1403","Mylk3-73992942"
"54060","Tcf7l1-1424","Mylk3-73992942"
"54061","Dlx5-1450","Mylk3-73992942"
"54062","1700086L19Rik-1643","Mylk3-73992942"
"54063","Zfp280c-1669","Mylk3-73992942"
"54064","Copa-1689","Mylk3-73992942"
"54065","Cpe-1691","Mylk3-73992942"
"54066","Eps8-1705","Mylk3-73992942"
"54067","Gng7-1734","Mylk3-73992942"
"54068","Mmaa-1772","Mylk3-73992942"
"54069","Setd4-1798","Mylk3-73992942"
"54070","Wnt8b-1890","Mylk3-73992942"
"54071","Slc4a10-1922","Mylk3-73992942"
"54072","Trip4-1924","Mylk3-73992942"
"54073","Clic6-1984","Mylk3-73992942"
"54074","Dlx6as1-2000","Mylk3-73992942"
"54075","Abhd8-2012","Mylk3-73992942"
"54076","Ar-2039","Mylk3-73992942"
"54077","B4galt6-2055","Mylk3-73992942"
"54078","Cer1-2091","Mylk3-73992942"
"54079","Dok2-2155","Mylk3-73992942"
"54080","Reep5-2159","Mylk3-73992942"
"54081","Epha4-2187","Mylk3-73992942"
"54082","Fkbp10-2220","Mylk3-73992942"
"54083","Gas1-2251","Mylk3-73992942"
"54084","Hes7-2289","Mylk3-73992942"
"54085","Hs3st1-2305","Mylk3-73992942"
"54086","Junb-2335","Mylk3-73992942"
"54087","Kif5b-2353","Mylk3-73992942"
"54088","Aff4-2363","Mylk3-73992942"
"54089","Ldb3-2369","Mylk3-73992942"
"54090","Lhx2-2375","Mylk3-73992942"
"54091","Lhx8-2379","Mylk3-73992942"
"54092","Lmo2-2383","Mylk3-73992942"
"54093","Pam16-2391","Mylk3-73992942"
"54094","Nfix-2423","Mylk3-73992942"
"54095","Pdlim2-2476","Mylk3-73992942"
"54096","Phox2b-2480","Mylk3-73992942"
"54097","Slc16a4-2579","Mylk3-73992942"
"54098","Syt11-2649","Mylk3-73992942"
"54099","Sytl3-2653","Mylk3-73992942"
"54100","Tfap2a-2661","Mylk3-73992942"
"54101","Eif3j-321196","Mylk3-73992942"
"54102","1700037H04Rik-324211","Mylk3-73992942"
"54103","Dusp1-324212","Mylk3-73992942"
"54104","Ccdc136-324214","Mylk3-73992942"
"54105","Bzw1-324215","Mylk3-73992942"
"54106","Rbm18-356083","Mylk3-73992942"
"54107","Abcd1-356086","Mylk3-73992942"
"54108","Homer3-356087","Mylk3-73992942"
"54109","Tmem33-356284","Mylk3-73992942"
"54110","Yme1l1-356849","Mylk3-73992942"
"54111","Psmc2-356850","Mylk3-73992942"
"54112","Zfp790-356855","Mylk3-73992942"
"54113","Slco1a5-67850945","Mylk3-73992942"
"54114","E2f4-67855419","Mylk3-73992942"
"54115","Hbb-b1-67936011","Mylk3-73992942"
"54116","Cst3-69120555","Mylk3-73992942"
"54117","Hkdc1-70634299","Mylk3-73992942"
"54118","Iyd-71015205","Mylk3-73992942"
"54119","Lamb1-71670482","Mylk3-73992942"
"54120","Gnal-71670716","Mylk3-73992942"
"54121","A4galt-71717165","Mylk3-73992942"
"54122","Nmb-71836874","Mylk3-73992942"
"54123","Dbi-71836880","Mylk3-73992942"
"54124","Tnfrsf21-71836885","Mylk3-73992942"
"54125","Zic1-72103843","Mylk3-73992942"
"54126","LOC433254-72108822","Mylk3-73992942"
"54127","Cadps-72119581","Mylk3-73992942"
"54128","Hpca-72129291","Mylk3-73992942"
"54129","Lrrn1-72129293","Mylk3-73992942"
"54130","Ero1lb-72340145","Mylk3-73992942"
"54131","Kctd17-72340180","Mylk3-73992942"
"54132","Fam78b-72472750","Mylk3-73992942"
"54133","Tmem86b-72472763","Mylk3-73992942"
"54134","Slc6a11-72472802","Mylk3-73992942"
"54135","Scn3b-73512195","Mylk3-73992942"
"54136","Slc41a3-73512484","Mylk3-73992942"
"54137","Dnahc11-73520976","Mylk3-73992942"
"54138","Klhl1-73520995","Mylk3-73992942"
"54139","Nxph4-73521000","Mylk3-73992942"
"54140","Ptrf-73521818","Mylk3-73992942"
"54141","Dpysl5-73635770","Mylk3-73992942"
"54142","Rgs2-73635771","Mylk3-73992942"
"54143","Fancd2-73635979","Mylk3-73992942"
"54144","Lmod2-73636019","Mylk3-73992942"
"54145","Gm261-73636032","Mylk3-73992942"
"54146","Tmem215-73636150","Mylk3-73992942"
"54147","Dnajc12-73718054","Mylk3-73992942"
"54148","Enpep-73769289","Mylk3-73992942"
"54149","Ostf1-73907505","Mylk3-73992942"
"54150","Lancl3-73925716","Mylk3-73992942"
"54151","Fhdc1-73925717","Mylk3-73992942"
"54152","Slc6a15-73929609","Mylk3-73992942"
"54153","Fbln7-73929875","Mylk3-73992942"
"54154","Emb-73930836","Mylk3-73992942"
"54155","Slc22a3-73931644","Mylk3-73992942"
"54156","Mylk3-73992942","Mylk3-73992942"
"54157","Meis3-74047845","Mylk3-73992942"
"54158","Slc10a3-74047876","Mylk3-73992942"
"54159","Lrmp-74274684","Mylk3-73992942"
"54160","Cdc25b-74274686","Mylk3-73992942"
"54161","Filip1l-74363347","Mylk3-73992942"
"54162","E130012A19Rik-74363349","Mylk3-73992942"
"54163","N4bp2-74363354","Mylk3-73992942"
"54164","Sun1-74425548","Mylk3-73992942"
"54165","Ldhd-74425554","Mylk3-73992942"
"54166","Magix-74581446","Mylk3-73992942"
"54167","Nkd1-74586666","Mylk3-73992942"
"54168","Mm.86217-74641161","Mylk3-73992942"
"54169","Gpr151-74724649","Mylk3-73992942"
"54170","Myo10-74743255","Mylk3-73992942"
"54171","Pcdh8-74750019","Mylk3-73992942"
"54172","Col9a2-74750022","Mylk3-73992942"
"54173","Krt73-74750042","Mylk3-73992942"
"54174","Yjefn3-74750064","Mylk3-73992942"
"54175","Egr4-74800827","Mylk3-73992942"
"54176","Acacb-74881515","Mylk3-73992942"
"54177","F13a1-74882565","Mylk3-73992942"
"54178","0610010F05Rik-74957923","Mylk3-73992942"
"54179","Mon1b-74958566","Mylk3-73992942"
"54180","Alpk2-74988275","Mylk3-73992942"
"54181","Ascl5-ps-74988285","Mylk3-73992942"
"54182","Mgat2-74988614","Mylk3-73992942"
"54183","Rassf4-74988636","Mylk3-73992942"
"54184","Grin2b-74988710","Mylk3-73992942"
"54185","Cep72-74988742","Mylk3-73992942"
"54186","Camk4-75038464","Mylk3-73992942"
"54187","Rgag1-75041526","Mylk3-73992942"
"54188","Ociad2-75041527","Mylk3-73992942"
"54189","Fam46a-75042237","Mylk3-73992942"
"54190","5330421K23Rik*-75043138","Mylk3-73992942"
"54191","Ybx2-75080250","Mylk3-73992942"
"54192","Ccdc85a-75081006","Mylk3-73992942"
"54193","Pde11a-75081007","Mylk3-73992942"
"54194","Gdf1-75081205","Mylk3-73992942"
"54195","Rarres1-75084131","Mylk3-73992942"
"54196","Slc35f1-75084145","Mylk3-73992942"
"54197","Ggt7-75145998","Mylk3-73992942"
"54198","Lims2-75145999","Mylk3-73992942"
"54199","Susd2-75146000","Mylk3-73992942"
