"","gene1","gene2"
"7705","Ncoa7-77340496","Pcbd1-1802"
"7706","Thbs4-77874596","Pcbd1-1802"
"7707","Tdrd3-77887882","Pcbd1-1802"
"7708","Cnp-79488913","Pcbd1-1802"
"7709","Cyp26b1-79568022","Pcbd1-1802"
"7710","Esr1-79591677","Pcbd1-1802"
"7711","Tyr-79591699","Pcbd1-1802"
"7712","Thra-79912542","Pcbd1-1802"
"7713","Kank2-112644736","Pcbd1-1802"
"7714","Mcl1-112647104","Pcbd1-1802"
"7715","Pde1c-1804","Pde1c-1804"
"7716","Pde4a-1806","Pde4a-1806"
"7717","Pigt-1810","Pigt-1810"
"7718","Plcd1-1812","Plcd1-1812"
"7719","Megf10-71249082","Plcd1-1812"
"7720","Pxn-1814","Pxn-1814"
"7721","Rhbdf1-2533","Pxn-1814"
"7722","Raf1-1816","Raf1-1816"
"7723","Ramp3-1818","Ramp3-1818"
"7724","Ybx1-743","Rgs3-1822"
"7725","Icosl-1217","Rgs3-1822"
"7726","Wnt2b-1589","Rgs3-1822"
"7727","Rgs3-1822","Rgs3-1822"
"7728","Ghsr-74511739","Rgs3-1822"
"7729","Kifc5b-74658089","Rgs3-1822"
"7730","Rtn4rl1-1826","Rtn4rl1-1826"
"7731","Dok1-75042248","Rtn4rl1-1826"
"7732","Isl1-596","Sfrp2-1830"
"7733","Sema3c-939","Sfrp2-1830"
"7734","Tacr3-1297","Sfrp2-1830"
"7735","Zfp423-1607","Sfrp2-1830"
"7736","Sfrp2-1830","Sfrp2-1830"
"7737","Ramp1-1912","Sfrp2-1830"
"7738","Btd-2069","Sfrp2-1830"
"7739","Chrnb2-2097","Sfrp2-1830"
"7740","Plg-2485","Sfrp2-1830"
"7741","Pnrc2-2491","Sfrp2-1830"
"7742","Pitx1-199398","Sfrp2-1830"
"7743","Tcea1-227534","Sfrp2-1830"
"7744","Csrp2bp-276275","Sfrp2-1830"
"7745","Ola1-293038","Sfrp2-1830"
"7746","Flot1-67752111","Sfrp2-1830"
"7747","Slc2a6-71670696","Sfrp2-1830"
"7748","Bid-71836838","Sfrp2-1830"
"7749","Phactr4-71924214","Sfrp2-1830"
"7750","Npy1r-72103807","Sfrp2-1830"
"7751","Gm5607-72109337","Sfrp2-1830"
"7752","Wdfy2-72109399","Sfrp2-1830"
"7753","Fam131b-72128774","Sfrp2-1830"
"7754","Ngef-72129292","Sfrp2-1830"
"7755","Gpr83-72338696","Sfrp2-1830"
"7756","LOC436099-73512350","Sfrp2-1830"
"7757","Bace1-73520965","Sfrp2-1830"
"7758","Ptprj-73521803","Sfrp2-1830"
"7759","Lypd6b-73635774","Sfrp2-1830"
"7760","Baz1a-73635977","Sfrp2-1830"
"7761","Chn1-73718053","Sfrp2-1830"
"7762","Neurl1a-73769327","Sfrp2-1830"
"7763","Chst11-73931625","Sfrp2-1830"
"7764","Lyst-73994715","Sfrp2-1830"
"7765","Vps39-74047842","Sfrp2-1830"
"7766","Lrmp-74274684","Sfrp2-1830"
"7767","2310042E22Rik-74357582","Sfrp2-1830"
"7768","Sall3-74363352","Sfrp2-1830"
"7769","Sun1-74425548","Sfrp2-1830"
"7770","Serpinb6a-74425564","Sfrp2-1830"
"7771","4930451C15Rik-74750011","Sfrp2-1830"
"7772","Ednrb-74750017","Sfrp2-1830"
"7773","Egr4-74800827","Sfrp2-1830"
"7774","Prdx4-74819229","Sfrp2-1830"
"7775","Rpl23-74819237","Sfrp2-1830"
"7776","Blnk-74819692","Sfrp2-1830"
"7777","Doc2g-74881341","Sfrp2-1830"
"7778","Ppapdc1a-74881927","Sfrp2-1830"
"7779","Itga11-74882626","Sfrp2-1830"
"7780","Ptcd1-74882764","Sfrp2-1830"
"7781","Uggt1-74957909","Sfrp2-1830"
"7782","Taldo1-74988562","Sfrp2-1830"
"7783","Cacna1e-74988669","Sfrp2-1830"
"7784","Plk5-74988743","Sfrp2-1830"
"7785","LOC433311-74988757","Sfrp2-1830"
"7786","LOC545352-74988758","Sfrp2-1830"
"7787","Fam196a-75042244","Sfrp2-1830"
"7788","Arid5a-75042267","Sfrp2-1830"
"7789","Rrad-75080239","Sfrp2-1830"
"7790","Calcr-75080999","Sfrp2-1830"
"7791","Susd4-75774678","Sfrp2-1830"
"7792","Tnnt1-77280576","Sfrp2-1830"
"7793","C1qa-77371775","Sfrp2-1830"
"7794","Matn4-77371795","Sfrp2-1830"
"7795","Cyhr1-77414565","Sfrp2-1830"
"7796","Ppp2r3d-77414925","Sfrp2-1830"
"7797","Grin3b-77869800","Sfrp2-1830"
"7798","Bmp4-79556702","Sfrp2-1830"
"7799","Htr2b-79556708","Sfrp2-1830"
"7800","Tacr1-79591721","Sfrp2-1830"
"7801","Acpl2-80343348","Sfrp2-1830"
"7802","Cebpa-80343361","Sfrp2-1830"
"7803","Gdnf-112647321","Sfrp2-1830"
"7804","Siglece-1832","Siglece-1832"
"7805","Setd5-37","Six1-1834"
"7806","Col18a1-287","Six1-1834"
"7807","Grm3-539","Six1-1834"
"7808","Ifnar1-588","Six1-1834"
"7809","Nr5a1-734","Six1-1834"
"7810","Prdx1-836","Six1-1834"
"7811","Nr1d2-1245","Six1-1834"
"7812","Ifngr2-1460","Six1-1834"
"7813","Dok4-1486","Six1-1834"
"7814","Ephb3-1492","Six1-1834"
"7815","Six1-1834","Six1-1834"
"7816","Syap1-1858","Six1-1834"
"7817","Pam16-2391","Six1-1834"
"7818","Mtpn-2411","Six1-1834"
"7819","Pax3-2464","Six1-1834"
"7820","Slc11a2-2571","Six1-1834"
"7821","Ywhab-2737","Six1-1834"
"7822","1810031K17Rik-227165","Six1-1834"
"7823","Rpl11-276067","Six1-1834"
"7824","Fbxw2-355882","Six1-1834"
"7825","Apln-67850953","Six1-1834"
"7826","Hbb-b1-67936011","Six1-1834"
"7827","Cish-70634310","Six1-1834"
"7828","Bok-71064032","Six1-1834"
"7829","B3galt2-71064081","Six1-1834"
"7830","Ryr1-71247657","Six1-1834"
"7831","Pou6f2-71249067","Six1-1834"
"7832","Ier2-71836849","Six1-1834"
"7833","Rftn1-71920515","Six1-1834"
"7834","Sash1-71924225","Six1-1834"
"7835","Greb1-71924412","Six1-1834"
"7836","Fbxw7-72128750","Six1-1834"
"7837","LOC381076-72338724","Six1-1834"
"7838","Avil-72340234","Six1-1834"
"7839","AW046396-72340236","Six1-1834"
"7840","Necab1-72472791","Six1-1834"
"7841","Khdrbs3-73769321","Six1-1834"
"7842","Dusp5-73931633","Six1-1834"
"7843","Nova1-73931640","Six1-1834"
"7844","Pacsin1-74047926","Six1-1834"
"7845","Lipm-74272035","Six1-1834"
"7846","Nell1-74357567","Six1-1834"
"7847","Palmd-74581442","Six1-1834"
"7848","Gpr156-74641322","Six1-1834"
"7849","Adra2b-74724532","Six1-1834"
"7850","Mchr1-74724669","Six1-1834"
"7851","Krt73-74750042","Six1-1834"
"7852","Fxyd5-74819694","Six1-1834"
"7853","Plekhg5-74881855","Six1-1834"
"7854","Ifit2-74988457","Six1-1834"
"7855","Nkx2-1-74988460","Six1-1834"
"7856","Tmem109-74988461","Six1-1834"
"7857","LOC214238-74988751","Six1-1834"
"7858","Hs3st2-74988765","Six1-1834"
"7859","Casc1-75038484","Six1-1834"
"7860","Stra6-75041492","Six1-1834"
"7861","Gbe1-75042250","Six1-1834"
"7862","Trps1-75043140","Six1-1834"
"7863","Rnf152-75043151","Six1-1834"
"7864","Srsf9-75043152","Six1-1834"
"7865","Ptp4a1-75079765","Six1-1834"
"7866","Alg14-75081004","Six1-1834"
"7867","Tnfaip3-75084101","Six1-1834"
"7868","Slc35f1-75084145","Six1-1834"
"7869","P2rx2-75551473","Six1-1834"
"7870","Adamts18-75651128","Six1-1834"
"7871","Vamp1-75651233","Six1-1834"
"7872","Cul4a-75749399","Six1-1834"
"7873","Arsa-75749415","Six1-1834"
"7874","Slc31a2-75773700","Six1-1834"
"7875","9430020K01Rik-75988537","Six1-1834"
"7876","Klhl4-76115731","Six1-1834"
"7877","Nin-76115736","Six1-1834"
"7878","Gsta4-77278951","Six1-1834"
"7879","Mfsd2a-77280315","Six1-1834"
"7880","Emp1-77280421","Six1-1834"
"7881","Ly6g6e-77280582","Six1-1834"
"7882","Gm12429-77340488","Six1-1834"
"7883","Vip-77371835","Six1-1834"
"7884","Hiatl1-77414177","Six1-1834"
"7885","Ptn-77866882","Six1-1834"
"7886","Hcrtr1-77868713","Six1-1834"
"7887","Aldh5a1-77925007","Six1-1834"
"7888","Igsf5-79488939","Six1-1834"
"7889","Pitx2-79556607","Six1-1834"
"7890","Caml-79568047","Six1-1834"
"7891","Odz3-79908833","Six1-1834"
"7892","Kiss1r-80343334","Six1-1834"
"7893","Creb3l1-112197858","Six1-1834"
"7894","Wnt1-112644522","Six1-1834"
"7895","Dkk4-112647536","Six1-1834"
"7896","Nkain4-112648182","Six1-1834"
"7897","Lrrc3-112649047","Six1-1834"
"7898","Slc12a8-1836","Slc12a8-1836"
"7899","Ptk2b-74357569","Slc12a8-1836"
"7900","Tspan18-74357573","Slc12a8-1836"
"7901","Rasa4-74425552","Slc12a8-1836"
"7902","Slc29a1-1838","Slc29a1-1838"
"7903","Slc2a3-1840","Slc2a3-1840"
"7904","Slc34a1-1842","Slc34a1-1842"
"7905","Smarca2-1972","Slc34a1-1842"
"7906","Zfp358-2743","Slc34a1-1842"
"7907","Yme1l1-356849","Slc34a1-1842"
"7908","Cdk14-71670684","Slc34a1-1842"
"7909","Ina-71836833","Slc34a1-1842"
"7910","Thsd7a-71924155","Slc34a1-1842"
"7911","Ephb1-72077478","Slc34a1-1842"
"7912","Kcnj5-72119660","Slc34a1-1842"
"7913","Spock1-72340122","Slc34a1-1842"
"7914","Sap30l-73907495","Slc34a1-1842"
"7915","Grin3a-73907499","Slc34a1-1842"
"7916","Cacng7-74750054","Slc34a1-1842"
"7917","Ndufs8-74819243","Slc34a1-1842"
"7918","B630019K06Rik-74881160","Slc34a1-1842"
"7919","Sacm1l-74882832","Slc34a1-1842"
"7920","1110037F02Rik-74988462","Slc34a1-1842"
"7921","Napb-75651234","Slc34a1-1842"
"7922","Eef1b2-75934526","Slc34a1-1842"
"7923","Golga7b-76097699","Slc34a1-1842"
"7924","Rasgrp1-76115742","Slc34a1-1842"
"7925","Reps2-76135799","Slc34a1-1842"
"7926","Cdh13-77869863","Slc34a1-1842"
"7927","Ndrg2-79568051","Slc34a1-1842"
"7928","Dyrk1a-79907941","Slc34a1-1842"
"7929","Slc38a1-1844","Slc38a1-1844"
"7930","Gjb2-1359","Slc39a14-1846"
"7931","Slc39a14-1846","Slc39a14-1846"
"7932","Msh2-74657951","Slc39a14-1846"
"7933","Slc6a6-1850","Slc6a6-1850"
"7934","Slc9a8-1852","Slc9a8-1852"
"7935","Snap25-1854","Snap25-1854"
"7936","Setd5-37","Syap1-1858"
"7937","Adcy2-73","Syap1-1858"
"7938","Col18a1-287","Syap1-1858"
"7939","Fgfr3-448","Syap1-1858"
"7940","Grm3-539","Syap1-1858"
"7941","Hgf-558","Syap1-1858"
"7942","Ifnar1-588","Syap1-1858"
"7943","Igsf5-592","Syap1-1858"
"7944","Nr5a1-734","Syap1-1858"
"7945","Pde1a-782","Syap1-1858"
"7946","Pmp22-825","Syap1-1858"
"7947","Prdx1-836","Syap1-1858"
"7948","Slit2-980","Syap1-1858"
"7949","Nr1d2-1245","Syap1-1858"
"7950","Ifngr2-1460","Syap1-1858"
"7951","Dok4-1486","Syap1-1858"
"7952","Ephb3-1492","Syap1-1858"
"7953","Six1-1834","Syap1-1858"
"7954","Syap1-1858","Syap1-1858"
"7955","Efha1-1946","Syap1-1858"
"7956","Axin1-2053","Syap1-1858"
"7957","Cmtm3-2099","Syap1-1858"
"7958","Nudt21-2115","Syap1-1858"
"7959","Epha4-2187","Syap1-1858"
"7960","Madcam1-2389","Syap1-1858"
"7961","Mtpn-2411","Syap1-1858"
"7962","Pax3-2464","Syap1-1858"
"7963","Slc11a2-2571","Syap1-1858"
"7964","Slc16a6-2581","Syap1-1858"
"7965","Tcf19-2659","Syap1-1858"
"7966","Ywhab-2737","Syap1-1858"
"7967","1810031K17Rik-227165","Syap1-1858"
"7968","Rpl11-276067","Syap1-1858"
"7969","Fbxw2-355882","Syap1-1858"
"7970","Apln-67850953","Syap1-1858"
"7971","Kcnj14-67853369","Syap1-1858"
"7972","Hbb-b1-67936011","Syap1-1858"
"7973","Tspan11-70436731","Syap1-1858"
"7974","Cish-70634310","Syap1-1858"
"7975","Bok-71064032","Syap1-1858"
"7976","B3galt2-71064081","Syap1-1858"
"7977","Ryr1-71247657","Syap1-1858"
"7978","Pou6f2-71249067","Syap1-1858"
"7979","Dsel-71249745","Syap1-1858"
"7980","Ier2-71836849","Syap1-1858"
"7981","Rftn1-71920515","Syap1-1858"
"7982","Sash1-71924225","Syap1-1858"
"7983","Greb1-71924412","Syap1-1858"
"7984","Serpina3k-72081514","Syap1-1858"
"7985","Fbxw7-72128750","Syap1-1858"
"7986","LOC381076-72338724","Syap1-1858"
"7987","Avil-72340234","Syap1-1858"
"7988","AW046396-72340236","Syap1-1858"
"7989","D830029A09Rik-72472778","Syap1-1858"
"7990","Necab1-72472791","Syap1-1858"
"7991","Gng13-73615561","Syap1-1858"
"7992","Khdrbs3-73769321","Syap1-1858"
"7993","Map3k15-73788441","Syap1-1858"
"7994","Gpr116-73907496","Syap1-1858"
"7995","Fzd9-73907498","Syap1-1858"
"7996","Lrrc55-73931406","Syap1-1858"
"7997","Trim16-73931416","Syap1-1858"
"7998","Dusp5-73931633","Syap1-1858"
"7999","Nova1-73931640","Syap1-1858"
"8000","Pacsin1-74047926","Syap1-1858"
"8001","Lipm-74272035","Syap1-1858"
"8002","Nell1-74357567","Syap1-1858"
"8003","Igsf21-74357578","Syap1-1858"
"8004","Serpina3c-74511905","Syap1-1858"
"8005","Palmd-74581442","Syap1-1858"
"8006","Pou4f1-74641304","Syap1-1858"
"8007","Gpr156-74641322","Syap1-1858"
"8008","Adra2b-74724532","Syap1-1858"
"8009","Mchr1-74724669","Syap1-1858"
"8010","6430709H04Rik-74750012","Syap1-1858"
"8011","Krt73-74750042","Syap1-1858"
"8012","Gpx2-74819652","Syap1-1858"
"8013","Fxyd5-74819694","Syap1-1858"
"8014","Cyp4v3-74882196","Syap1-1858"
"8015","Ifit2-74988457","Syap1-1858"
"8016","Nkx2-1-74988460","Syap1-1858"
"8017","Tmem109-74988461","Syap1-1858"
"8018","LOC214238-74988751","Syap1-1858"
"8019","Hs3st2-74988765","Syap1-1858"
"8020","Casc1-75038484","Syap1-1858"
"8021","Stra6-75041492","Syap1-1858"
"8022","Scara3-75042270","Syap1-1858"
"8023","Trps1-75043140","Syap1-1858"
"8024","Rnf152-75043151","Syap1-1858"
"8025","Srsf9-75043152","Syap1-1858"
"8026","Ptp4a1-75079765","Syap1-1858"
"8027","Slc35f1-75084145","Syap1-1858"
"8028","P2rx2-75551473","Syap1-1858"
"8029","Adamts18-75651128","Syap1-1858"
"8030","Vamp1-75651233","Syap1-1858"
"8031","Cul4a-75749399","Syap1-1858"
"8032","Arsa-75749415","Syap1-1858"
"8033","Slc31a2-75773700","Syap1-1858"
"8034","Gabrp-75888749","Syap1-1858"
"8035","9430020K01Rik-75988537","Syap1-1858"
"8036","Klhl4-76115731","Syap1-1858"
"8037","Nin-76115736","Syap1-1858"
"8038","P2ry14-76135748","Syap1-1858"
"8039","Gsta4-77278951","Syap1-1858"
"8040","Mfsd2a-77280315","Syap1-1858"
"8041","Emp1-77280421","Syap1-1858"
"8042","Ly6g6e-77280582","Syap1-1858"
"8043","Gm12429-77340488","Syap1-1858"
"8044","Hiatl1-77414177","Syap1-1858"
"8045","Ptn-77866882","Syap1-1858"
"8046","Hcrtr1-77868713","Syap1-1858"
"8047","Aldh5a1-77925007","Syap1-1858"
"8048","Igsf5-79488939","Syap1-1858"
"8049","Pitx2-79556607","Syap1-1858"
"8050","Caml-79568047","Syap1-1858"
"8051","Odz3-79908833","Syap1-1858"
"8052","Stc2-80343330","Syap1-1858"
"8053","Kiss1r-80343334","Syap1-1858"
"8054","Creb3l1-112197858","Syap1-1858"
"8055","Wnt1-112644522","Syap1-1858"
"8056","Dkk4-112647536","Syap1-1858"
"8057","Nkain4-112648182","Syap1-1858"
"8058","Lrrc3-112649047","Syap1-1858"
"8059","Syngr3-1860","Syngr3-1860"
"8060","Per2-793","Synpr-1862"
"8061","Ubash3a-1086","Synpr-1862"
"8062","Ppp2r2b-1655","Synpr-1862"
"8063","Eps8-1705","Synpr-1862"
"8064","Nr4a1-1792","Synpr-1862"
"8065","Pcbd1-1802","Synpr-1862"
"8066","Synpr-1862","Synpr-1862"
"8067","Cryaa-2127","Synpr-1862"
"8068","Mif-2407","Synpr-1862"
"8069","Nprl2-2701","Synpr-1862"
"8070","Oit1-227164","Synpr-1862"
"8071","Cox7b-67870085","Synpr-1862"
"8072","Rfxank-67881545","Synpr-1862"
"8073","Npr1-71670678","Synpr-1862"
"8074","LOC381355-71924491","Synpr-1862"
"8075","Tnks-72472775","Synpr-1862"
"8076","Vwa3a-72472789","Synpr-1862"
"8077","Adcy4-73512495","Synpr-1862"
"8078","B3gat1-73818755","Synpr-1862"
"8079","Rln3-73929581","Synpr-1862"
"8080","D8Ertd82e-73931630","Synpr-1862"
"8081","Hpcal1-74581395","Synpr-1862"
"8082","Mrc1-74581428","Synpr-1862"
"8083","Pcdhb2-74743271","Synpr-1862"
"8084","Tomm20-74819230","Synpr-1862"
"8085","Taok1-74819235","Synpr-1862"
"8086","Cyb5-75043146","Synpr-1862"
"8087","Fam120a-75080620","Synpr-1862"
"8088","Rasal2-75147758","Synpr-1862"
"8089","Gabrr1-75551470","Synpr-1862"
"8090","Fezf2-75651163","Synpr-1862"
"8091","Slc27a1-75651228","Synpr-1862"
"8092","Polr1e-75774108","Synpr-1862"
"8093","Trhde-75774669","Synpr-1862"
"8094","Aco1-76135819","Synpr-1862"
"8095","Anxa6-77332100","Synpr-1862"
"8096","Thbs4-77874596","Synpr-1862"
"8097","Tdrd3-77887882","Synpr-1862"
"8098","Cyp26b1-79568022","Synpr-1862"
"8099","Esr1-79591677","Synpr-1862"
"8100","Tyr-79591699","Synpr-1862"
"8101","Thra-79912542","Synpr-1862"
"8102","Kank2-112644736","Synpr-1862"
"8103","Mcl1-112647104","Synpr-1862"
"8104","Syt13-1864","Syt13-1864"
"8105","Mageh1-17","Tbl2-1868"
"8106","Rbbp6-170","Tbl2-1868"
"8107","Mrpl39-673","Tbl2-1868"
"8108","Scg2-934","Tbl2-1868"
"8109","Cbfb-1168","Tbl2-1868"
"8110","Gmps-1361","Tbl2-1868"
"8111","Ntf5-1393","Tbl2-1868"
"8112","Folr2-1717","Tbl2-1868"
"8113","Tbl2-1868","Tbl2-1868"
"8114","Slc4a10-1922","Tbl2-1868"
"8115","Smarca2-1972","Tbl2-1868"
"8116","Ar-2039","Tbl2-1868"
"8117","Cstf2-2131","Tbl2-1868"
"8118","Il17rc-2319","Tbl2-1868"
"8119","Mapk14-2399","Tbl2-1868"
"8120","Pomc-2493","Tbl2-1868"
"8121","Slc39a3-2619","Tbl2-1868"
"8122","Zfp358-2743","Tbl2-1868"
"8123","Ube2t-276069","Tbl2-1868"
"8124","Pttg1-293036","Tbl2-1868"
"8125","Actr1a-321206","Tbl2-1868"
"8126","Map2k5-323585","Tbl2-1868"
"8127","Eif2d-323588","Tbl2-1868"
"8128","Pdcl-324213","Tbl2-1868"
"8129","Yme1l1-356849","Tbl2-1868"
"8130","Pmm1-67936010","Tbl2-1868"
"8131","Gpr18-71015809","Tbl2-1868"
"8132","Hdc-71016663","Tbl2-1868"
"8133","Htr5b-71247644","Tbl2-1868"
"8134","Asb4-71358591","Tbl2-1868"
"8135","Sema4g-71587856","Tbl2-1868"
"8136","Cdk14-71670684","Tbl2-1868"
"8137","Ube3c-71670707","Tbl2-1868"
"8138","Scd1-71836746","Tbl2-1868"
"8139","Ina-71836833","Tbl2-1868"
"8140","Nmb-71836874","Tbl2-1868"
"8141","Thsd7a-71924155","Tbl2-1868"
"8142","Col25a1-71924301","Tbl2-1868"
"8143","Pcsk1-72008494","Tbl2-1868"
"8144","Ephb1-72077478","Tbl2-1868"
"8145","Kcnj5-72119660","Tbl2-1868"
"8146","Spock1-72340122","Tbl2-1868"
"8147","Ero1lb-72340145","Tbl2-1868"
"8148","Ankrd34c-72472747","Tbl2-1868"
"8149","Pcdhac1-73512189","Tbl2-1868"
"8150","Etv1-73512203","Tbl2-1868"
"8151","Kctd16-73636009","Tbl2-1868"
"8152","Hrh3-73636034","Tbl2-1868"
"8153","LOC545854-73732153","Tbl2-1868"
"8154","Sap30l-73907495","Tbl2-1868"
"8155","Grin3a-73907499","Tbl2-1868"
"8156","Kalrn-73930821","Tbl2-1868"
"8157","Cd109-73931384","Tbl2-1868"
"8158","LOC380720-73931422","Tbl2-1868"
"8159","Pkp2-73997149","Tbl2-1868"
"8160","Slc26a10-74273116","Tbl2-1868"
"8161","Stoml2-74581379","Tbl2-1868"
"8162","Chst14-74657927","Tbl2-1868"
"8163","Itgav-74658082","Tbl2-1868"
"8164","Cacng7-74750054","Tbl2-1868"
"8165","Ndufs8-74819243","Tbl2-1868"
"8166","Copg2-74819259","Tbl2-1868"
"8167","B630019K06Rik-74881160","Tbl2-1868"
"8168","Manea-74882656","Tbl2-1868"
"8169","Sacm1l-74882832","Tbl2-1868"
"8170","Slc12a2-74882926","Tbl2-1868"
"8171","Il17rd-74958537","Tbl2-1868"
"8172","Palm3-74958547","Tbl2-1868"
"8173","Pdzd2-74988286","Tbl2-1868"
"8174","Cblb-74988451","Tbl2-1868"
"8175","Hebp1-74988456","Tbl2-1868"
"8176","1110037F02Rik-74988462","Tbl2-1868"
"8177","Tnfaip8-75038412","Tbl2-1868"
"8178","Tcerg1l-75041511","Tbl2-1868"
"8179","Atp11a-75043137","Tbl2-1868"
"8180","Ctla4-75079745","Tbl2-1868"
"8181","Sypl-75233089","Tbl2-1868"
"8182","Napb-75651234","Tbl2-1868"
"8183","Sult1a1-75774114","Tbl2-1868"
"8184","Arhgdia-75774677","Tbl2-1868"
"8185","P2rx3-75888751","Tbl2-1868"
"8186","Eef1b2-75934526","Tbl2-1868"
"8187","Slc38a1-75988508","Tbl2-1868"
"8188","Fdps-76085745","Tbl2-1868"
"8189","Golga7b-76097699","Tbl2-1868"
"8190","Nol4-76115737","Tbl2-1868"
"8191","Rasgrp1-76115742","Tbl2-1868"
"8192","Reps2-76135799","Tbl2-1868"
"8193","Mxra7-77332080","Tbl2-1868"
"8194","Grk5-77371851","Tbl2-1868"
"8195","Kcne3-77371863","Tbl2-1868"
"8196","Nfix-77413698","Tbl2-1868"
"8197","Ak1-77414110","Tbl2-1868"
"8198","Mmgt1-77414585","Tbl2-1868"
"8199","Vps35-77869144","Tbl2-1868"
"8200","Cdh13-77869863","Tbl2-1868"
"8201","Zfp189-79490078","Tbl2-1868"
"8202","Ptgds-79567709","Tbl2-1868"
"8203","Ndrg2-79568051","Tbl2-1868"
"8204","Gpr101-79591639","Tbl2-1868"
"8205","Dyrk1a-79907941","Tbl2-1868"
"8206","Sox11-79912528","Tbl2-1868"
"8207","Galr2-80517343","Tbl2-1868"
"8208","Otx2-112194935","Tbl2-1868"
"8209","Med8-112196048","Tbl2-1868"
"8210","Terf2ip-112196711","Tbl2-1868"
"8211","Nr2f2-112646890","Tbl2-1868"
"8212","Oxt-112648396","Tbl2-1868"
"8213","Hnrnph2-112649906","Tbl2-1868"
"8214","Pla2g16-112650769","Tbl2-1868"
"8215","S1pr5-112651200","Tbl2-1868"
"8216","Adcy2-73","Tcea3-1870"
"8217","Col18a1-287","Tcea3-1870"
"8218","Fgfr3-448","Tcea3-1870"
"8219","Gls-500","Tcea3-1870"
"8220","Ifnar1-588","Tcea3-1870"
"8221","Igsf5-592","Tcea3-1870"
"8222","Pmp22-825","Tcea3-1870"
"8223","Syt13-1020","Tcea3-1870"
"8224","Ifngr2-1460","Tcea3-1870"
"8225","Rgs4-1569","Tcea3-1870"
"8226","Ufc1-1637","Tcea3-1870"
"8227","Tcea3-1870","Tcea3-1870"
"8228","Cmtm3-2099","Tcea3-1870"
"8229","Kcnj15-2339","Tcea3-1870"
"8230","Madcam1-2389","Tcea3-1870"
"8231","Pam16-2391","Tcea3-1870"
"8232","Slc11a2-2571","Tcea3-1870"
"8233","Slc16a6-2581","Tcea3-1870"
"8234","Tat-2657","Tcea3-1870"
"8235","Tcf19-2659","Tcea3-1870"
"8236","Thpo-2671","Tcea3-1870"
"8237","Tnfrsf1a-2689","Tcea3-1870"
"8238","Fbxw2-355882","Tcea3-1870"
"8239","B4galt1-71063735","Tcea3-1870"
"8240","Ryr1-71247657","Tcea3-1870"
"8241","LOC381076-72338724","Tcea3-1870"
"8242","D830029A09Rik-72472778","Tcea3-1870"
"8243","Rasa2-73512192","Tcea3-1870"
"8244","Map3k15-73788441","Tcea3-1870"
"8245","Dusp5-73931633","Tcea3-1870"
"8246","Serpina3c-74511905","Tcea3-1870"
"8247","Pou4f1-74641304","Tcea3-1870"
"8248","Cyp4v3-74882196","Tcea3-1870"
"8249","Tmem109-74988461","Tcea3-1870"
"8250","LOC214238-74988751","Tcea3-1870"
"8251","Hspa1l-75041442","Tcea3-1870"
"8252","Scara3-75042270","Tcea3-1870"
"8253","Lgals1-75651181","Tcea3-1870"
"8254","Nin-76115736","Tcea3-1870"
"8255","Tob2-77340500","Tcea3-1870"
"8256","Igsf5-79488939","Tcea3-1870"
"8257","Stc2-80343330","Tcea3-1870"
"8258","Tcerg1-1872","Tcerg1-1872"
"8259","Hnf1b-1874","Hnf1b-1874"
"8260","Fam60a-1878","Fam60a-1878"
"8261","Pllp-1880","Pllp-1880"
"8262","Crlf2-1882","Crlf2-1882"
"8263","Ubl3-1884","Ubl3-1884"
"8264","Usp16-1886","Usp16-1886"
"8265","Vdac2-1888","Vdac2-1888"
"8266","Wnt8b-1890","Wnt8b-1890"
"8267","Wnt9b-1892","Wnt9b-1892"
"8268","Zfp191-1894","Zfp191-1894"
"8269","Fcrls-1896","Fcrls-1896"
"8270","Fam89b-1898","Fam89b-1898"
"8271","Scnn1g-1918","Fam89b-1898"
"8272","Gm1125-71717570","Fam89b-1898"
"8273","Gm6740-1902","Gm6740-1902"
"8274","Pcdhb17-1908","Pcdhb17-1908"
"8275","Itga3-598","Pdgfd-1910"
"8276","Pip4k2c-799","Pdgfd-1910"
"8277","Rxrg-917","Pdgfd-1910"
"8278","Shh-1418","Pdgfd-1910"
"8279","Dlx2-1482","Pdgfd-1910"
"8280","Dmbx1-1484","Pdgfd-1910"
"8281","Rara-1528","Pdgfd-1910"
"8282","1200016E24Rik-1591","Pdgfd-1910"
"8283","Pdgfd-1910","Pdgfd-1910"
"8284","Tmem218-1960","Pdgfd-1910"
"8285","Rorb-2539","Pdgfd-1910"
"8286","Rtn3-83161","Pdgfd-1910"
"8287","Lass4-176962","Pdgfd-1910"
"8288","Arf1-199390","Pdgfd-1910"
"8289","Zscan22-247974","Pdgfd-1910"
"8290","Slc7a6-293662","Pdgfd-1910"
"8291","C1qtnf5-293664","Pdgfd-1910"
"8292","BC005537-321201","Pdgfd-1910"
"8293","Sub1-356490","Pdgfd-1910"
"8294","Vtn-67752116","Pdgfd-1910"
"8295","Trem2-67870433","Pdgfd-1910"
"8296","Gpr89-67881554","Pdgfd-1910"
"8297","Tfam-67936016","Pdgfd-1910"
"8298","Gpd2-70615598","Pdgfd-1910"
"8299","Anxa1-70813897","Pdgfd-1910"
"8300","Slc6a7-71016653","Pdgfd-1910"
"8301","Ptgs2-71016664","Pdgfd-1910"
"8302","Xk-71670735","Pdgfd-1910"
"8303","Bcl11a-71836837","Pdgfd-1910"
