"","gene1","gene2"
"20989","Jup-74425547","Aars-74641317"
"20990","Otc-74581369","Aars-74641317"
"20991","Etfa-74581380","Aars-74641317"
"20992","Magix-74581446","Aars-74641317"
"20993","Aars-74641317","Aars-74641317"
"20994","Ttpal-74641323","Aars-74641317"
"20995","Pacrg-74743258","Aars-74641317"
"20996","Rpl8-74749928","Aars-74641317"
"20997","Sgcz-74749942","Aars-74641317"
"20998","Prss39-74749944","Aars-74641317"
"20999","Il13ra1-74819256","Aars-74641317"
"21000","Itga5-74882636","Aars-74641317"
"21001","Pde11a-75081007","Aars-74641317"
"21002","Col5a1-75147768","Aars-74641317"
"21003","Dtnbp1-75651202","Aars-74641317"
"21004","Gabre-75749417","Aars-74641317"
"21005","Stxbp2-75774667","Aars-74641317"
"21006","Pomp-75774685","Aars-74641317"
"21007","B3gnt2-75988600","Aars-74641317"
"21008","Ddx26b-75988610","Aars-74641317"
"21009","Kank4-76085741","Aars-74641317"
"21010","Zim2-76135811","Aars-74641317"
"21011","Plxna2-77280424","Aars-74641317"
"21012","9630013P03Rik*-77280434","Aars-74641317"
"21013","B3galt5-77280578","Aars-74641317"
"21014","Svil-77332748","Aars-74641317"
"21015","B230362M20Rik-77340460","Aars-74641317"
"21016","Klhl36-77371861","Aars-74641317"
"21017","Lef1-77866900","Aars-74641317"
"21018","Fam114a2-79583813","Aars-74641317"
"21019","Htr3b-74641318","Htr3b-74641318"
"21020","Smu1-74819686","Htr3b-74641318"
"21021","Pcyt1b-74641319","Pcyt1b-74641319"
"21022","Ctnnd1-74641320","Ctnnd1-74641320"
"21023","Cdyl2-74641321","Cdyl2-74641321"
"21024","Ifnar1-588","Gpr156-74641322"
"21025","Nr5a1-734","Gpr156-74641322"
"21026","Dok4-1486","Gpr156-74641322"
"21027","Syap1-1858","Gpr156-74641322"
"21028","Rpl11-276067","Gpr156-74641322"
"21029","Bok-71064032","Gpr156-74641322"
"21030","Greb1-71924412","Gpr156-74641322"
"21031","Fbxw7-72128750","Gpr156-74641322"
"21032","Avil-72340234","Gpr156-74641322"
"21033","AW046396-72340236","Gpr156-74641322"
"21034","Nova1-73931640","Gpr156-74641322"
"21035","Pacsin1-74047926","Gpr156-74641322"
"21036","Lipm-74272035","Gpr156-74641322"
"21037","Palmd-74581442","Gpr156-74641322"
"21038","Gpr156-74641322","Gpr156-74641322"
"21039","Mchr1-74724669","Gpr156-74641322"
"21040","Ifit2-74988457","Gpr156-74641322"
"21041","Nkx2-1-74988460","Gpr156-74641322"
"21042","Tmem109-74988461","Gpr156-74641322"
"21043","LOC214238-74988751","Gpr156-74641322"
"21044","Stra6-75041492","Gpr156-74641322"
"21045","Trps1-75043140","Gpr156-74641322"
"21046","Rnf152-75043151","Gpr156-74641322"
"21047","Srsf9-75043152","Gpr156-74641322"
"21048","Ptp4a1-75079765","Gpr156-74641322"
"21049","Slc35f1-75084145","Gpr156-74641322"
"21050","P2rx2-75551473","Gpr156-74641322"
"21051","Adamts18-75651128","Gpr156-74641322"
"21052","Vamp1-75651233","Gpr156-74641322"
"21053","Arsa-75749415","Gpr156-74641322"
"21054","Emp1-77280421","Gpr156-74641322"
"21055","Aldh5a1-77925007","Gpr156-74641322"
"21056","Pitx2-79556607","Gpr156-74641322"
"21057","Caml-79568047","Gpr156-74641322"
"21058","Klf7-112202624","Gpr156-74641322"
"21059","Wnt1-112644522","Gpr156-74641322"
"21060","Crhr1-297","Ttpal-74641323"
"21061","E130016E03Rik-1488","Ttpal-74641323"
"21062","Mx2-1778","Ttpal-74641323"
"21063","Fkbp10-2220","Ttpal-74641323"
"21064","Map2k4-276073","Ttpal-74641323"
"21065","Cyc1-357103","Ttpal-74641323"
"21066","Ctsb-67779877","Ttpal-74641323"
"21067","Kcnh8-70562113","Ttpal-74641323"
"21068","Vangl1-71670709","Ttpal-74641323"
"21069","Ddit4l-71836878","Ttpal-74641323"
"21070","Chd7-71836884","Ttpal-74641323"
"21071","Utp23-71924008","Ttpal-74641323"
"21072","B2m-71924291","Ttpal-74641323"
"21073","9030425E11Rik-71924353","Ttpal-74641323"
"21074","Gabra5-72077453","Ttpal-74641323"
"21075","Adssl1-72104185","Ttpal-74641323"
"21076","Sipa1l2-72118960","Ttpal-74641323"
"21077","Kcnq5-72128745","Ttpal-74641323"
"21078","Tspan32-72129242","Ttpal-74641323"
"21079","D0H4S114-72472773","Ttpal-74641323"
"21080","Dnahc9-72472774","Ttpal-74641323"
"21081","Baalc-73520964","Ttpal-74641323"
"21082","Adamts19-73635973","Ttpal-74641323"
"21083","B4galt5-73635976","Ttpal-74641323"
"21084","C130096N06Rik-73635978","Ttpal-74641323"
"21085","Sox14-73636036","Ttpal-74641323"
"21086","Fam69c-73636086","Ttpal-74641323"
"21087","Trim3-73732147","Ttpal-74641323"
"21088","St6galnac5-73787946","Ttpal-74641323"
"21089","St8sia3-73929595","Ttpal-74641323"
"21090","St8sia6-73929596","Ttpal-74641323"
"21091","Fbln7-73929875","Ttpal-74641323"
"21092","Jdp2-73930842","Ttpal-74641323"
"21093","Mgat5-73931638","Ttpal-74641323"
"21094","Pde5a-73931641","Ttpal-74641323"
"21095","Camk1d-73992927","Ttpal-74641323"
"21096","Cxcl14-74272041","Ttpal-74641323"
"21097","Ttll6-74363338","Ttpal-74641323"
"21098","Ccdc88c-74363346","Ttpal-74641323"
"21099","E130012A19Rik-74363349","Ttpal-74641323"
"21100","Jup-74425547","Ttpal-74641323"
"21101","Otc-74581369","Ttpal-74641323"
"21102","Etfa-74581380","Ttpal-74641323"
"21103","Magix-74581446","Ttpal-74641323"
"21104","Aars-74641317","Ttpal-74641323"
"21105","Ttpal-74641323","Ttpal-74641323"
"21106","Pacrg-74743258","Ttpal-74641323"
"21107","Rpl8-74749928","Ttpal-74641323"
"21108","Sgcz-74749942","Ttpal-74641323"
"21109","Prss39-74749944","Ttpal-74641323"
"21110","Il13ra1-74819256","Ttpal-74641323"
"21111","Itga5-74882636","Ttpal-74641323"
"21112","Pde11a-75081007","Ttpal-74641323"
"21113","Col5a1-75147768","Ttpal-74641323"
"21114","Dtnbp1-75651202","Ttpal-74641323"
"21115","Gabre-75749417","Ttpal-74641323"
"21116","Stxbp2-75774667","Ttpal-74641323"
"21117","Pomp-75774685","Ttpal-74641323"
"21118","B3gnt2-75988600","Ttpal-74641323"
"21119","Ddx26b-75988610","Ttpal-74641323"
"21120","Kank4-76085741","Ttpal-74641323"
"21121","Zim2-76135811","Ttpal-74641323"
"21122","Plxna2-77280424","Ttpal-74641323"
"21123","9630013P03Rik*-77280434","Ttpal-74641323"
"21124","B3galt5-77280578","Ttpal-74641323"
"21125","Svil-77332748","Ttpal-74641323"
"21126","B230362M20Rik-77340460","Ttpal-74641323"
"21127","Klhl36-77371861","Ttpal-74641323"
"21128","Lef1-77866900","Ttpal-74641323"
"21129","Fam114a2-79583813","Ttpal-74641323"
"21130","Celf3-74641324","Celf3-74641324"
"21131","Impa1-74641325","Impa1-74641325"
"21132","Cited1-74641326","Cited1-74641326"
"21133","Thbs3-74657923","Thbs3-74657923"
"21134","Slc22a8-74657924","Slc22a8-74657924"
"21135","Ntf5-1393","Chst14-74657927"
"21136","Tbl2-1868","Chst14-74657927"
"21137","Smarca2-1972","Chst14-74657927"
"21138","Ar-2039","Chst14-74657927"
"21139","Cstf2-2131","Chst14-74657927"
"21140","Pomc-2493","Chst14-74657927"
"21141","Zfp358-2743","Chst14-74657927"
"21142","Pttg1-293036","Chst14-74657927"
"21143","Hdc-71016663","Chst14-74657927"
"21144","Htr5b-71247644","Chst14-74657927"
"21145","Sema4g-71587856","Chst14-74657927"
"21146","Cdk14-71670684","Chst14-74657927"
"21147","Scd1-71836746","Chst14-74657927"
"21148","Thsd7a-71924155","Chst14-74657927"
"21149","Col25a1-71924301","Chst14-74657927"
"21150","Ephb1-72077478","Chst14-74657927"
"21151","Ankrd34c-72472747","Chst14-74657927"
"21152","Pcdhac1-73512189","Chst14-74657927"
"21153","Kctd16-73636009","Chst14-74657927"
"21154","Hrh3-73636034","Chst14-74657927"
"21155","LOC545854-73732153","Chst14-74657927"
"21156","Kalrn-73930821","Chst14-74657927"
"21157","LOC380720-73931422","Chst14-74657927"
"21158","Pkp2-73997149","Chst14-74657927"
"21159","Chst14-74657927","Chst14-74657927"
"21160","Itgav-74658082","Chst14-74657927"
"21161","Ndufs8-74819243","Chst14-74657927"
"21162","B630019K06Rik-74881160","Chst14-74657927"
"21163","Slc12a2-74882926","Chst14-74657927"
"21164","Palm3-74958547","Chst14-74657927"
"21165","Pdzd2-74988286","Chst14-74657927"
"21166","Cblb-74988451","Chst14-74657927"
"21167","1110037F02Rik-74988462","Chst14-74657927"
"21168","Tcerg1l-75041511","Chst14-74657927"
"21169","Napb-75651234","Chst14-74657927"
"21170","P2rx3-75888751","Chst14-74657927"
"21171","Golga7b-76097699","Chst14-74657927"
"21172","Nol4-76115737","Chst14-74657927"
"21173","Rasgrp1-76115742","Chst14-74657927"
"21174","Reps2-76135799","Chst14-74657927"
"21175","Grk5-77371851","Chst14-74657927"
"21176","Nfix-77413698","Chst14-74657927"
"21177","Ak1-77414110","Chst14-74657927"
"21178","Mmgt1-77414585","Chst14-74657927"
"21179","Vps35-77869144","Chst14-74657927"
"21180","Cdh13-77869863","Chst14-74657927"
"21181","Ptgds-79567709","Chst14-74657927"
"21182","Ndrg2-79568051","Chst14-74657927"
"21183","Dyrk1a-79907941","Chst14-74657927"
"21184","Sox11-79912528","Chst14-74657927"
"21185","Otx2-112194935","Chst14-74657927"
"21186","Med8-112196048","Chst14-74657927"
"21187","Terf2ip-112196711","Chst14-74657927"
"21188","Hnrnph2-112649906","Chst14-74657927"
"21189","Pla2g16-112650769","Chst14-74657927"
"21190","S1pr5-112651200","Chst14-74657927"
"21191","Tspan5-74657928","Tspan5-74657928"
"21192","Bai3-71247597","Nhlh2-74657929"
"21193","Nhlh2-74657929","Nhlh2-74657929"
"21194","Trim36-74657930","Trim36-74657930"
"21195","Kitl-616","Chst10-74657931"
"21196","Esrra-1351","Chst10-74657931"
"21197","Pdha1-323397","Chst10-74657931"
"21198","Ptbp1-356857","Chst10-74657931"
"21199","Iyd-71015205","Chst10-74657931"
"21200","Gnal-71670716","Chst10-74657931"
"21201","Dbi-71836880","Chst10-74657931"
"21202","Gm261-73636032","Chst10-74657931"
"21203","Gm10413-73929885","Chst10-74657931"
"21204","Chst10-74657931","Chst10-74657931"
"21205","Dab1-74750263","Chst10-74657931"
"21206","Pfkfb3-74657950","Pfkfb3-74657950"
"21207","Msh2-74657951","Msh2-74657951"
"21208","Slc9a3r2-74657980","Slc9a3r2-74657980"
"21209","Ralb-74657981","Ralb-74657981"
"21210","Apba1-74658000","Apba1-74658000"
"21211","Arl10-74658019","Arl10-74658019"
"21212","Pip4k2c-799","Sox2ot-74658020"
"21213","Pdgfd-1910","Sox2ot-74658020"
"21214","Rtn3-83161","Sox2ot-74658020"
"21215","Lass4-176962","Sox2ot-74658020"
"21216","Zscan22-247974","Sox2ot-74658020"
"21217","Slc7a6-293662","Sox2ot-74658020"
"21218","BC005537-321201","Sox2ot-74658020"
"21219","Trem2-67870433","Sox2ot-74658020"
"21220","Tfam-67936016","Sox2ot-74658020"
"21221","Anxa1-70813897","Sox2ot-74658020"
"21222","Slc6a7-71016653","Sox2ot-74658020"
"21223","Ptgs2-71016664","Sox2ot-74658020"
"21224","Gabbr2-71247614","Sox2ot-74658020"
"21225","Xk-71670735","Sox2ot-74658020"
"21226","Bcl11a-71836837","Sox2ot-74658020"
"21227","Accn4-71924089","Sox2ot-74658020"
"21228","Inpp4b-72080054","Sox2ot-74658020"
"21229","Lgi3-73520996","Sox2ot-74658020"
"21230","Pak1-73521001","Sox2ot-74658020"
"21231","Slc6a2-73615562","Sox2ot-74658020"
"21232","LOC434236-73615572","Sox2ot-74658020"
"21233","Iqgap2-73615573","Sox2ot-74658020"
"21234","Stk24-73635773","Sox2ot-74658020"
"21235","Tmem204-73769320","Sox2ot-74658020"
"21236","Pot1b-73925715","Sox2ot-74658020"
"21237","Zfp365-73929873","Sox2ot-74658020"
"21238","Arhgap39-73992939","Sox2ot-74658020"
"21239","Mylk3-73992942","Sox2ot-74658020"
"21240","Grsf1-73994670","Sox2ot-74658020"
"21241","Kcnj4-74357568","Sox2ot-74658020"
"21242","Sox2ot-74658020","Sox2ot-74658020"
"21243","Grid1-74724739","Sox2ot-74658020"
"21244","Uaca-74800883","Sox2ot-74658020"
"21245","LOC434368-74819253","Sox2ot-74658020"
"21246","Efcab6-74819465","Sox2ot-74658020"
"21247","Rarb-75038442","Sox2ot-74658020"
"21248","Cbfa2t3-75038485","Sox2ot-74658020"
"21249","Agxt2l1-75079777","Sox2ot-74658020"
"21250","Pak6-75084501","Sox2ot-74658020"
"21251","Nup93-75774679","Sox2ot-74658020"
"21252","Chrm5-75826557","Sox2ot-74658020"
"21253","Rcsd1-75934525","Sox2ot-74658020"
"21254","Bend6-77280313","Sox2ot-74658020"
"21255","Alk-77371829","Sox2ot-74658020"
"21256","Pus7-79556638","Sox2ot-74658020"
"21257","Cxcl12-79907936","Sox2ot-74658020"
"21258","Med23-112649261","Sox2ot-74658020"
"21259","Cdh18-74658022","Cdh18-74658022"
"21260","Sun2-74658032","Sun2-74658032"
"21261","Sh3bgr-1416","B3gat2-74658033"
"21262","Tcf7l1-1424","B3gat2-74658033"
"21263","Dlx5-1450","B3gat2-74658033"
"21264","Nomo1-1697","B3gat2-74658033"
"21265","1500002O20Rik-1954","B3gat2-74658033"
"21266","Trap1-1966","B3gat2-74658033"
"21267","Il17rb-2317","B3gat2-74658033"
"21268","Fbln2-321208","B3gat2-74658033"
"21269","Nxph3-356852","B3gat2-74658033"
"21270","Styk1-71250308","B3gat2-74658033"
"21271","1600021P15Rik-71924290","B3gat2-74658033"
"21272","BC057022-72077480","B3gat2-74658033"
"21273","Zdhhc2-72128751","B3gat2-74658033"
"21274","Epha8-72472794","B3gat2-74658033"
"21275","Kcnc2-73512364","B3gat2-74658033"
"21276","Dnahc11-73520976","B3gat2-74658033"
"21277","Il17ra-73520990","B3gat2-74658033"
"21278","Vwa5b2-73636029","B3gat2-74658033"
"21279","Lrrtm3-73931637","B3gat2-74658033"
"21280","B3gat2-74658033","B3gat2-74658033"
"21281","Drd3-75038431","B3gat2-74658033"
"21282","Gabrg1-75551469","B3gat2-74658033"
"21283","Gpr137-75651149","B3gat2-74658033"
"21284","P2ry14-76135748","B3gat2-74658033"
"21285","Pdgfra-77280309","B3gat2-74658033"
"21286","F3-77280341","B3gat2-74658033"
"21287","Bcar3-77371769","B3gat2-74658033"
"21288","Rps5-77868800","B3gat2-74658033"
"21289","C1ra-77874604","B3gat2-74658033"
"21290","Cyp39a1-77874608","B3gat2-74658033"
"21291","Tm7sf3-77874614","B3gat2-74658033"
"21292","Pip5k1b-77887888","B3gat2-74658033"
"21293","Acvrl1-79488929","B3gat2-74658033"
"21294","Cux1-79556618","B3gat2-74658033"
"21295","Gja1-79556642","B3gat2-74658033"
"21296","Pvalb-79556738","B3gat2-74658033"
"21297","Dgki-74658043","Dgki-74658043"
"21298","Atp13a5-74658053","Atp13a5-74658053"
"21299","Adap1-74658055","Adap1-74658055"
"21300","Col14a1-74658056","Col14a1-74658056"
"21301","Ndufv3-12","Col19a1-74658066"
"21302","Gdi2-491","Col19a1-74658066"
"21303","Grm1-537","Col19a1-74658066"
"21304","Lix1-643","Col19a1-74658066"
"21305","Neurod6-698","Col19a1-74658066"
"21306","Shroom1-1315","Col19a1-74658066"
"21307","Cbs-1335","Col19a1-74658066"
"21308","Cpt1a-1478","Col19a1-74658066"
"21309","Suv39h2-1538","Col19a1-74658066"
"21310","Ngfrap1-1786","Col19a1-74658066"
"21311","Tcerg1-1872","Col19a1-74658066"
"21312","Efha1-1946","Col19a1-74658066"
"21313","Rfx7-1998","Col19a1-74658066"
"21314","Ankrd10-2027","Col19a1-74658066"
"21315","Agap3-2089","Col19a1-74658066"
"21316","Fbxo2-2210","Col19a1-74658066"
"21317","Lhx4-2377","Col19a1-74658066"
"21318","Mtrr-2413","Col19a1-74658066"
"21319","Traf2-2691","Col19a1-74658066"
"21320","Ltn1-2747","Col19a1-74658066"
"21321","Ube2i-45666","Col19a1-74658066"
"21322","Dbndd2-45668","Col19a1-74658066"
"21323","Arxes1-45841","Col19a1-74658066"
"21324","Tnfrsf25-121096","Col19a1-74658066"
"21325","Prrg2-276063","Col19a1-74658066"
"21326","Prpsap2-293663","Col19a1-74658066"
"21327","Zfand3-293694","Col19a1-74658066"
"21328","Cep78-322963","Col19a1-74658066"
"21329","Rer1-323586","Col19a1-74658066"
"21330","Cd47-357100","Col19a1-74658066"
"21331","E2f4-67855419","Col19a1-74658066"
"21332","Smpd1-67881552","Col19a1-74658066"
"21333","Cbln2-70231306","Col19a1-74658066"
"21334","Dyrk1b-71717583","Col19a1-74658066"
"21335","Cacng8-72108823","Col19a1-74658066"
"21336","Gng12-73512194","Col19a1-74658066"
"21337","BC100451-73615805","Col19a1-74658066"
"21338","Cd8b1-73732149","Col19a1-74658066"
"21339","C230081A13Rik-73931624","Col19a1-74658066"
"21340","Kcna1-73994714","Col19a1-74658066"
"21341","Slc10a3-74047876","Col19a1-74658066"
"21342","Sqrdl-74047907","Col19a1-74658066"
"21343","Rplp0-74047927","Col19a1-74658066"
"21344","Fez2-74272477","Col19a1-74658066"
"21345","Epn3-74357584","Col19a1-74658066"
"21346","Col19a1-74658066","Col19a1-74658066"
"21347","Fam105a-74819326","Col19a1-74658066"
"21348","Iscu-74819565","Col19a1-74658066"
"21349","Zmiz1-74988259","Col19a1-74658066"
"21350","Fam196a-75042244","Col19a1-74658066"
"21351","Dok1-75042248","Col19a1-74658066"
"21352","9330182L06Rik-75081005","Col19a1-74658066"
"21353","Nog-75084476","Col19a1-74658066"
"21354","Plcb1-75084969","Col19a1-74658066"
"21355","Hmox2-75774681","Col19a1-74658066"
"21356","Nrbp2-75774686","Col19a1-74658066"
"21357","Rps15-75774687","Col19a1-74658066"
"21358","Sox2-77280331","Col19a1-74658066"
"21359","Nsun7-77332090","Col19a1-74658066"
"21360","Mpzl1-77332711","Col19a1-74658066"
"21361","Hbb-77340464","Col19a1-74658066"
"21362","C1qc-77340474","Col19a1-74658066"
"21363","Postn-77371799","Col19a1-74658066"
"21364","Enpp2-77413700","Col19a1-74658066"
"21365","Tgfb2-77869842","Col19a1-74658066"
"21366","Satb1-79488931","Col19a1-74658066"
"21367","Cuedc2-79556640","Col19a1-74658066"
"21368","Sssca1-79556714","Col19a1-74658066"
"21369","Gabrq-79591569","Col19a1-74658066"
"21370","Magel2-79591571","Col19a1-74658066"
"21371","Ankrd24-80343396","Col19a1-74658066"
"21372","Ptger4-112203056","Col19a1-74658066"
"21373","Dstn-74658076","Dstn-74658076"
"21374","E330009J07Rik-74658077","E330009J07Rik-74658077"
"21375","Megf9-74658078","Megf9-74658078"
"21376","Exosc8-74658079","Exosc8-74658079"
"21377","Fscn1-74658080","Fscn1-74658080"
"21378","Fam55c-74658081","Fam55c-74658081"
"21379","Ntf5-1393","Itgav-74658082"
"21380","Tbl2-1868","Itgav-74658082"
"21381","Smarca2-1972","Itgav-74658082"
"21382","Ar-2039","Itgav-74658082"
"21383","Cstf2-2131","Itgav-74658082"
"21384","Pomc-2493","Itgav-74658082"
"21385","Zfp358-2743","Itgav-74658082"
"21386","Pttg1-293036","Itgav-74658082"
"21387","Pmm1-67936010","Itgav-74658082"
"21388","Hdc-71016663","Itgav-74658082"
"21389","Htr5b-71247644","Itgav-74658082"
"21390","Sema4g-71587856","Itgav-74658082"
"21391","Cdk14-71670684","Itgav-74658082"
"21392","Scd1-71836746","Itgav-74658082"
"21393","Chst1-71836872","Itgav-74658082"
"21394","Thsd7a-71924155","Itgav-74658082"
"21395","Col25a1-71924301","Itgav-74658082"
"21396","Ephb1-72077478","Itgav-74658082"
"21397","Ero1lb-72340145","Itgav-74658082"
"21398","Ankrd34c-72472747","Itgav-74658082"
"21399","Pcdhac1-73512189","Itgav-74658082"
"21400","Etv1-73512203","Itgav-74658082"
"21401","Kctd16-73636009","Itgav-74658082"
"21402","Hrh3-73636034","Itgav-74658082"
"21403","LOC545854-73732153","Itgav-74658082"
"21404","Grin3a-73907499","Itgav-74658082"
"21405","Kalrn-73930821","Itgav-74658082"
"21406","LOC380720-73931422","Itgav-74658082"
"21407","Pkp2-73997149","Itgav-74658082"
"21408","Chst14-74657927","Itgav-74658082"
"21409","Itgav-74658082","Itgav-74658082"
"21410","Ndufs8-74819243","Itgav-74658082"
"21411","B630019K06Rik-74881160","Itgav-74658082"
"21412","Slc12a2-74882926","Itgav-74658082"
"21413","Palm3-74958547","Itgav-74658082"
"21414","Pdzd2-74988286","Itgav-74658082"
"21415","Cblb-74988451","Itgav-74658082"
"21416","1110037F02Rik-74988462","Itgav-74658082"
"21417","Tcerg1l-75041511","Itgav-74658082"
"21418","Napb-75651234","Itgav-74658082"
"21419","P2rx3-75888751","Itgav-74658082"
"21420","Golga7b-76097699","Itgav-74658082"
"21421","Nol4-76115737","Itgav-74658082"
"21422","Rasgrp1-76115742","Itgav-74658082"
"21423","Reps2-76135799","Itgav-74658082"
"21424","Grk5-77371851","Itgav-74658082"
"21425","Nfix-77413698","Itgav-74658082"
"21426","Ak1-77414110","Itgav-74658082"
"21427","Mmgt1-77414585","Itgav-74658082"
"21428","Vps35-77869144","Itgav-74658082"
"21429","Cdh13-77869863","Itgav-74658082"
"21430","Ptgds-79567709","Itgav-74658082"
"21431","Ndrg2-79568051","Itgav-74658082"
"21432","Dyrk1a-79907941","Itgav-74658082"
"21433","Sox11-79912528","Itgav-74658082"
"21434","Otx2-112194935","Itgav-74658082"
"21435","Med8-112196048","Itgav-74658082"
"21436","Terf2ip-112196711","Itgav-74658082"
"21437","Hnrnph2-112649906","Itgav-74658082"
"21438","Pla2g16-112650769","Itgav-74658082"
"21439","S1pr5-112651200","Itgav-74658082"
"21440","Mela-74658083","Mela-74658083"
"21441","Ppp1r7-832","Mmp14-74658084"
"21442","Crls1-1148","Mmp14-74658084"
"21443","Pou2f1-1563","Mmp14-74658084"
"21444","Kcnj15-2339","Mmp14-74658084"
"21445","Pafah1b1-2460","Mmp14-74658084"
"21446","Tm2d3-83167","Mmp14-74658084"
"21447","Ssr2-121097","Mmp14-74658084"
"21448","Dlst-321200","Mmp14-74658084"
"21449","AI450948-71250311","Mmp14-74658084"
"21450","Ap2s1-71836889","Mmp14-74658084"
"21451","Elmod1-71924269","Mmp14-74658084"
"21452","Ly6h-71924388","Mmp14-74658084"
"21453","Nxn-72007747","Mmp14-74658084"
"21454","Cdh9-72472764","Mmp14-74658084"
"21455","Fryl-73512207","Mmp14-74658084"
"21456","Sprn-73512367","Mmp14-74658084"
"21457","Cadm2-73635999","Mmp14-74658084"
"21458","Inhbb-73636087","Mmp14-74658084"
"21459","Thbs2-73929578","Mmp14-74658084"
"21460","Spint2-74047774","Mmp14-74658084"
"21461","Meis3-74047845","Mmp14-74658084"
"21462","Rgnef-74272892","Mmp14-74658084"
"21463","Col5a3-74272917","Mmp14-74658084"
"21464","Pitrm1-74273117","Mmp14-74658084"
"21465","Slc43a2-74425544","Mmp14-74658084"
"21466","Nkd1-74586666","Mmp14-74658084"
"21467","Mmp14-74658084","Mmp14-74658084"
"21468","Ndufa10-74658173","Mmp14-74658084"
"21469","Ipo4-74658174","Mmp14-74658084"
"21470","Mylk-74819252","Mmp14-74658084"
"21471","Gpx2-74819652","Mmp14-74658084"
"21472","Slx1b-74819688","Mmp14-74658084"
"21473","C030046I01Rik-74881890","Mmp14-74658084"
"21474","Tmx4-74882217","Mmp14-74658084"
"21475","Pgrmc2-74882697","Mmp14-74658084"
"21476","Tmie-74957868","Mmp14-74658084"
"21477","0610010F05Rik-74957923","Mmp14-74658084"
"21478","Thnsl1-74988343","Mmp14-74658084"
"21479","Scube3-74988656","Mmp14-74658084"
"21480","Fndc3b-74988759","Mmp14-74658084"
"21481","Parva-75077213","Mmp14-74658084"
"21482","Gnrh1-75080152","Mmp14-74658084"
"21483","Chrna2-75551460","Mmp14-74658084"
"21484","Gabrb3-75551468","Mmp14-74658084"
"21485","Clip4-75774680","Mmp14-74658084"
"21486","Cldn11-77280580","Mmp14-74658084"
"21487","Hapln1-77332706","Mmp14-74658084"
"21488","Kpnb1-77340472","Mmp14-74658084"
"21489","Hbb-b2-77371773","Mmp14-74658084"
"21490","Atp5h-77371785","Mmp14-74658084"
"21491","Tmeff1-77395095","Mmp14-74658084"
"21492","3830406C13Rik-77414919","Mmp14-74658084"
"21493","Sostdc1-77874602","Mmp14-74658084"
"21494","Ano6-77887878","Mmp14-74658084"
"21495","Mef2c-79567505","Mmp14-74658084"
"21496","Msn-74658085","Msn-74658085"
"21497","Myadm-74658086","Myadm-74658086"
"21498","Mtmr6-74658087","Mtmr6-74658087"
"21499","Nt5m-74658088","Nt5m-74658088"
"21500","Kifc5b-74658089","Kifc5b-74658089"
"21501","Me2-74658090","Me2-74658090"
"21502","Gldc-74658091","Gldc-74658091"
"21503","Csnk1a1-74658110","Csnk1a1-74658110"
"21504","Ccdc92-74658111","Ccdc92-74658111"
"21505","Cs-74658130","Cs-74658130"
"21506","Sdhb-74658140","Sdhb-74658140"
"21507","Gpr162-74658160","Sdhb-74658140"
"21508","P4hb-74658245","Sdhb-74658140"
"21509","Gipc2-74658141","Gipc2-74658141"
"21510","Sdhb-74658140","Gpr162-74658160"
"21511","Gpr162-74658160","Gpr162-74658160"
"21512","Grin1-79556694","Gpr162-74658160"
"21513","Gtdc2-74658171","Gtdc2-74658171"
"21514","Ppp1r7-832","Ndufa10-74658173"
"21515","Crls1-1148","Ndufa10-74658173"
"21516","Pou2f1-1563","Ndufa10-74658173"
"21517","Kcnj15-2339","Ndufa10-74658173"
"21518","Pafah1b1-2460","Ndufa10-74658173"
"21519","Tm2d3-83167","Ndufa10-74658173"
"21520","Ssr2-121097","Ndufa10-74658173"
"21521","Dlst-321200","Ndufa10-74658173"
"21522","Ap2s1-71836889","Ndufa10-74658173"
"21523","Elmod1-71924269","Ndufa10-74658173"
"21524","Ly6h-71924388","Ndufa10-74658173"
"21525","Nxn-72007747","Ndufa10-74658173"
"21526","Cdh9-72472764","Ndufa10-74658173"
"21527","Fryl-73512207","Ndufa10-74658173"
"21528","Sprn-73512367","Ndufa10-74658173"
"21529","Cadm2-73635999","Ndufa10-74658173"
"21530","Inhbb-73636087","Ndufa10-74658173"
"21531","Thbs2-73929578","Ndufa10-74658173"
"21532","Spint2-74047774","Ndufa10-74658173"
"21533","Meis3-74047845","Ndufa10-74658173"
"21534","Rgnef-74272892","Ndufa10-74658173"
"21535","Col5a3-74272917","Ndufa10-74658173"
"21536","Pitrm1-74273117","Ndufa10-74658173"
"21537","Slc43a2-74425544","Ndufa10-74658173"
"21538","Nkd1-74586666","Ndufa10-74658173"
"21539","Mmp14-74658084","Ndufa10-74658173"
"21540","Ndufa10-74658173","Ndufa10-74658173"
"21541","Ipo4-74658174","Ndufa10-74658173"
"21542","Mylk-74819252","Ndufa10-74658173"
"21543","Gpx2-74819652","Ndufa10-74658173"
"21544","Slx1b-74819688","Ndufa10-74658173"
"21545","C030046I01Rik-74881890","Ndufa10-74658173"
"21546","Tmx4-74882217","Ndufa10-74658173"
"21547","Pgrmc2-74882697","Ndufa10-74658173"
"21548","Tmie-74957868","Ndufa10-74658173"
"21549","0610010F05Rik-74957923","Ndufa10-74658173"
"21550","Thnsl1-74988343","Ndufa10-74658173"
"21551","Scube3-74988656","Ndufa10-74658173"
"21552","Fndc3b-74988759","Ndufa10-74658173"
"21553","Parva-75077213","Ndufa10-74658173"
"21554","Gnrh1-75080152","Ndufa10-74658173"
