"","gene1","gene2"
"8011","Sirt2-75651224","Usp11-355883"
"8012","Atpif1-75774682","Usp11-355883"
"8013","LOC434300-75988611","Usp11-355883"
"8014","Mtap1a-76115734","Usp11-355883"
"8015","Mmel1-76135804","Usp11-355883"
"8016","Matk-76135823","Usp11-355883"
"8017","9830001H06Rik-77340458","Usp11-355883"
"8018","Bcas1-77371831","Usp11-355883"
"8019","Gpr146-77371845","Usp11-355883"
"8020","Tbl3-77413694","Usp11-355883"
"8021","Serinc1-77413696","Usp11-355883"
"8022","1200011I18Rik-77414569","Usp11-355883"
"8023","Pias4-77414895","Usp11-355883"
"8024","Acan-77869840","Usp11-355883"
"8025","Thrsp-77874606","Usp11-355883"
"8026","Tmc6-77887880","Usp11-355883"
"8027","Efnb3-79556601","Usp11-355883"
"8028","Sox10-79556652","Usp11-355883"
"8029","Mtap-79568030","Usp11-355883"
"8030","Slc6a4-79591679","Usp11-355883"
"8031","Cyr61-80343407","Usp11-355883"
"8032","Nr1h3-112205214","Usp11-355883"
"8033","Cd97-112646460","Usp11-355883"
"8034","Vps35-355884","Vps35-355884"
"8035","Pls3-355886","Vps35-355884"
"8036","Hpd-356492","Vps35-355884"
"8037","Pgm2l1-70615597","Vps35-355884"
"8038","Znrf1-74581382","Vps35-355884"
"8039","Nrg1-74743257","Vps35-355884"
"8040","Tob2-77340500","Vps35-355884"
"8041","Smpd1-77413684","Vps35-355884"
"8042","Ntm-77866868","Vps35-355884"
"8043","Vps35-355884","Pls3-355886"
"8044","Pls3-355886","Pls3-355886"
"8045","Hpd-356492","Pls3-355886"
"8046","Pgm2l1-70615597","Pls3-355886"
"8047","Znrf1-74581382","Pls3-355886"
"8048","Nrg1-74743257","Pls3-355886"
"8049","Tob2-77340500","Pls3-355886"
"8050","Smpd1-77413684","Pls3-355886"
"8051","Ntm-77866868","Pls3-355886"
"8052","158303","Ncaph2-355887"
"8053","Ncaph2-355887","Ncaph2-355887"
"8054","Pkia-805","Fh1-355890"
"8055","Aurka-2643","Fh1-355890"
"8056","Fh1-355890","Fh1-355890"
"8057","Prpf6-67850946","Fh1-355890"
"8058","Cox7b-67870085","Fh1-355890"
"8059","Hhip-71358556","Fh1-355890"
"8060","Ccdc164-71670726","Fh1-355890"
"8061","Etv1-72119595","Fh1-355890"
"8062","Hs6st3-73520986","Fh1-355890"
"8063","Itga7-73520991","Fh1-355890"
"8064","Thbs3-74657923","Fh1-355890"
"8065","Rprm-75651169","Fh1-355890"
"8066","Pcp2-79490073","Fh1-355890"
"8067","Pth1r-112202195","Fh1-355890"
"8068","Dag1-355892","Dag1-355892"
"8069","Cct2-356082","Cct2-356082"
"8070","Rbm18-356083","Rbm18-356083"
"8071","Acta1-60","Abcd1-356086"
"8072","Cd44-224","Abcd1-356086"
"8073","Ripply3-367","Abcd1-356086"
"8074","Fgf12-424","Abcd1-356086"
"8075","Gabrb2-472","Abcd1-356086"
"8076","Klc2-618","Abcd1-356086"
"8077","Lpl-649","Abcd1-356086"
"8078","Per2-793","Abcd1-356086"
"8079","Wif1-1111","Abcd1-356086"
"8080","Ascl2-1156","Abcd1-356086"
"8081","Meis2-1231","Abcd1-356086"
"8082","Foxb2-1609","Abcd1-356086"
"8083","Slc25a22-1639","Abcd1-356086"
"8084","Aplnr-1661","Abcd1-356086"
"8085","Dner-1699","Abcd1-356086"
"8086","Eps8l1-1707","Abcd1-356086"
"8087","Pxn-1814","Abcd1-356086"
"8088","Slc29a1-1838","Abcd1-356086"
"8089","Obfc1-1938","Abcd1-356086"
"8090","B4galt6-2055","Abcd1-356086"
"8091","Nudt21-2115","Abcd1-356086"
"8092","Hes7-2289","Abcd1-356086"
"8093","Lmo4-2385","Abcd1-356086"
"8094","Pdk3-2474","Abcd1-356086"
"8095","Pgrmc1-2478","Abcd1-356086"
"8096","Phox2b-2480","Abcd1-356086"
"8097","Rela-2523","Abcd1-356086"
"8098","Rarg-130913","Abcd1-356086"
"8099","LOC66376-293468","Abcd1-356086"
"8100","Abcd1-356086","Abcd1-356086"
"8101","Galns-70612726","Abcd1-356086"
"8102","Gstm4-70743872","Abcd1-356086"
"8103","Zfpm2-71358673","Abcd1-356086"
"8104","Sidt1-71587812","Abcd1-356086"
"8105","Slc1a1-71836888","Abcd1-356086"
"8106","Lmod2-73636019","Abcd1-356086"
"8107","LOC433436-73636096","Abcd1-356086"
"8108","Hspb1-74363357","Abcd1-356086"
"8109","Ysk4-75988578","Abcd1-356086"
"8110","Dlx6as1-79912544","Abcd1-356086"
"8111","Homer3-356087","Homer3-356087"
"8112","Pias2-356088","Pias2-356088"
"8113","Nxf1-356089","Pias2-356088"
"8114","Pias2-356088","Nxf1-356089"
"8115","Nxf1-356089","Nxf1-356089"
"8116","Plxdc1-814","Gaa-356090"
"8117","Mtrr-2413","Gaa-356090"
"8118","Scarb1-2551","Gaa-356090"
"8119","Tnfrsf1a-2689","Gaa-356090"
"8120","Gaa-356090","Gaa-356090"
"8121","Nsf-356092","Nsf-356092"
"8122","Fat4-74363356","Nsf-356092"
"8123","Kcnj2-79490118","Nsf-356092"
"8124","Esrra-1351","Akr1e1-356093"
"8125","Wnt4-1444","Akr1e1-356093"
"8126","Ctf1-1695","Akr1e1-356093"
"8127","Gpr146-2059","Akr1e1-356093"
"8128","Cbr3-2077","Akr1e1-356093"
"8129","Kdr-2347","Akr1e1-356093"
"8130","Slc26a7-2595","Akr1e1-356093"
"8131","Akr1e1-356093","Akr1e1-356093"
"8132","Tcn2-71924389","Akr1e1-356093"
"8133","Lrrc38-72340184","Akr1e1-356093"
"8134","Kcnh3-74641310","Akr1e1-356093"
"8135","D4Wsu53e-74819463","Akr1e1-356093"
"8136","Tmem33-356284","Tmem33-356284"
"8137","Samd14-73930839","Tmem33-356284"
"8138","Sorbs1-74425572","Tmem33-356284"
"8139","Clk2-356286","Clk2-356286"
"8140","Cck-77869074","Clk2-356286"
"8141","Dlx2-1482","Phf1-356287"
"8142","Phf1-356287","Phf1-356287"
"8143","Accn4-71924089","Phf1-356287"
"8144","Bhlhe40-356488","Bhlhe40-356488"
"8145","Cntnap3-71924451","Bhlhe40-356488"
"8146","D630014O11Rik-75080645","Bhlhe40-356488"
"8147","Pmch-55","Pigq-356489"
"8148","Sssca1-2633","Pigq-356489"
"8149","Tm2d3-83167","Pigq-356489"
"8150","Pigq-356489","Pigq-356489"
"8151","Bid-71836838","Pigq-356489"
"8152","Sema3f-72007563","Pigq-356489"
"8153","Diras1-72103819","Pigq-356489"
"8154","Entpd2-73732144","Pigq-356489"
"8155","Flrt2-73931417","Pigq-356489"
"8156","Mylk-74819252","Pigq-356489"
"8157","Il31ra-74881366","Pigq-356489"
"8158","Cdkn1a-80343383","Pigq-356489"
"8159","Crhbp-80516310","Pigq-356489"
"8160","Pdgfd-1910","Sub1-356490"
"8161","Lass4-176962","Sub1-356490"
"8162","Arf1-199390","Sub1-356490"
"8163","Zscan22-247974","Sub1-356490"
"8164","Paf1-293469","Sub1-356490"
"8165","Slc7a6-293662","Sub1-356490"
"8166","C1qtnf5-293664","Sub1-356490"
"8167","BC005537-321201","Sub1-356490"
"8168","Sub1-356490","Sub1-356490"
"8169","Atp6v0a2-357094","Sub1-356490"
"8170","Trem2-67870433","Sub1-356490"
"8171","Tfam-67936016","Sub1-356490"
"8172","Anxa1-70813897","Sub1-356490"
"8173","Ptgs2-71016664","Sub1-356490"
"8174","Gabbr2-71247614","Sub1-356490"
"8175","Xk-71670735","Sub1-356490"
"8176","Inpp4b-72080054","Sub1-356490"
"8177","Cpne8-73520974","Sub1-356490"
"8178","Lgi3-73520996","Sub1-356490"
"8179","Pak1-73521001","Sub1-356490"
"8180","Slc6a2-73615562","Sub1-356490"
"8181","Stk24-73635773","Sub1-356490"
"8182","Filip1-73635796","Sub1-356490"
"8183","Tmem204-73769320","Sub1-356490"
"8184","Zfp365-73929873","Sub1-356490"
"8185","Arhgap39-73992939","Sub1-356490"
"8186","Grsf1-73994670","Sub1-356490"
"8187","Kcnj4-74357568","Sub1-356490"
"8188","Sox2ot-74658020","Sub1-356490"
"8189","Grid1-74724739","Sub1-356490"
"8190","Ndufb8-74743256","Sub1-356490"
"8191","Uaca-74800883","Sub1-356490"
"8192","Eef1g-74819238","Sub1-356490"
"8193","Ifit2-74988457","Sub1-356490"
"8194","Rarb-75038442","Sub1-356490"
"8195","Pak6-75084501","Sub1-356490"
"8196","Adamts18-75651128","Sub1-356490"
"8197","Cntfr-75651138","Sub1-356490"
"8198","Bcl6-75651139","Sub1-356490"
"8199","Spsb4-75773701","Sub1-356490"
"8200","Nup93-75774679","Sub1-356490"
"8201","Chrm5-75826557","Sub1-356490"
"8202","Rcsd1-75934525","Sub1-356490"
"8203","S100a6-77278967","Sub1-356490"
"8204","Bend6-77280313","Sub1-356490"
"8205","Pus7-79556638","Sub1-356490"
"8206","Gabrr2-79589524","Sub1-356490"
"8207","Ngfr-79591691","Sub1-356490"
"8208","Cxcl12-79907936","Sub1-356490"
"8209","Eomes-80516770","Sub1-356490"
"8210","Vps35-355884","Hpd-356492"
"8211","Pls3-355886","Hpd-356492"
"8212","Hpd-356492","Hpd-356492"
"8213","Smpd1-77413684","Hpd-356492"
"8214","Ntm-77866868","Hpd-356492"
"8215","Chat-252","Cops7b-356493"
"8216","Dlx3-350","Cops7b-356493"
"8217","Npepps-844","Cops7b-356493"
"8218","Mdk-1227","Cops7b-356493"
"8219","Six1-1834","Cops7b-356493"
"8220","Ptn-2507","Cops7b-356493"
"8221","Syt4-2651","Cops7b-356493"
"8222","Serpinb8-293668","Cops7b-356493"
"8223","Usp11-355883","Cops7b-356493"
"8224","Cops7b-356493","Cops7b-356493"
"8225","Ptbp1-356857","Cops7b-356493"
"8226","Hmg20a-357093","Cops7b-356493"
"8227","Tspyl4-67936212","Cops7b-356493"
"8228","2010300C02Rik-70743898","Cops7b-356493"
"8229","Rspo2-71016632","Cops7b-356493"
"8230","Il16-71064290","Cops7b-356493"
"8231","Rfx4-71249068","Cops7b-356493"
"8232","Ttc9b-71249081","Cops7b-356493"
"8233","AI450948-71250311","Cops7b-356493"
"8234","Insrr-71670480","Cops7b-356493"
"8235","Shb-71670695","Cops7b-356493"
"8236","Gnal-71670716","Cops7b-356493"
"8237","2010111I01Rik-71717630","Cops7b-356493"
"8238","Pck2-71836804","Cops7b-356493"
"8239","Dbi-71836880","Cops7b-356493"
"8240","Gpr123-71924056","Cops7b-356493"
"8241","Gabra4-71924402","Cops7b-356493"
"8242","LOC545810-71924492","Cops7b-356493"
"8243","Adora2a-72109410","Cops7b-356493"
"8244","Kcnj9-72119580","Cops7b-356493"
"8245","Bmp3-72472749","Cops7b-356493"
"8246","Fam124a-72472790","Cops7b-356493"
"8247","Icam5-73520989","Cops7b-356493"
"8248","Dpysl5-73635770","Cops7b-356493"
"8249","Rgs2-73635771","Cops7b-356493"
"8250","Gm261-73636032","Cops7b-356493"
"8251","Fzd9-73907498","Cops7b-356493"
"8252","Gm10413-73929885","Cops7b-356493"
"8253","Slc22a3-73931644","Cops7b-356493"
"8254","Tex261-74047919","Cops7b-356493"
"8255","Col16a1-74273122","Cops7b-356493"
"8256","Filip1l-74363347","Cops7b-356493"
"8257","N4bp2-74363354","Cops7b-356493"
"8258","Sh3d19-74425516","Cops7b-356493"
"8259","Decr1-74425550","Cops7b-356493"
"8260","Rasa4-74425552","Cops7b-356493"
"8261","Glp1r-74511737","Cops7b-356493"
"8262","Gpnmb-74581367","Cops7b-356493"
"8263","Ccdc37-74581372","Cops7b-356493"
"8264","Epha1-74640882","Cops7b-356493"
"8265","Vti1a-74641238","Cops7b-356493"
"8266","Chst10-74657931","Cops7b-356493"
"8267","Gpr151-74724649","Cops7b-356493"
"8268","Ptprk-74743303","Cops7b-356493"
"8269","Slc35f2-74819683","Cops7b-356493"
"8270","Apc-74881517","Cops7b-356493"
"8271","Sik3-74881867","Cops7b-356493"
"8272","Rassf4-74988636","Cops7b-356493"
"8273","Scube3-74988656","Cops7b-356493"
"8274","Parva-75077213","Cops7b-356493"
"8275","Tmem29-75080656","Cops7b-356493"
"8276","Alg14-75081004","Cops7b-356493"
"8277","Pitpnc1-75144644","Cops7b-356493"
"8278","Sirt2-75651224","Cops7b-356493"
"8279","Atpif1-75774682","Cops7b-356493"
"8280","LOC434300-75988611","Cops7b-356493"
"8281","Mtap1a-76115734","Cops7b-356493"
"8282","Mmel1-76135804","Cops7b-356493"
"8283","Matk-76135823","Cops7b-356493"
"8284","9830001H06Rik-77340458","Cops7b-356493"
"8285","Bcas1-77371831","Cops7b-356493"
"8286","Gpr146-77371845","Cops7b-356493"
"8287","Tbl3-77413694","Cops7b-356493"
"8288","Serinc1-77413696","Cops7b-356493"
"8289","1200011I18Rik-77414569","Cops7b-356493"
"8290","Pias4-77414895","Cops7b-356493"
"8291","Acan-77869840","Cops7b-356493"
"8292","Thrsp-77874606","Cops7b-356493"
"8293","Tmc6-77887880","Cops7b-356493"
"8294","Efnb3-79556601","Cops7b-356493"
"8295","Sox10-79556652","Cops7b-356493"
"8296","Mtap-79568030","Cops7b-356493"
"8297","Slc6a4-79591679","Cops7b-356493"
"8298","Cyr61-80343407","Cops7b-356493"
"8299","Nr1h3-112205214","Cops7b-356493"
"8300","Cd97-112646460","Cops7b-356493"
"8301","Mageh1-17","Yme1l1-356849"
"8302","Gata2-485","Yme1l1-356849"
"8303","Hlf-565","Yme1l1-356849"
"8304","Ptprd-855","Yme1l1-356849"
"8305","Pdcl-324213","Yme1l1-356849"
"8306","Yme1l1-356849","Yme1l1-356849"
"8307","Zfp790-356855","Yme1l1-356849"
"8308","Npr1-71670678","Yme1l1-356849"
"8309","Sap30l-73907495","Yme1l1-356849"
"8310","Hpcal1-74581395","Yme1l1-356849"
"8311","Sacm1l-74882832","Yme1l1-356849"
"8312","Atp11a-75043137","Yme1l1-356849"
"8313","Rasal2-75147758","Yme1l1-356849"
"8314","Slc38a1-75988508","Yme1l1-356849"
"8315","Fdps-76085745","Yme1l1-356849"
"8316","Psmc2-356850","Psmc2-356850"
"8317","Nxph3-356852","Nxph3-356852"
"8318","Mageh1-17","Zfp790-356855"
"8319","Gata2-485","Zfp790-356855"
"8320","Hlf-565","Zfp790-356855"
"8321","Ptprd-855","Zfp790-356855"
"8322","Pdcl-324213","Zfp790-356855"
"8323","Yme1l1-356849","Zfp790-356855"
"8324","Zfp790-356855","Zfp790-356855"
"8325","Npr1-71670678","Zfp790-356855"
"8326","Sap30l-73907495","Zfp790-356855"
"8327","Hpcal1-74581395","Zfp790-356855"
"8328","Sacm1l-74882832","Zfp790-356855"
"8329","Atp11a-75043137","Zfp790-356855"
"8330","Rasal2-75147758","Zfp790-356855"
"8331","Slc38a1-75988508","Zfp790-356855"
"8332","Fdps-76085745","Zfp790-356855"
"8333","Zfp810-356856","Zfp810-356856"
"8334","Chat-252","Ptbp1-356857"
"8335","Dlx3-350","Ptbp1-356857"
"8336","Npepps-844","Ptbp1-356857"
"8337","Mdk-1227","Ptbp1-356857"
"8338","Six1-1834","Ptbp1-356857"
"8339","Ptn-2507","Ptbp1-356857"
"8340","Syt4-2651","Ptbp1-356857"
"8341","Serpinb8-293668","Ptbp1-356857"
"8342","Usp11-355883","Ptbp1-356857"
"8343","Cops7b-356493","Ptbp1-356857"
"8344","Ptbp1-356857","Ptbp1-356857"
"8345","Hmg20a-357093","Ptbp1-356857"
"8346","Tspyl4-67936212","Ptbp1-356857"
"8347","2010300C02Rik-70743898","Ptbp1-356857"
"8348","Rspo2-71016632","Ptbp1-356857"
"8349","Il16-71064290","Ptbp1-356857"
"8350","Rfx4-71249068","Ptbp1-356857"
"8351","Ttc9b-71249081","Ptbp1-356857"
"8352","AI450948-71250311","Ptbp1-356857"
"8353","Insrr-71670480","Ptbp1-356857"
"8354","Shb-71670695","Ptbp1-356857"
"8355","Gnal-71670716","Ptbp1-356857"
"8356","2010111I01Rik-71717630","Ptbp1-356857"
"8357","Pck2-71836804","Ptbp1-356857"
"8358","Dbi-71836880","Ptbp1-356857"
"8359","Gpr123-71924056","Ptbp1-356857"
"8360","Gabra4-71924402","Ptbp1-356857"
"8361","LOC545810-71924492","Ptbp1-356857"
"8362","Adora2a-72109410","Ptbp1-356857"
"8363","Kcnj9-72119580","Ptbp1-356857"
"8364","Bmp3-72472749","Ptbp1-356857"
"8365","Fam124a-72472790","Ptbp1-356857"
"8366","Icam5-73520989","Ptbp1-356857"
"8367","Dpysl5-73635770","Ptbp1-356857"
"8368","Rgs2-73635771","Ptbp1-356857"
"8369","Gm261-73636032","Ptbp1-356857"
"8370","Fzd9-73907498","Ptbp1-356857"
"8371","Gm10413-73929885","Ptbp1-356857"
"8372","Slc22a3-73931644","Ptbp1-356857"
"8373","Tex261-74047919","Ptbp1-356857"
"8374","Col16a1-74273122","Ptbp1-356857"
"8375","Filip1l-74363347","Ptbp1-356857"
"8376","N4bp2-74363354","Ptbp1-356857"
"8377","Sh3d19-74425516","Ptbp1-356857"
"8378","Decr1-74425550","Ptbp1-356857"
"8379","Rasa4-74425552","Ptbp1-356857"
"8380","Glp1r-74511737","Ptbp1-356857"
"8381","Gpnmb-74581367","Ptbp1-356857"
"8382","Ccdc37-74581372","Ptbp1-356857"
"8383","Epha1-74640882","Ptbp1-356857"
"8384","Vti1a-74641238","Ptbp1-356857"
"8385","Chst10-74657931","Ptbp1-356857"
"8386","Gpr151-74724649","Ptbp1-356857"
"8387","Ptprk-74743303","Ptbp1-356857"
"8388","Slc35f2-74819683","Ptbp1-356857"
"8389","Apc-74881517","Ptbp1-356857"
"8390","Sik3-74881867","Ptbp1-356857"
"8391","Rassf4-74988636","Ptbp1-356857"
"8392","Parva-75077213","Ptbp1-356857"
"8393","Tmem29-75080656","Ptbp1-356857"
"8394","Alg14-75081004","Ptbp1-356857"
"8395","Pitpnc1-75144644","Ptbp1-356857"
"8396","Sirt2-75651224","Ptbp1-356857"
"8397","Atpif1-75774682","Ptbp1-356857"
"8398","LOC434300-75988611","Ptbp1-356857"
"8399","Mtap1a-76115734","Ptbp1-356857"
"8400","Mmel1-76135804","Ptbp1-356857"
"8401","Matk-76135823","Ptbp1-356857"
"8402","9830001H06Rik-77340458","Ptbp1-356857"
"8403","Bcas1-77371831","Ptbp1-356857"
"8404","Gpr146-77371845","Ptbp1-356857"
"8405","Tbl3-77413694","Ptbp1-356857"
"8406","Serinc1-77413696","Ptbp1-356857"
"8407","1200011I18Rik-77414569","Ptbp1-356857"
"8408","Pias4-77414895","Ptbp1-356857"
"8409","Acan-77869840","Ptbp1-356857"
"8410","Thrsp-77874606","Ptbp1-356857"
"8411","Tmc6-77887880","Ptbp1-356857"
"8412","Efnb3-79556601","Ptbp1-356857"
"8413","Sox10-79556652","Ptbp1-356857"
"8414","Mtap-79568030","Ptbp1-356857"
"8415","Slc6a4-79591679","Ptbp1-356857"
"8416","Cyr61-80343407","Ptbp1-356857"
"8417","Nr1h3-112205214","Ptbp1-356857"
"8418","Cd97-112646460","Ptbp1-356857"
"8419","Gde1-356858","Gde1-356858"
"8420","Ap1b1-356859","Ap1b1-356859"
"8421","Entpd2-73732144","Ap1b1-356859"
"8422","Sox8-74988736","Ap1b1-356859"
"8423","Ppp6r3-356861","Ppp6r3-356861"
"8424","Hectd1-357092","Hectd1-357092"
"8425","Npffr2-70562070","Hectd1-357092"
"8426","Dapk1-72472784","Hectd1-357092"
"8427","Otof-73788043","Hectd1-357092"
"8428","Inpp5a-73994713","Hectd1-357092"
"8429","A830073O21Rik-74819036","Hectd1-357092"
"8430","Kcna6-74819554","Hectd1-357092"
"8431","Heg1-74958616","Hectd1-357092"
"8432","LOC545352-74988758","Hectd1-357092"
"8433","Tmc1-75041514","Hectd1-357092"
"8434","Fam46a-75042237","Hectd1-357092"
"8435","Rdh5-75042255","Hectd1-357092"
"8436","Tpbg-76085743","Hectd1-357092"
"8437","BC032203-77867708","Hectd1-357092"
"8438","Cd44-79556644","Hectd1-357092"
"8439","Chat-252","Hmg20a-357093"
"8440","Dlx3-350","Hmg20a-357093"
"8441","Npepps-844","Hmg20a-357093"
"8442","Mdk-1227","Hmg20a-357093"
"8443","Six1-1834","Hmg20a-357093"
"8444","Ptn-2507","Hmg20a-357093"
"8445","Syt4-2651","Hmg20a-357093"
"8446","Serpinb8-293668","Hmg20a-357093"
"8447","Usp11-355883","Hmg20a-357093"
"8448","Cops7b-356493","Hmg20a-357093"
"8449","Ptbp1-356857","Hmg20a-357093"
"8450","Hmg20a-357093","Hmg20a-357093"
"8451","Tspyl4-67936212","Hmg20a-357093"
"8452","2010300C02Rik-70743898","Hmg20a-357093"
"8453","Rspo2-71016632","Hmg20a-357093"
"8454","Il16-71064290","Hmg20a-357093"
"8455","Rfx4-71249068","Hmg20a-357093"
"8456","Ttc9b-71249081","Hmg20a-357093"
"8457","AI450948-71250311","Hmg20a-357093"
"8458","Insrr-71670480","Hmg20a-357093"
"8459","Shb-71670695","Hmg20a-357093"
"8460","Gnal-71670716","Hmg20a-357093"
"8461","2010111I01Rik-71717630","Hmg20a-357093"
"8462","Pck2-71836804","Hmg20a-357093"
"8463","Dbi-71836880","Hmg20a-357093"
"8464","Gpr123-71924056","Hmg20a-357093"
"8465","Gabra4-71924402","Hmg20a-357093"
"8466","LOC545810-71924492","Hmg20a-357093"
"8467","Adora2a-72109410","Hmg20a-357093"
"8468","Kcnj9-72119580","Hmg20a-357093"
"8469","Bmp3-72472749","Hmg20a-357093"
"8470","Fam124a-72472790","Hmg20a-357093"
"8471","Icam5-73520989","Hmg20a-357093"
"8472","Dpysl5-73635770","Hmg20a-357093"
"8473","Rgs2-73635771","Hmg20a-357093"
"8474","Gm261-73636032","Hmg20a-357093"
"8475","Fzd9-73907498","Hmg20a-357093"
"8476","Gm10413-73929885","Hmg20a-357093"
"8477","Slc22a3-73931644","Hmg20a-357093"
"8478","Tex261-74047919","Hmg20a-357093"
"8479","Col16a1-74273122","Hmg20a-357093"
"8480","Filip1l-74363347","Hmg20a-357093"
"8481","N4bp2-74363354","Hmg20a-357093"
"8482","Sh3d19-74425516","Hmg20a-357093"
"8483","Decr1-74425550","Hmg20a-357093"
"8484","Rasa4-74425552","Hmg20a-357093"
"8485","Glp1r-74511737","Hmg20a-357093"
"8486","Gpnmb-74581367","Hmg20a-357093"
"8487","Ccdc37-74581372","Hmg20a-357093"
"8488","Epha1-74640882","Hmg20a-357093"
"8489","Vti1a-74641238","Hmg20a-357093"
"8490","Chst10-74657931","Hmg20a-357093"
"8491","Gpr151-74724649","Hmg20a-357093"
"8492","Ptprk-74743303","Hmg20a-357093"
"8493","Slc35f2-74819683","Hmg20a-357093"
"8494","Apc-74881517","Hmg20a-357093"
"8495","Sik3-74881867","Hmg20a-357093"
"8496","Rassf4-74988636","Hmg20a-357093"
"8497","Scube3-74988656","Hmg20a-357093"
"8498","Parva-75077213","Hmg20a-357093"
"8499","Tmem29-75080656","Hmg20a-357093"
"8500","Alg14-75081004","Hmg20a-357093"
"8501","Pitpnc1-75144644","Hmg20a-357093"
"8502","Sirt2-75651224","Hmg20a-357093"
"8503","Atpif1-75774682","Hmg20a-357093"
"8504","LOC434300-75988611","Hmg20a-357093"
"8505","Mtap1a-76115734","Hmg20a-357093"
"8506","Mmel1-76135804","Hmg20a-357093"
"8507","Matk-76135823","Hmg20a-357093"
"8508","9830001H06Rik-77340458","Hmg20a-357093"
"8509","Bcas1-77371831","Hmg20a-357093"
"8510","Gpr146-77371845","Hmg20a-357093"
"8511","Tbl3-77413694","Hmg20a-357093"
"8512","Serinc1-77413696","Hmg20a-357093"
"8513","1200011I18Rik-77414569","Hmg20a-357093"
"8514","Pias4-77414895","Hmg20a-357093"
"8515","Acan-77869840","Hmg20a-357093"
"8516","Thrsp-77874606","Hmg20a-357093"
"8517","Tmc6-77887880","Hmg20a-357093"
"8518","Efnb3-79556601","Hmg20a-357093"
"8519","Sox10-79556652","Hmg20a-357093"
"8520","Mtap-79568030","Hmg20a-357093"
"8521","Slc6a4-79591679","Hmg20a-357093"
"8522","Cyr61-80343407","Hmg20a-357093"
"8523","Nr1h3-112205214","Hmg20a-357093"
"8524","Cd97-112646460","Hmg20a-357093"
"8525","Dlx2-1482","Atp6v0a2-357094"
"8526","Pdgfd-1910","Atp6v0a2-357094"
"8527","Lass4-176962","Atp6v0a2-357094"
"8528","Arf1-199390","Atp6v0a2-357094"
"8529","Zscan22-247974","Atp6v0a2-357094"
"8530","Paf1-293469","Atp6v0a2-357094"
"8531","Slc7a6-293662","Atp6v0a2-357094"
"8532","C1qtnf5-293664","Atp6v0a2-357094"
"8533","BC005537-321201","Atp6v0a2-357094"
"8534","Sub1-356490","Atp6v0a2-357094"
"8535","Atp6v0a2-357094","Atp6v0a2-357094"
"8536","Trp53-67855414","Atp6v0a2-357094"
"8537","Trem2-67870433","Atp6v0a2-357094"
"8538","Tfam-67936016","Atp6v0a2-357094"
"8539","Anxa1-70813897","Atp6v0a2-357094"
"8540","Ptgs2-71016664","Atp6v0a2-357094"
"8541","Gabbr2-71247614","Atp6v0a2-357094"
"8542","Xk-71670735","Atp6v0a2-357094"
"8543","Accn4-71924089","Atp6v0a2-357094"
"8544","Inpp4b-72080054","Atp6v0a2-357094"
"8545","Cpne8-73520974","Atp6v0a2-357094"
"8546","Lgi3-73520996","Atp6v0a2-357094"
"8547","Pak1-73521001","Atp6v0a2-357094"
"8548","Slc6a2-73615562","Atp6v0a2-357094"
"8549","Stk24-73635773","Atp6v0a2-357094"
"8550","Filip1-73635796","Atp6v0a2-357094"
"8551","Tmem204-73769320","Atp6v0a2-357094"
"8552","Zfp365-73929873","Atp6v0a2-357094"
"8553","Arhgap39-73992939","Atp6v0a2-357094"
"8554","Grsf1-73994670","Atp6v0a2-357094"
"8555","Kcnj4-74357568","Atp6v0a2-357094"
"8556","Sox2ot-74658020","Atp6v0a2-357094"
"8557","Grid1-74724739","Atp6v0a2-357094"
"8558","Ndufb8-74743256","Atp6v0a2-357094"
"8559","Uaca-74800883","Atp6v0a2-357094"
"8560","Eef1g-74819238","Atp6v0a2-357094"
"8561","Ifit2-74988457","Atp6v0a2-357094"
"8562","Rarb-75038442","Atp6v0a2-357094"
"8563","Pak6-75084501","Atp6v0a2-357094"
"8564","Adamts18-75651128","Atp6v0a2-357094"
"8565","Cntfr-75651138","Atp6v0a2-357094"
"8566","Bcl6-75651139","Atp6v0a2-357094"
"8567","Spsb4-75773701","Atp6v0a2-357094"
"8568","Nup93-75774679","Atp6v0a2-357094"
"8569","Chrm5-75826557","Atp6v0a2-357094"
"8570","Rcsd1-75934525","Atp6v0a2-357094"
"8571","S100a6-77278967","Atp6v0a2-357094"
"8572","Bend6-77280313","Atp6v0a2-357094"
"8573","Pus7-79556638","Atp6v0a2-357094"
"8574","Gabrr2-79589524","Atp6v0a2-357094"
"8575","Ngfr-79591691","Atp6v0a2-357094"
"8576","Cxcl12-79907936","Atp6v0a2-357094"
"8577","Eomes-80516770","Atp6v0a2-357094"
"8578","Paip2-357095","Paip2-357095"
"8579","Pop4-357096","Pop4-357096"
"8580","Ing4-357097","Ing4-357097"
"8581","B4galt3-357099","B4galt3-357099"
"8582","Hes1-556","Cd47-357100"
"8583","Brd8-1673","Cd47-357100"
"8584","Fam195a-1996","Cd47-357100"
"8585","Barx2-2057","Cd47-357100"
"8586","Ywhae-2739","Cd47-357100"
"8587","Pvr-119504","Cd47-357100"
"8588","Cd47-357100","Cd47-357100"
"8589","Fkbp10-2220","Cyc1-357103"
"8590","Pvrl4-2511","Cyc1-357103"
"8591","Slc35c2-2615","Cyc1-357103"
"8592","Map2k4-276073","Cyc1-357103"
"8593","Asb8-276276","Cyc1-357103"
"8594","Cyc1-357103","Cyc1-357103"
